"","gfp_phi","rfp_phi","mu","convergence","f.TS","f.ATPS","f.EAA","f.ENT","f.ADPS","f.RNAP","f.DNAP","f.GFP","f.RFP","f.R","v.TS","v.ATPS","v.EAA","v.ENT","v.ADPS","v.RNAP","v.DNAP","v.GFP","v.RFP","v.R","p.TS","p.ATPS","p.EAA","p.ENT","p.ADPS","p.RNAP","p.DNAP","p.GFP","p.RFP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"11",0.16,0.04,0.813161223679456,4,1.24069440630536,12.0347203064646,0.551457283042434,3.58273015679208,0.134215267738127,0.406031264421143,0.114043660786888,0.8688726497414,0.217211365866063,8.83139339538642,228.007915451436,2211.67394337611,101.343751473376,658.414215880735,24.6653352051906,74.6181668413118,20.9583095033873,159.676581641284,39.9178963746299,1622.98434520228,6.40877770905285,3.25296222271406,16.6244326561975,1.72139605352649,0.204594883712402,9.794233298717,0.446099406167624,15.9676581641284,3.99178963746299,41.3828013361872,10,1e-05,26.6054807238959,4.87565152615018,5.97284932682002,11.9995057422767,1.52813017069289,58.7283620858742,16.4952750962155,99.7947453678665
"12",0.2,0,0.813161220807498,4,1.24069440941947,12.0347204751015,0.551457293366171,3.58273014890316,0.13421526846192,0.406031260469037,0.114043662122176,1.08608405698586,0,8.83139358021547,228.007915218441,2211.67396655598,101.343753012685,658.414212105539,24.6653352510913,74.6181658514761,20.9583096747576,199.594484915268,0,1622.98437343701,6.40877761371496,3.25296226219835,16.624433094886,1.72139607285737,0.204594879648108,9.79423310566199,0.446099406939813,19.9594484915268,0,41.3828025290014,10,1e-05,26.6054791785838,4.87565135303289,5.97284941589355,11.9995055384772,1.52813023532581,58.7283615142415,16.4952752893516,99.7947474564349
"13",0,0.3,0.711515433423678,4,1.24069440585754,12.0347202888691,0.551457277863786,3.58273019749881,0.134215268163944,0.406031270831542,0.114043661499294,1.38445049054246e-19,1.86184447379645,8.8313933345341,199.506747252194,1935.21296427763,88.6757022806999,576.111929424844,21.5821490421421,65.2908385367354,18.3385045044419,2.22623083328019e-17,299.389223569412,1420.11002029126,5.60767545904602,2.84633940790644,14.5463651889567,1.50622021278103,0.179020359618588,8.56994656715228,0.390336631915778,2.22623083328019e-18,29.9389223569412,36.2099184959173,10,1e-05,26.6054804926969,4.87565118093319,5.97284936877875,11.9995059409548,1.52813014218646,58.7283630130743,16.4952751992578,99.7947446802354
"14",0.06,0.24,0.711520515454681,4,1.2406944085886,12.0347204289586,0.551457297843938,3.58273004752272,0.134215268126961,0.406031264730486,0.114043643326606,0.372360042110798,1.48944016833148,8.83139363540661,199.508172677278,1935.22680915023,88.6763388637752,576.116020213525,21.5823031876659,65.2913038984158,18.3386325658013,59.8768488560128,239.507395406087,1420.12021187238,5.60771557367352,2.84635975458844,14.5464697599931,1.50623088655676,0.179021662540263,8.57000835623435,0.390339389897556,5.98768488560128,23.9507395406087,36.2101782704008,10,1e-05,26.6054814714964,4.8756516166164,5.97284842302971,11.9995055894401,1.52813012007583,58.7283621306175,16.4952725707603,99.7947480800947
"15",0.12,0.18,0.711520515491155,4,1.24069441366007,12.0347206807257,0.551457308206617,3.58273011410721,0.134215269037404,0.406031263289547,0.114043654651501,0.74472010057988,1.1170801509095,8.83139383126964,199.508173503016,1935.2268497345,88.6763405346774,576.116030950087,21.5823033351748,65.2913036700545,18.3386343878257,119.753700348636,179.630550529335,1420.12024344067,5.6077154180385,2.84635984013419,14.5464704737302,1.5062309716018,0.179021647260502,8.57000791467554,0.390339409933003,11.9753700348636,17.9630550529335,36.2101795301761,10,1e-05,26.6054779141802,4.87565130267921,5.97284884263367,11.9995052955141,1.52813023094853,58.7283619222,16.4952742087932,99.7947502933469
"16",0.18,0.12,0.711510350973868,4,1.24069440546855,12.0347202886337,0.551457279201559,3.58273019777825,0.134215268112107,0.406031269932146,0.114043661705723,1.11712707466661,0.744761729317987,8.83139333478462,199.50532208629,1935.19914075501,88.6750690734259,576.107814225289,21.5819948696324,65.2903720109279,18.3383735432481,179.63552979713,119.758683548682,1420.09987629592,5.60763537916517,2.84631903953298,14.546261628654,1.50620947234281,0.17901908373423,8.56988529512885,0.390333842720972,17.963552979713,11.9758683548682,36.2096596072061,10,1e-05,26.605480060119,4.87565147987284,5.97284954910344,11.9995057749797,1.52813027202497,58.7283628829856,16.4952752291158,99.7947446830663
"17",0.24,0.06,0.711520515479569,4,1.24069440876995,12.0347204379657,0.551457298553724,3.58273004542148,0.134215268293389,0.406031262747801,0.114043644105561,1.48944017010294,0.372360042548646,8.83139364690429,199.508172713419,1935.22681066629,88.6763389810129,576.116019895789,21.582303215183,65.2913035818765,18.3386326917016,239.507395699322,59.8768489285147,1420.12021377092,5.60771556846665,2.84635975559221,14.5464698063084,1.50623089000357,0.179021659707182,8.57000826682809,0.390339390397562,23.9507395699322,5.98768489285147,36.210178409931,10,1e-05,26.6054813477235,4.87565162111942,5.97284856723281,11.9995055976519,1.52813013138868,58.7283618438419,16.4952726834284,99.7947482100185
"18",0.3,0,0.711515433082293,4,1.24069440621383,12.0347203083807,0.551457279419811,3.58273019923856,0.134215267969945,0.406031271171044,0.114043660668619,1.86184448069547,2.7024325438327e-20,8.83139335346497,199.506747213763,1935.21296648664,88.675702488366,576.111929428181,21.5821490005915,65.2908385600016,18.3385043620684,299.389224535145,4.34557876366982e-18,1420.11002265402,5.60767543797523,2.8463394172738,14.5463653715316,1.50622022221842,0.179020352377872,8.56994655627481,0.390336628250815,29.9389224535145,4.34557876366982e-19,36.2099184547371,10,1e-05,26.6054800950707,4.87565127589227,5.97284959833242,11.9995058632605,1.52813014244681,58.7283630621798,16.495275079109,99.7947448941542
"19",0,0.4,0.609874727545625,4,1.24069442122498,12.0347210609384,0.551457366854384,3.58272959668486,0.134215268066622,0.406031205577097,0.114043617132306,7.71675125900576e-18,2.89613402963698,8.83139476119221,171.007006897303,1658.7659235568,76.008299968116,493.813669482408,18.4991170100783,55.9639666180559,15.7188243034755,1.06361285518691e-15,399.179043210865,1217.24605108557,4.80661343313279,2.43973705456622,12.4684042948117,1.2910548905866,0.153447137866897,7.34572106143107,0.334576574191544,1.06361285518691e-16,39.9179043210865,31.0373020337986,10,1e-05,26.6054822886132,4.87565194732449,5.97284836626619,11.9995042122242,1.52813002881571,58.7283535746713,16.4952687820167,99.7947608014719
"20",0.08,0.32,0.609874727552671,4,1.24069440906072,12.0347204521605,0.551457293246251,3.58273013675421,0.134215267046358,0.406031263195317,0.114043659497251,0.579226727799631,2.3169069112105,8.83139357020914,171.007005222659,1658.76583966707,76.008289823461,493.813743926784,18.4991168696673,55.9639745603191,15.718830142889,79.8357978746138,319.343191500106,1217.24588694443,4.80661327540158,2.43973692435222,12.4684027330326,1.29105511722034,0.15344712439436,7.34572089237248,0.33457664330158,7.98357978746138,31.9343191500106,31.0372956958161,10,1e-05,26.6054797206585,4.8756514616168,5.97284919122834,11.9995052190855,1.52813024975356,58.7283619085706,16.4952749096824,99.7947473433633
"21",0.16,0.24,0.609864563466086,4,1.2406943911035,12.0347195521431,0.551457221142996,3.5827304068867,0.134215267942022,0.406031287932237,0.11404367956929,1.1585088012877,1.73774510526727,8.83139234762529,171.004152768885,1658.73807085961,76.0070131420262,493.805551328454,18.4988086894316,55.9630452820507,15.7185709415895,159.67656294738,239.512350168847,1217.22543198738,4.80653326483769,2.43969599642123,12.4681928632118,1.29103366353441,0.153444566261678,7.34559821538882,0.334571094216981,15.967656294738,23.9512350168847,31.0367725526705,10,1e-05,26.6054835576726,4.87565174451803,5.97285046147287,11.999507000989,1.528130421465,58.7283654865187,16.495277812902,99.7947335281658
"22",0.24,0.16,0.609874727576819,4,1.24069441158366,12.0347205771921,0.551457301518227,3.58273012438149,0.134215268715417,0.406031263650634,0.114043654940989,1.73768021134103,1.15845347413116,8.83139371262393,171.00700557717,1658.76585696607,76.0082909666108,493.813742240983,18.499117100449,55.963974625292,15.7188295155141,239.507397484637,159.671598309832,1217.24590662189,4.80661323684133,2.4397369592789,12.4684030645289,1.29105512351157,0.153447124183652,7.34572101564953,0.334576635174334,23.9507397484637,15.9671598309832,31.0372962140354,10,1e-05,26.6054785946117,4.87565139993878,5.97284920955008,11.9995053408754,1.52813028627989,58.7283619744277,16.4952742506647,99.7947489526504
"23",0.32,0.08,0.609869645915729,4,1.24069440174756,12.0347200820501,0.551457264487036,3.58273022034776,0.134215268009744,0.406031270157696,0.114043664583439,2.31696229039089,0.5792315212279,8.83139309314947,171.005579339251,1658.75196738046,76.0076525384626,493.809640862286,18.4989628629347,55.963509213364,15.7186998704861,319.348163590818,79.8357933425145,1217.23567877754,4.80657328625394,2.43971657549509,12.4682978339686,1.2910443480665,0.153445826205375,7.34565958653396,0.33457386017988,31.9348163590818,7.98357933425145,31.0370349425524,10,1e-05,26.605481789521,4.87565143096335,5.97284984003436,11.9995064571252,1.52812999289236,58.7283629156091,16.4952756453485,99.794741952589
"24",0.4,0,0.609869645249149,4,1.24069440305388,12.0347201748524,0.551457273630545,3.58273017987229,0.134215268033469,0.406031268186584,0.114043659064469,2.89619386454819,6.68058475189392e-19,8.83139323385656,171.005579332395,1658.75197835846,76.0076537156419,493.809634743802,18.4989628459856,55.9635088805173,15.7186990926232,399.183963792317,9.20788602708939e-17,1217.23569684085,4.80657326488132,2.43971650630624,12.4682982113143,1.29104436062877,0.153445843468084,7.34565969241588,0.334573850435523,39.9183963792317,9.20788602708939e-18,31.0370354338973,10,1e-05,26.6054812980236,4.87565158940826,5.97284978941389,11.9995059007212,1.52813030210732,58.7283626305076,16.4952748470849,99.7947435425791
