"x_C","x_C2","protein","phi","mu","mu_norm","convergence","f.TS","f.LAC","f.EFFLUX","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.LAC","v.EFFLUX","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.LAC","p.EFFLUX","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.x_LAC","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
0.57,1e-04,"LAC",0.36,0.462230775524358,0.640590747706169,4,1.26710417918122,0.00527138686802426,5.36025447664259e-17,13.61877830212,0.639629375278818,3.59964346612637,0.140371246077337,0.442713032428132,0.0838890049463116,10.4741207888546,108.939185818835,0.453207086657813,4.60847472576834e-15,1170.87343286868,54.9920870860917,309.479074318333,12.0684072480305,38.0622194264033,7.21235084545986,900.511741381259,13.8328151696178,35.0673564011711,2.31520949022313e-17,2.26144988097211,13.8283921523127,0.905541152557481,0.0744072442082124,4.35899473136236,0.157907777105169,26.9224588270407,0.57,1e-05,1e-04,10.6489580113416,2.07987579824286,3.15436937087454,8.3832928755689,1.63747407984519,52.7005593802449,9.98614714880893,97.4093233363477
0.57,1e-04,"LAC",0.365,0.458628488377761,0.635598453945388,4,1.2669889064327,0.00538656509599556,2.87315258876943e-17,13.6187735936959,0.639629497865384,3.59963783843782,0.140371123913263,0.442712271213793,0.0838888232503369,10.4741217058077,108.080360492444,0.459500390599623,2.45093990931871e-15,1161.74810371145,54.5635296093759,307.066741662324,11.9743445252343,37.7655255103505,7.15612758103096,893.493892533582,13.7238492951148,35.5544548300693,1.23130095565895e-17,2.24381635478889,13.7205673153153,0.8984778778034,0.0738274110740932,4.32502134929739,0.156676996501291,26.7126404340469,0.57,1e-05,1e-04,10.6490695771101,2.07988836614795,3.15436859219752,8.38327918402632,1.63746806728624,52.7004687652899,9.9861255197201,97.4093318640112
0.57,1e-04,"LAC",0.37,0.455026561577302,0.630606659576717,4,1.2668718180447,0.00550355355371427,7.90511636680789e-19,13.6187686412855,0.639629625174762,3.59963193801802,0.140370993641165,0.442711473232252,0.0838886271387146,10.4741226498398,107.221620882276,0.465792927300585,6.69049052981811e-17,1152.62367300354,54.1350152388826,304.654634728234,11.8802906882016,37.468859175039,7.09990896260076,886.476746770569,13.6148967808775,36.0415047027753,3.36115014431204e-19,2.22618446888117,13.6127516177616,0.89141513792235,0.0732476053690436,4.29105111636678,0.155446317273253,26.5028428962829,0.57,1e-05,1e-04,10.6491861848116,2.0799015102939,3.15436920330044,8.38326498304327,1.63746129860476,52.7003737735673,9.98610217459259,97.4093406435099
0.57,1e-04,"LAC",0.375,0.451424994772973,0.625615364115091,4,1.26675288173735,0.00562239732398102,1.87592010726324e-18,13.6187639532129,0.639629746001542,3.59962634882559,0.140370869535602,0.442710724929524,0.0838884458168966,10.4741235495893,106.362967821149,0.472084866961686,1.57511723778543e-16,1143.50018302919,53.7065429826415,302.242802860804,11.7862469426279,37.1722277238284,7.0436974658794,879.460297364219,13.5059501054398,36.5285058810691,7.91300253444021e-19,2.20855481301603,13.504949669461,0.88435343139886,0.0726678930492696,4.25708488701527,0.154215794278104,26.2930665364533,0.57,1e-05,1e-04,10.6492978475944,2.0799139428701,3.15436767504028,8.38325113515792,1.63745510195849,52.7002846956105,9.98608059004337,97.4093490111807
0.57,1e-04,"LAC",0.38,0.447822707537518,0.620623070231166,4,1.26663200061776,0.00574317456499816,2.5751855503076e-18,13.6187588050878,0.639629876312758,3.59962025430197,0.140370736874436,0.442709892275474,0.0838882485223389,10.4741244888012,105.504142386478,0.478377860941804,2.14500141192345e-16,1134.37483609944,53.2779856440017,299.830454040242,11.6921838409832,36.8755309259149,6.98747364059685,872.442446504756,13.396986680612,37.01560465267,1.07759198237424e-18,2.1909211381612,13.3971236402286,0.877289994028222,0.0720880285828225,4.22311098549565,0.152984994532633,26.08324763154,0.57,1e-05,1e-04,10.6494181931066,2.07992769915159,3.15436853999317,8.38323676124491,1.63744820914848,52.7001855764724,9.98605710409922,97.4093577458512
0.57,1e-04,"LAC",0.385,0.444221141088968,0.615631775262601,4,1.26650919196819,0.00586588630178319,1.59945528523538e-17,13.6187539136174,0.639629994546562,3.59961452976612,0.140370610255901,0.442709117720309,0.0838880706021929,10.4741253163113,104.645489472775,0.484669631404588,1.32155204458616e-15,1125.25134309135,52.84951288571,297.418626544123,11.598140235361,36.5788993966223,6.9312629270784,865.425989385241,13.2880397501634,37.5026056916825,6.63910384305964e-18,2.17329145149666,13.2893216022924,0.870228324820093,0.0715083209712944,4.18914451952133,0.15175448043687,25.8734713003105,0.57,1e-05,1e-04,10.6495332220003,2.07994045562652,3.15436694635172,8.38322263527079,1.63744200070487,52.7000933734256,9.98603592448504,97.409365441695
0.57,1e-04,"LAC",0.39,0.440618854098693,0.610639481718462,4,1.26638434541866,0.00599062664791095,2.39005591443215e-17,13.6187486820977,0.639630137112741,3.59960819577162,0.140370472080826,0.4427082637875,0.0838878606347584,10.4741264188896,103.786664357602,0.490962447102024,1.95877287874295e-15,1116.1260035729,52.4209562394586,295.006274347079,11.5040770397035,36.2822030675531,6.87503858277613,858.408149949933,13.1790765310272,37.9897051838287,9.84028244841883e-18,2.15565770947429,13.1814955734228,0.863164846606758,0.0709284746418219,4.15517106780506,0.150523683676867,25.66365262519,0.57,1e-05,1e-04,10.649657729325,2.07995466816171,3.1543666889955,8.38320725713148,1.63743501646657,52.699991721264,9.98601092996164,97.4093756956734
0.57,1e-04,"LAC",0.395,0.43701692711385,0.60564768709426,4,1.26625745860279,0.00611741037633321,1.98273910920597e-18,13.6187434948116,0.63963027022119,3.59960201670353,0.140370336744573,0.442707424792697,0.0838876578853596,10.474127406312,102.927925489807,0.497254610528071,1.61167242815898e-16,1107.0015865853,51.9924414636783,292.594184264103,11.4100236593013,35.9855387411706,6.81882072376183,851.391001034807,13.0701212231717,38.4767557281761,8.09652346032261e-19,2.13802608327564,13.0736815706962,0.856102323523855,0.0703486729428382,4.12120084528668,0.149293013117489,25.4538554185108,0.57,1e-05,1e-04,10.6497801492091,2.07996840669979,3.15436725769384,8.3831924120931,1.63742808302565,52.6998918473226,9.9859867946732,97.4093848787012
0.57,1e-04,"LAC",0.4,0.433415360639948,0.600656392090561,4,1.26612848043339,0.00624628800900339,2.00974499099157e-17,13.6187384219627,0.639630402753901,3.59959594142922,0.140370202367848,0.442706605211333,0.0838874661025591,10.474128407685,102.06927294522,0.503546113635472,1.62016109112079e-15,1097.87809897859,51.5639693535694,290.18235219895,11.3159799501196,35.6889067896964,6.76260964556624,844.374554264297,12.9611744182372,38.9637576769796,8.13913663376199e-18,2.12039645700942,12.9658797149051,0.84904061945898,0.0697689597904633,4.08723443044153,0.148062494640601,25.2440794200073,0.57,1e-05,1e-04,10.6499012325012,2.07998188246143,3.15436566530477,8.38317745412946,1.63742132551145,52.6997942843571,9.98596396484864,97.4093941914702
0.57,1e-04,"LAC",0.405,0.429813073648331,0.595664098544563,4,1.26599731063357,0.00637734985798273,1.81424960714525e-25,13.6187330445207,0.639630539638725,3.59958955638892,0.140370062104131,0.442705741582535,0.0838872592190126,10.4741294106762,101.210448328392,0.509838712019397,1.45040605202302e-23,1088.75276868545,51.1354116929118,287.770021105336,11.2219171384602,35.3922130851117,6.70638637482361,837.356702577521,12.8522083755181,39.450857126816,7.28631604205263e-26,2.10276302765106,12.8580548989654,0.841977347688439,0.0691891149665338,4.05326098923543,0.146831710877358,25.0342609275704,0.57,1e-05,1e-04,10.6500280084218,2.07999614965644,3.1543652223283,8.38316200380153,1.63741420690049,52.699691477985,9.98593933743126,97.4094035192887
0.57,1e-04,"LAC",0.41,0.426211146921366,0.590672304277744,4,1.2658639388984,0.00651061245163128,2.83363523981458e-20,13.6187275826648,0.639630679443344,3.59958306044544,0.14036991950218,0.442704862316765,0.0838870492128556,10.4741304404206,100.351709751437,0.516130581631674,2.24637208146379e-18,1079.6283514868,50.706896941445,285.357930981398,11.1278637354768,35.095548963519,6.650168754976,830.339553530912,12.7432532901337,39.9379080714096,1.12849158410214e-20,2.08513135725755,12.7502408285782,0.834914778630055,0.0686093280412458,4.0192909245083,0.145601050420283,24.8244634669328,0.57,1e-05,1e-04,10.6501569975728,2.08001066136798,3.15436478422704,8.38314629185473,1.63740696417256,52.6995868101877,9.98591433829833,97.4094130959116
0.57,1e-04,"LAC",0.415,0.422609220337556,0.58568051020932,4,1.26572829114996,0.00664614455122386,3.29305757227416e-20,13.6187218578343,0.639630825992883,3.59957625263087,0.140369769433968,0.442703940428928,0.0838868242604367,10.4741315178322,99.492971008465,0.522422285870074,2.58851827725057e-18,1070.50392129801,50.2783825498698,282.945825142604,11.033809940418,34.7988826815361,6.59395024389719,823.322407130319,12.6343005328404,40.4249592533979,1.30036724501753e-20,2.06749950990146,12.6424254431322,0.827852048475622,0.0680295214040493,3.98532066401344,0.144370372321103,24.6146657703532,0.57,1e-05,1e-04,10.6502915406476,2.08002589566909,3.15436542103533,8.38312999849028,1.63739912897304,52.6994770686596,9.98588755996239,97.4094231158393
0.57,1e-04,"LAC",0.42,0.419007293526232,0.580688715825591,4,1.26559032008018,0.00678400713483445,2.59298957818173e-17,13.6187163785334,0.639630966437089,3.59956973057709,0.140369627000457,0.442703058492263,0.0838866177259508,10.47413255741,98.6342328997415,0.528714015202311,2.02085567424991e-15,1061.37951733914,49.8498674590413,280.533750544258,10.9397569355112,34.5022207296808,6.53773346609416,816.305255894257,12.5253431002888,40.9120104693036,1.01519226233804e-17,2.04986801379018,12.5346126585314,0.820789641473368,0.067449754538737,3.95135081239456,0.143139729018018,24.4048686045746,0.57,1e-05,1e-04,10.6504216289382,2.08004041660267,3.15436387992147,8.38311404966182,1.63739211779538,52.699372082919,9.98586297409718,97.4094327839133
0.57,1e-04,"LAC",0.425,0.415405366694259,0.575696921413247,4,1.26544995129592,0.00692425733675231,2.46853362105684e-18,13.6187104625004,0.639631117716953,3.59956270092216,0.140369472113832,0.442702109575026,0.0838863878112988,10.4741336670495,97.7754943955444,0.535005500398975,1.90732233213714e-16,1052.2550869255,49.4213530147942,278.121645451092,10.8457031587194,34.2055547825664,6.48151515823015,809.288108638358,12.4163905715998,41.3990620365236,9.58153698949312e-19,2.03223603663764,12.4267970033351,0.813726897133531,0.066869967635486,3.917380725389,0.141909060263135,24.1950708050427,0.57,1e-05,1e-04,10.6505611432916,2.08005617108141,3.15436352356007,8.38309688099211,1.6373843338231,52.699259123811,9.98583560505701,97.40944310356
