"","phi","mu","convergence","f.TS","f.ATPS","f.EAA","f.ENT","f.ADPS","f.RNAP","f.DNAP","f.GFP","f.R","v.TS","v.ATPS","v.EAA","v.ENT","v.ADPS","v.RNAP","v.DNAP","v.GFP","v.R","p.TS","p.ATPS","p.EAA","p.ENT","p.ADPS","p.RNAP","p.DNAP","p.GFP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"11",0.1,0.914812094530314,4,1.24069439881868,12.0347198846982,0.551457246348319,3.58273030810848,0.13421526606114,0.406031280950557,0.114043672495655,0.48268888298895,8.83139279747274,256.510506614108,2488.14865088623,114.012425438136,740.720653909337,27.7486751979138,83.9459658050924,23.5782479842315,99.7947359401179,1825.86867704477,7.20992007713564,3.65960532298157,18.7026017024408,1.93658268981773,0.230170652584016,11.0185812191705,0.501864994769928,9.97947359401179,46.5559383585301,10,1e-05,26.6054827887727,4.87565134098974,5.97284982151637,11.9995065206228,1.52812990438362,58.7283644766886,16.4952767897715,99.794738611442
"12",0.11,0.904642430110298,4,1.24069441160445,12.0347205771855,0.551457304015215,3.58273009310012,0.13421526938806,0.406031253938423,0.114043658865268,0.536951085752505,8.83139374360791,253.658966503614,2460.48886431344,112.744998687046,732.486262674412,27.4402030053098,83.0127606595705,23.3161335889674,109.779214124805,1805.5712904301,7.12976960339575,3.61892284424045,18.4946941006082,1.91505430539441,0.227611958798737,10.8960912531564,0.496285899357483,10.9779214124805,46.0383979253374,10,1e-05,26.6054789872654,4.87565154411542,5.9728490223831,11.9995055439892,1.52813022527956,58.7283605696535,16.4952748182724,99.7947493027694
"13",0.12,0.894477851676665,4,1.24069440990883,12.0347204928859,0.551457294263734,3.5827301614513,0.134215267804578,0.406031267847166,0.114043658675701,0.592419020477568,8.83139358567229,250.808849501925,2432.84275063329,111.478191905366,724.256047817185,27.1318840762186,82.0800306161117,23.0541530589668,119.758686556792,1785.28382737205,7.04965936307034,3.57826061823012,18.2868870535963,1.89353674848188,0.225054481733435,10.7736629132926,0.490709619810143,11.9758686556792,45.5211080642028,10,1e-05,26.6054787875056,4.87565148188758,5.97284921471632,11.9995055956736,1.52813004140539,58.7283625814141,16.4952747908534,99.7947475180969
"14",0.13,0.884313272887922,4,1.24069440959255,12.03472047657,0.551457293313613,3.58273016226903,0.134215267773333,0.406031267784727,0.114043658816385,0.649162097970959,8.83139356772001,247.958732684121,2405.19664996149,110.211386883225,716.02581886151,26.8235654538533,81.147297683957,22.792172586687,129.738161045076,1764.99639230719,6.96954914811825,3.53759832807709,18.0790803061642,1.87201916196003,0.222497029658705,10.6512342180469,0.485133342574629,12.9738161045076,45.0038196761286,10,1e-05,26.6054789065097,4.87565151059326,5.9728492392073,11.9995056184044,1.52813004028512,58.7283625723829,16.495274811202,99.7947473152361
"15",0.14,0.874148694386495,4,1.24069440917723,12.0347204552315,0.551457291824592,3.58273015697867,0.134215267704325,0.406031268305029,0.114043657566322,0.707224787862694,8.83139355147754,245.108615928767,2377.55054915384,108.944581794794,707.795588928018,26.5152468328862,80.214564893579,22.5301918464133,139.717635238234,1744.70895823605,6.88943895591001,3.49693597860667,17.8712733313933,1.85050157949622,0.219939591545552,10.5288056078297,0.479557062660042,13.9717635238234,44.4865315004312,10,1e-05,26.605479368087,4.87565139432248,5.97284919256144,11.9995054907027,1.52813016100635,58.7283626476394,16.4952746303928,99.7947471316962
"16",0.15,0.863984115135702,4,1.24069441249661,12.0347206159626,0.551457297400222,3.58273019848574,0.134215267270626,0.406031276273886,0.114043658479485,0.766653683488901,8.83139367766181,242.25849969444,2349.90448195705,107.677777999257,699.565367549757,26.2069281182961,79.2818334864544,22.2682115149614,149.697112581899,1724.42155055419,6.80932864036944,3.45627381915154,17.6634667849554,1.82898403138,0.217382124586786,10.4063771154434,0.473980788544446,14.9697112581899,43.9692439949575,10,1e-05,26.6054775803838,4.87565094335612,5.97284906555427,11.9995052774605,1.52813005302153,58.7283638002549,16.4952747624727,99.7947485575784
"17",0.16,0.853819536886992,4,1.2406944087957,12.0347204350975,0.551457289577307,3.58273017033275,0.134215268027264,0.406031268377256,0.114043659635127,0.827497529402854,8.8313935165334,239.408382371187,2322.25835083182,106.410971717566,691.335133350352,25.8986096657857,78.3490990732165,22.0062312519309,159.676583956552,1704.13408885185,6.72921851216698,3.41561139148366,17.455659808215,1.8074664182076,0.214824691404067,10.2839481648729,0.468404512988054,15.9676583956552,43.4519548418339,10,1e-05,26.6054793626789,4.87565136027838,5.97284920912836,11.9995055576504,1.52813020691452,58.7283626580863,16.4952749296247,99.7947467368274
"18",0.17,0.843654958087203,4,1.24069440851503,12.0347204208634,0.55145728859724,3.58273017242429,0.134215268041466,0.406031268458967,0.114043659850343,0.88980751704352,8.83139349944868,236.55826556254,2294.61225080956,105.144166707836,683.104904600688,25.590291051526,77.4163661668887,21.7442507900804,169.656058310329,1683.84665425415,6.64910829515662,3.37494910138196,17.2478530549016,1.78594883293881,0.212267239748955,10.1615194722417,0.462828235939204,16.9656058310329,42.9346664804284,10,1e-05,26.6054794555024,4.87565137045225,5.9728492286236,11.9995055807727,1.52813021231612,58.728362669905,16.4952749607535,99.7947465437701
"19",0.18,0.833490378921951,4,1.24069440835212,12.0347204146894,0.551457288172196,3.58273018252429,0.134215268044754,0.406031268802345,0.114043661140227,0.953637271737216,8.83139348200674,233.708148674888,2266.96615137698,103.877361761609,674.874677054046,25.2819724240596,76.4836332759393,21.4822705202557,179.635532960203,1663.55921893822,6.56899805309458,3.33428686528943,17.0400465151365,1.76443124585894,0.209709776004426,10.0390907352585,0.457251960865597,17.9635532960203,42.417377899148,10,1e-05,26.6054791629226,4.87565151090489,5.97284929245765,11.9995057274256,1.52813010590301,58.7283627195711,16.4952751473224,99.7947463466762
"20",0.19,0.823325800074346,4,1.24069440926041,12.0347204619011,0.551457292061702,3.58273015711581,0.13421526815453,0.406031265037124,0.114043660013085,1.01904308807413,8.83139355818319,230.858032076374,2239.32006277027,102.610557659738,666.644443111076,24.9736538260278,75.5508996480669,21.2202898029517,189.615009270543,1643.27180175615,6.48888784252231,3.29362454605364,16.8322397617756,1.74291365908381,0.207152334101606,9.91666200156296,0.451675680822739,18.9615009270543,41.9000904544931,10,1e-05,26.6054792647119,4.87565135698059,5.97284928228169,11.9995055135692,1.52813022078585,58.7283621749696,16.4952749842926,99.7947472074701
"21",0.2,0.813161220973814,4,1.24069440856262,12.0347204287757,0.55145729056166,3.58273016573178,0.134215268977599,0.406031266457452,0.114043660641766,1.08608404796548,8.83139351473571,228.007915107609,2211.67395849484,101.343752518015,658.414215332874,24.6653353509046,74.6181669672554,20.9583094069826,199.594483298378,1622.98436173545,6.40877761531417,3.25296218161376,16.6244332177032,1.7213960853402,0.204594905894113,9.79423338292368,0.446099407198071,19.9594483298378,41.3828015906886,10,1e-05,26.6054792606353,4.87565160711892,5.97284900316195,11.9995055376297,1.5281304163962,58.7283623804059,16.495275075225,99.7947467165136
"22",0.21,0.802996641946768,4,1.24069440838162,12.034720455628,0.551457289982171,3.58273018206062,0.134215267524962,0.406031271161335,0.114043658442464,1.15482226294396,8.83139352669691,225.157798256441,2184.02786545604,100.076947559401,650.183988974298,24.3570164612401,73.6854348825521,20.6963284968048,209.573958216798,1602.69693211646,6.32866736352846,3.21229998671136,16.4166263356561,1.69987851049812,0.202037421737825,9.67180479564237,0.440523120492901,20.9573958216798,40.8655134957283,10,1e-05,26.6054787650284,4.87565131396052,5.97284946658298,11.9995054011212,1.52813021854572,58.7283630607755,16.495274757118,99.7947468516751
"23",0.22,0.79283206377942,4,1.24069440730371,12.0347203603309,0.551457285383483,3.58273017731167,0.134215267889126,0.406031268274486,0.114043660399229,1.22532298988983,8.83139343034474,222.307681486454,2156.38175274539,98.8101419904331,641.953759460077,24.048697929861,72.7527014950182,20.4343483635733,219.553430200784,1582.40948475078,6.24855719576911,3.17163771357857,16.2088195264152,1.67836089491851,0.199479967285311,9.54937600035545,0.434946848639919,21.9553430200784,40.3482245958551,10,1e-05,26.6054797159026,4.87565158119257,5.97284939056093,11.9995057941116,1.52813009391451,58.7283626432217,16.4952750401445,99.7947457628956
"24",0.23,0.782667485140716,4,1.24069440747015,12.0347203674975,0.551457285671709,3.58273016939465,0.134215268133659,0.406031267672103,0.114043660023783,1.29765493333146,8.83139344653124,219.457564809356,2128.73565731464,97.5433372482597,633.723529025641,23.7403793613506,71.8199684815774,20.1723677966749,229.532905054721,1562.12205679317,6.16844699224437,3.13097537397937,16.0010126384455,1.6568433122295,0.196922532344156,9.42694735091917,0.42937057196289,22.9532905054721,39.8309366682059,10,1e-05,26.6054799975387,4.87565142684275,5.97284921632898,11.9995056603948,1.52813023832469,58.728362556093,16.49527498584,99.794745945803
"25",0.24,0.77250290649864,4,1.24069440812761,12.0347203974322,0.551457287916813,3.58273016759582,0.134215268281247,0.4060312677033,0.114043658945227,1.37189036452921,8.83139348049217,216.607448216272,2101.08956581675,96.2765328459846,625.493299692997,23.4320607746893,70.8872355812087,19.9103871086616,239.512380443162,1541.83463185762,6.08833675644569,3.09031305212236,15.7932061081347,1.6353257463439,0.194365086797122,9.30451868284426,0.423794291182991,23.9512380443162,39.3136485613744,10,1e-05,26.6054796520536,4.87565147372586,5.97284934243554,11.9995054659292,1.52813038629739,58.7283625606053,16.4952748298376,99.7947463295616
"26",0.25,0.762338327368823,4,1.24069440757625,12.0347203739504,0.551457285785659,3.58273017403466,0.134215267931392,0.406031268105293,0.114043659673777,1.44810541331706,8.83139344776684,213.757331275142,2073.44346365171,95.0097276186291,617.263071392951,23.1237420868518,69.9545026998239,19.6484067243762,249.491854453062,1521.54719430328,6.00822653532204,3.04965088119558,15.5853992791316,1.61380813512588,0.191807607973516,9.18208996346833,0.418218014417856,24.9491854453062,38.7963600978243,10,1e-05,26.6054797514056,4.8756514358406,5.9728494424838,11.9995058203789,1.5281300581385,58.7283626187496,16.4952749352151,99.7947459597653
"27",0.26,0.752173748792601,4,1.24069440668784,12.0347203276154,0.551457282981829,3.58273018295606,0.13421526801573,0.406031268617553,0.114043660826065,1.52638033348035,8.83139339022114,210.907214434475,2045.79735921542,93.74292235571,609.03284393358,22.8154234912225,69.0217698861363,19.3864264230435,259.471327158891,1501.25975378497,5.92811632166936,3.00898856143775,15.377592576524,1.59229055585528,0.189250162271779,9.05966126072558,0.41264173977125,25.9471327158891,38.2790714153547,10,1e-05,26.6054799408822,4.87565158249485,5.97284943032048,11.9995058475362,1.52813012517273,58.7283626928429,16.495275101882,99.7947453094988
"28",0.27,0.742009169890519,4,1.24069440691788,12.0347203436124,0.551457278676463,3.58273024942938,0.134215268587656,0.406031275364853,0.114043665787751,1.60679978940141,8.83139333917973,208.057097694077,2018.15126455841,92.4761168132623,600.802625820489,22.5071049670873,68.0890380857722,19.1244467468316,269.450800208565,1480.9723139714,5.84800604470059,2.96832624629282,15.1697857354599,1.57077302419851,0.186692716663445,8.93723255639704,0.407065472300079,26.9450800208565,37.7617829158622,10,1e-05,26.6054788741511,4.87565130160341,5.97284950919914,11.9995058117275,1.52813029258838,58.7283636687723,16.4952758195403,99.794744732731
"29",0.28,0.731844591073586,4,1.24069440537073,12.0347202629117,0.551457278535938,3.58273019495166,0.134215268238124,0.406031269200588,0.114043662022688,1.6894531378236,8.8313933104153,205.206980682556,1990.505154066,91.209311990059,592.572387466013,22.1987862905009,67.1563041266897,18.8624656066414,279.430273818201,1460.68487824682,5.76789589007306,2.92766393148101,14.9619790270596,1.54925539516841,0.184135267710483,8.81480385980021,0.401489186925909,27.9430273818201,37.2444944676542,10,1e-05,26.6054802910123,4.87565165989044,5.97284949294783,11.9995058683353,1.52813025341043,58.7283627771731,16.4952752749616,99.7947444076929
"30",0.29,0.721680012753586,4,1.24069440713308,12.0347203410678,0.551457283187014,3.5827301943281,0.134215267043037,0.406031272355457,0.114043658864111,1.77443478393814,8.8313933926355,202.356864357261,1962.85907120544,89.9425080109425,584.342158547792,21.890467492684,66.223571761476,18.6004845954749,289.409750555652,1440.39746174778,5.68778564412602,2.88700179216887,14.7541725424685,1.52773780183933,0.18157778267004,8.69237530584173,0.395912901265957,28.9409750555652,36.7272065108355,10,1e-05,26.6054795787091,4.87565159612776,5.97284973710008,11.9995058467759,1.52812992335766,58.7283632334933,16.495274818105,99.7947453367812
"31",0.3,0.711515433198196,4,1.24069440577914,12.034720286577,0.551457278274457,3.58273019665357,0.134215267979309,0.406031270118534,0.114043661414326,1.86184447529572,8.8313933326338,199.506747176362,1935.21296329579,88.6757023186352,576.111929106354,21.5821490056129,65.2908384013909,18.3385044849673,299.389223715621,1420.11001953565,5.60767544917768,2.84633944304642,14.5463653151793,1.50622020905506,0.179020347543428,8.56994652045672,0.390336630183558,29.9389223715621,36.2099183725577,10,1e-05,26.6054803388051,4.87565129951292,5.97284955455402,11.9995060203946,1.52813004181688,58.7283629099447,16.4952751869681,99.794744658762
"32",0.31,0.701350855543369,4,1.24069440742142,12.0347203514948,0.551457282919242,3.58273019831236,0.134215267909612,0.40603127524565,0.114043659024233,1.95178781103563,8.83139340041491,196.656631009513,1907.56687973261,87.4088984006533,567.881701087441,21.2738304124379,64.3581063932238,18.0765236286628,309.368699550625,1399.82260164676,5.52756521839619,2.8056771155163,14.3385589516359,1.48470264330334,0.176462920421518,8.44751811854023,0.38476035261036,30.9368699550625,35.6926301492021,10,1e-05,26.6054798227046,4.87565143012263,5.97284902296703,11.999505639075,1.5281302561329,58.7283636515308,16.495274841265,99.7947454246885
