"","convergence","mu","x_C","x_W","C","AA","NT","ATP","ADP","RNA","DNA","P","tau TC","tau ATPS","tau EAA","tau ENT","tau ADPS","tau RNAP","tau DNAP","tau Q","tau R","v TC","v ATPS","v EAA","v ENT","v ADPS","v RNAP","v DNAP","v Q","v R","p TC","p ATPS","p EAA","p ENT","p ADPS","p RNAP","p DNAP","p Q","p R","q TC","q ATPS","q EAA","q ENT","q ADPS","q RNAP","q DNAP","q Q","q R"
"21",4,0.730107597502955,0.115292150460685,1e-05,17.5019078608601,11.1013902725668,5.42345005503022,12.0644802559506,1.77144182150727,53.0098161373464,13.4201897205563,174.707324746791,0.149054196916549,0.00118659682130705,0.0952357881748915,0.00273204626443102,0.00240973443874609,0.157312240909682,0.0273153067232275,0.1,0.0173766767904382,271.441390583604,3022.01471348063,161.171383545304,577.843043687215,30.0475824934958,60.473233600174,15.3096601170456,594.004902893359,2551.10290274096,40.4594784833503,3.58591305295926,15.3492837431748,1.57869392893311,0.0724066943356409,9.51317989269807,0.418188061925464,59.4004902893359,44.3296906000782,1.28644540783515,14.3222702411334,0.763841453178947,2.73857840325184,0.142404864756246,0.286601514583404,0.0725572541120042,2.81517449463319,12.090472300816
"22",4,0.677428212911944,0.0922337203685478,1e-05,16.6095138609654,10.7996364526527,5.10113228239463,11.6025946855604,1.69071617013715,51.4235349526319,12.5403894371834,179.232481845343,0.18246566602242,0.00120906625009509,0.0963727622518654,0.00277308705771476,0.00243343826745833,0.16387998217896,0.0284557130019234,0.1,0.0177802506943385,252.735402153566,2847.93244170695,153.016546268935,521.324623220094,27.8913915636978,54.4308646634005,13.2737712588296,609.390441200826,2428.34279744526,46.1155334813944,3.44333899781878,14.7466272341776,1.44567856551967,0.0678719795637668,8.92012913102347,0.377714625394434,60.9390441200826,43.176543710368,1.29093673071269,14.5468365898098,0.781586901962159,2.66285252879156,0.14246528793932,0.278025167347707,0.0678005484276782,3.11268028613323,12.4036319616154
"23",4,0.622525931024453,0.0737869762948382,1e-05,15.6935728061728,10.4732329298775,4.7746063223868,11.1247461989576,1.60744374170554,49.6734165115759,11.6425186755204,184.010462761864,0.224230002404758,0.00123496029100409,0.0976742048374584,0.00282011473851101,0.0024607148551006,0.171688828564904,0.0298116216899769,0.1,0.0182556269548897,233.102892394929,2659.64491805979,143.981400659392,464.544193032464,25.6492684941396,48.3171716578659,11.3246402780436,625.635576069741,2291.0256929814,52.2686621222709,3.28455586197466,14.0632688207896,1.31006792546056,0.0631155360059929,8.29551860150837,0.337605891744111,62.5635576069741,41.824110395136,1.29566394354573,14.7831971862726,0.800296845135345,2.58209220362641,0.142567224390662,0.268563021797015,0.0629461433581336,3.47749206105801,12.7342880804058
"24",4,0.566436276866516,0.0590295810358706,1e-05,14.7657927994796,10.1252068325935,4.4487833668639,10.6367083480211,1.5227084879327,47.773131257807,10.741280583312,188.986389137028,0.276435422882681,0.0012646818942178,0.0991570733684582,0.00287376299129218,0.00249192381746917,0.180953411641506,0.0314203008807178,0.1,0.0188122296937661,212.903776039106,2460.18457820745,134.193780430228,408.791075326564,23.3617807965141,42.2819290686368,9.50664215998415,642.553728310297,2140.9749328245,58.8541453626898,3.11135089249281,13.3062625317108,1.17476866344401,0.0582157779853273,7.65105931575401,0.298701557032019,64.2553728310297,40.2765122048899,1.30057218553625,15.0286091361486,0.81975388857103,2.49719526894407,0.142710866259884,0.258288988201811,0.0580735325654845,3.92518875099468,13.0786428468532
"25",4,0.510268058341115,0.0472236648286965,1e-05,13.8373990938002,9.75924400033591,4.12817218371393,10.1441142569121,1.43757141820821,45.7422723258488,9.85078410172359,194.100443738773,0.341692198480085,0.0012986828091548,0.100839969012836,0.0029347321964217,0.00252744243740918,0.191926886873663,0.0333257078601925,0.1,0.0194602838394802,192.533910237337,2253.32204028022,123.831738346607,355.27724880644,21.0722013676898,36.4700320059709,7.85396949488127,659.941505593131,1980.86513099465,65.787335070963,2.92635059720154,12.4871886576775,1.04264358072838,0.053258775986331,6.99957970708886,0.261739092929277,65.9941505593131,38.548197696885,1.30560259645713,15.2801296292035,0.839722409989147,2.40919066117778,0.142893897416872,0.247308998301518,0.0532589970897685,4.47516669738903,13.4325566601227
"26",4,0.455120749220452,0.0377789318629572,1e-05,12.9187305293632,9.37950433553731,3.81668314714984,9.65221561079916,1.35301884068259,43.6051665643932,8.98375497366885,199.290925950826,0.423263167976839,0.00133747213758005,0.102743328342405,0.00300379931156132,0.00256766551834716,0.204908796082864,0.0355798543261755,0.1,0.0202109367154164,172.395605700754,2043.28545988495,113.110529678399,305.041499055392,18.8234747347154,31.0087751197957,6.38858327254551,677.589151328047,1814.02871063155,72.9687102141872,2.73283737171856,11.6213522897311,0.916283444860219,0.0483323870118076,6.35397077780161,0.22730486218781,67.7589151328047,36.6632194705226,1.31069521269156,15.5347606428101,0.859960607185218,2.31917995159438,0.143111758102684,0.235754577013372,0.0485713396067736,5.15159799582712,13.791759581372
"27",4,0.402005248041173,0.0302231454903657,1e-05,12.0188446959852,8.99032992802996,3.51747724731558,9.16566980066421,1.26992757617358,41.3893609793365,8.15095618314535,204.497434298423,0.525226879847783,0.00138162887486602,0.104889878732411,0.00308183741890285,0.00261301049958271,0.22025512061562,0.0382445519953611,0.1,0.0210764308209596,152.868080998731,1834.42820148905,102.265009971395,258.88021278945,16.6552781652375,25.9980317605685,5.11988619090324,695.291274556424,1644.18083597842,80.2904252112817,2.53449897204581,10.7265644944684,0.797826726788059,0.0435204167192363,5.72619962119272,0.19580775363833,69.5291274556424,34.6534636466467,1.31579202050439,15.7896009025426,0.880232702720201,2.22827758436809,0.143358129217848,0.223774659274095,0.044068750990189,5.9846287400917,14.1520715777456
"28",4,0.351779023004969,0.0241785163922926,1e-05,11.1453947857163,8.59604354485134,3.23293286255353,8.68845537728375,1.18904216293408,39.1238838834899,7.36086774045243,209.663379718651,0.652681519686461,0.00143181312089402,0.107304872757404,0.00316982846783853,0.00266391996242388,0.238390154514978,0.0413934742313713,0.1,0.0220703139244667,134.281973768115,1630.89180464842,91.5301224527323,217.312697205508,14.601571206937,21.5046275760842,4.04593572219554,712.855493399472,1475.10357754694,87.6433627054712,2.33513228465414,9.82162814326001,0.688843974024794,0.0388974170209132,5.12649149064977,0.167475336058486,71.2855493399473,32.5559990275649,1.3208391560107,16.0419577873979,0.900318682377969,2.13755511266909,0.143625584642547,0.211526188816446,0.0397970790465638,7.01186780204238,14.5095764511177
"29",4,0.305103315112882,0.0193428131138341,1e-05,10.3045621499763,8.20074198799841,2.96466598079333,8.22383461295082,1.11096596697394,36.8376376505192,6.61960516267,214.73798638589,0.811999819484809,0.00148878003091287,0.110016442607532,0.0032688808171316,0.00272086699299557,0.259821061845479,0.0451146837424976,0.1,0.0232076767456423,116.901233393947,1436.31876787575,81.1227993993236,180.581842299251,12.688913042963,17.561383387657,3.15572418729526,730.109161485999,1310.34543054,94.9237804134367,2.13836269963878,8.92484180427802,0.590300520214305,0.034524844675589,4.5628172792566,0.142369498688376,73.0109161485999,30.4100731771018,1.32578873338581,16.2894366869772,0.920021888065974,2.04799697166237,0.143906248572939,0.199165428473828,0.0357893877739511,8.28024198151887,14.8607603035218
"30",4,0.262424954990608,0.0154742504910673,1e-05,9.50107554279064,7.80813203069422,2.7136015256811,7.77434795658689,1.03616199333358,34.5579463863574,5.93102387323894,219.677711141584,1.01114769423274,0.00155339636643584,0.11305601550821,0.00338025063374517,0.00278436204222163,0.285155800076874,0.0495137447535257,0.1,0.024505465108121,100.913787235537,1253.64875625451,71.2277448472394,148.683359574955,10.9356650016419,14.1701055078245,2.43195105153586,746.904220197167,1152.9782691754,102.038743279507,1.94741342275256,8.05272502606436,0.502587020430604,0.0304488505370232,4.04068777325742,0.120415003618815,74.6904220197167,28.2542687456995,1.33060003690099,16.5300017671491,0.939174343946694,1.96046634614196,0.144192351246901,0.186840108057728,0.0320665218060064,9.84831518250543,15.2026097675836
