"","phi","mu","convergence","f.TS","f.ATPS","f.EAA","f.ENT","f.ADPS","f.RNAP","f.DNAP","f.GFP","f.R","v.TS","v.ATPS","v.EAA","v.ENT","v.ADPS","v.RNAP","v.DNAP","v.GFP","v.R","p.TS","p.ATPS","p.EAA","p.ENT","p.ADPS","p.RNAP","p.DNAP","p.GFP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"65",0.64,0.406993973472807,4,1.24540732450177,12.2703662243884,0.586903181575442,3.62396843188902,0.138698278835011,0.404962103237874,0.11797593804671,7.10200424088322,9.03272789245697,114.553360283591,1128.63611387246,53.983729088388,333.334928474604,12.7575561774195,37.2486726236073,10.8515020507576,653.24688118962,830.836074472436,2.49029044094764,1.61973036435646,7.0936202157825,0.845442046055285,0.0409278278428089,4.81363668885596,0.227405985109939,65.324688118962,19.6140834968512,10,1e-05,17.8784263984032,10.1563288143334,6.08339611828597,12.4718069213321,1.70245827464442,58.5737186123261,17.0640396790762,102.069825184764
"66",0.65,0.395682932952108,4,1.24540730847446,12.2703654232728,0.586903123571414,3.62396862202591,0.138698278945752,0.404962117054625,0.1179759558309,7.41922019922866,9.03272685570543,111.3697301374,1097.26936447089,52.4834261403289,324.071012523454,12.4030024487583,36.2134711956112,10.5499223219458,663.458890754521,807.745663189501,2.42108108994347,1.57471520410232,6.89647578199575,0.821945812773385,0.0397903746001146,4.67985750035441,0.221086010006153,66.3458890754521,19.0689726202436,10,1e-05,17.8784300305343,10.156329763774,6.08339711592354,12.4718084856629,1.70245827450813,58.573720610781,17.0640422513814,102.069813469471
"67",0.66,0.384377545309149,4,1.24540730783663,12.2703653783224,0.586903120136061,3.62396862974773,0.138698278917746,0.40496211755411,0.11797595667756,7.75493381360723,9.03272680183536,108.187692480569,1065.91836086151,50.9838780273927,314.811709556633,12.0486259015156,35.1787858996335,10.2484917511075,673.665867667895,784.666882351507,2.35190635827323,1.52972266757189,6.69943074407006,0.798461311408558,0.0386534905326494,4.54614537191063,0.214769177711271,67.3665867667895,18.5241369724718,10,1e-05,17.8784304807204,10.1563297178623,6.08339714959938,12.4718082988852,1.7024584963874,58.5737206830264,17.0640423738423,102.06981286074
"68",0.67,0.373072156624502,4,1.24540730624742,12.2703653070907,0.586903116519413,3.6239686599629,0.138698280128721,0.404962121044417,0.117975956531647,8.11099399601592,9.03272669180936,105.005654453585,1034.56735237722,49.4843297785558,305.552407593704,11.6942494262273,34.1441007579358,9.94706106448063,683.872841076422,761.588094927543,2.28273161855621,1.48473020933924,6.50238576132021,0.7749768166493,0.0375166065295882,4.41243325913269,0.208452342788098,68.3872841076422,17.9793008954883,10,1e-05,17.8784297316358,10.1563303924525,6.08339741752523,12.4718093409189,1.70245798328626,58.5737211878645,17.0640423527375,102.069811617446
"69",0.68,0.361766768646286,4,1.24540730592619,12.2703652900467,0.586903113274806,3.62396866398819,0.13869827965861,0.404962121467402,0.117975957209952,8.48930834387233,9.03272666935958,101.823616737227,1003.21635064628,47.9847816723189,296.293103913688,11.3398728294501,33.1094154122739,9.64563046482208,694.079820358649,738.509316668092,2.21355688559189,1.43973770949059,6.30534071999347,0.751492311902154,0.03637972231364,4.2787211289517,0.202135510110509,69.4079820358649,17.4344653395444,10,1e-05,17.8784302747682,10.1563299635901,6.0833974477249,12.47180946191,1.70245781665947,58.5737212490451,17.0640424508475,102.069811363763
"70",0.69,0.350467032708957,4,1.24540731555821,12.2703657777336,0.586903148348667,3.62396852212605,0.138698276753966,0.404962112135376,0.117975946109564,8.89182330786003,9.03272733345806,98.643170645883,971.881062668936,46.4859863049822,287.038417775121,10.9856732100526,32.075246574718,9.34434962667546,704.281750197638,715.442130956706,2.14441675317137,1.39476771773565,6.10839467558396,0.728019537309026,0.0352434064351392,4.14507597706653,0.195821826731036,70.4281750197638,16.8899039542795,10,1e-05,17.878429336495,10.1563288851075,6.08339663033978,12.4718071721401,1.70245836409318,58.5737198992608,17.0640408452874,102.069818868076
"71",0.7,0.339161644556444,4,1.24540731131461,12.2703655657785,0.586903146764892,3.62396843678528,0.138698278786464,0.404962098021996,0.117975941025048,9.3213798477905,9.03272719622445,95.4611325576664,940.53004439919,44.9864382381821,277.779107434008,10.6312968106625,31.040560119486,9.04291860380978,714.488721228895,692.363342018472,2.07524201212318,1.3497751617045,5.9113495699929,0.704535005112855,0.0341065227163315,4.011363760264,0.189504987866477,71.4488721228895,16.3450681746665,10,1e-05,17.8784311855781,10.1563303880621,6.08339684518705,12.4718078977562,1.70245839809897,58.5737178579016,17.064040109863,102.069817317336
"72",0.71,0.327850604592443,4,1.24540730586723,12.2703652838279,0.586903112193522,3.62396866404401,0.138698278874074,0.404962121968093,0.117975957987562,9.7807980237492,9.0327266677061,92.277503631486,909.163348973321,43.4861380783822,268.515191761983,10.276743096164,30.0053592944868,8.74133854871247,724.700763279101,669.272987202414,2.006032687641,1.30476012686182,5.71420576259826,0.681038808121435,0.0329690699825173,3.87758476350678,0.183185011302045,72.4700763279101,15.799958787155,10,1e-05,17.8784307653961,10.1563297416412,6.08339733853113,12.471808423733,1.70245854392528,58.5737213214649,17.064042563321,102.069811345079
"73",0.72,0.316545216165129,4,1.2454073080251,12.2703653936282,0.586903126926657,3.62396856942441,0.138698278862277,0.404962108426645,0.117975953510269,10.2727954449057,9.03272687557932,89.0954659703309,877.812355304961,41.9865912429035,259.255880605603,9.9223665261071,28.9706729020354,8.43990755760011,734.907761568492,646.194224794327,1.93685795587676,1.25976769740276,5.51716092930052,0.657554287457219,0.0318321858643061,3.74387256544287,0.176868173604885,73.4907761568492,15.2551237422478,10,1e-05,17.878430610566,10.1563302525689,6.08339735046704,12.4718091103821,1.70245773788866,58.57371936283,17.0640419157252,102.069813694046
"74",0.73,0.305245480176327,4,1.24540730559029,12.2703652667714,0.586903110289324,3.62396868177326,0.138698279194587,0.404962123691247,0.117975958984396,10.8009632719985,9.03272663136646,85.9150189282632,846.477019541571,40.4877919080972,250.001213653078,9.56816716011832,27.9365058852553,8.13862798437674,745.109619794137,623.126969003806,1.86771780278833,1.21479761092677,5.32021431487709,0.634081549438484,0.0306958702098231,3.61022735941673,0.170554503059659,74.5109619794137,14.7105599443104,10,1e-05,17.878430544869,10.1563298040581,6.08339741267176,12.4718085195174,1.70245856383793,58.573721570702,17.064042707503,102.069810934441
"75",0.74,0.29394009199444,4,1.24540730573517,12.2703652805185,0.586903111353479,3.62396867773954,0.138698279245965,0.404962123275329,0.117975958679491,11.3700340695331,9.03272664989173,82.7329811921456,815.126019655586,38.9882441267327,240.741909153459,9.21379060119265,26.901820451978,7.83719729730833,755.316602445534,600.048193549136,1.79854306939447,1.1698051089128,5.1231693531353,0.610597047402323,0.029558986148566,3.4765152360787,0.164237669408468,75.5316602445534,14.1657244287425,10,1e-05,17.8784304581502,10.1563297933545,6.08339739075852,12.4718085038722,1.70245856434778,58.5737215105436,17.0640426634016,102.069811143777
"76",0.75,0.282634703853525,4,1.24540730688995,12.2703653372652,0.586903117320329,3.62396864229193,0.138698279319229,0.404962119035388,0.117975956508986,11.9846306321543,9.03272674568295,79.5509435313274,783.775022559586,37.4886966585264,231.482602701432,8.85941404468671,25.8671347803146,7.53576649372433,765.523591669896,576.969423018837,1.72936833763755,1.12481261115974,4.92612442844852,0.587112540136247,0.0284221021310459,3.34280310661367,0.15792083448147,76.5523591669896,13.6208890986195,10,1e-05,17.8784304552708,10.1563298429335,6.08339730084101,12.4718084129515,1.70245854773731,58.5737208972786,17.0640423494598,102.069812226217
"77",0.76,0.271323665103229,4,1.24540721149701,12.2703605537076,0.586902747263849,3.62397003415541,0.138698279685222,0.404962236604666,0.117976074624809,12.6507810737577,9.03272029973332,76.3673095122758,752.408058650827,35.9883766049726,222.218756007438,8.50486038282182,24.8319394476592,7.23419241734309,775.735120941211,553.878715732171,1.66015890244078,1.07979691915756,4.72897714457477,0.563616395483452,0.0272846465406897,3.20902342991048,0.151600917554783,77.5735120941211,13.0757689372028,10,1e-05,17.8784498316228,10.1563336172461,6.08340371991174,12.4718163494579,1.70245985411136,58.5737379024989,17.0640594337323,102.069739386986
"78",0.77,0.260023927530217,4,1.24540730446248,12.270365215003,0.586903106559275,3.62396869364065,0.13869827933541,0.404962124460727,0.117975960017937,13.3741527575622,9.0327265648059,73.1868679019411,721.07301352836,34.4896002914735,212.96399749054,8.15066092159166,23.7977643153365,6.93290538003068,785.937538394752,530.811858517341,1.5910188674335,1.0348275862583,4.53203437822442,0.54014354250854,0.0261483338711285,3.07537885255562,0.145287169836585,78.5937538394752,12.5312176121434,10,1e-05,17.8784307586399,10.1563298636282,6.08339748294879,12.4718086192143,1.702458590977,58.5737216819996,17.0640428569944,102.069810182307
"79",0.78,0.248718539535782,4,1.24540729410985,12.2703647050432,0.586903082203711,3.62396866622267,0.138698279139939,0.404962116480238,0.117975960673695,14.1636532939578,9.03272605772221,70.0048296299159,689.721984716203,32.9900511047748,203.704691840912,7.79628435378149,22.7630784762921,6.63147475243481,796.144474558742,507.733053881383,1.52184412238948,0.989835001104741,4.3349890666762,0.516659016021779,0.025011449520976,2.94166663668336,0.138970335537444,79.6144474558742,11.9863813684528,10,1e-05,17.8784348259848,10.1563312353256,6.08339800518647,12.4718093467951,1.70245865693432,58.5737205277016,17.0640429518432,102.069804452261
"80",0.79,0.237413151173778,4,1.24540730414237,12.2703652072319,0.586903105638623,3.6239686955641,0.138698279552782,0.404962124757653,0.117975960244261,15.0283460335022,9.03272655356481,66.8227924011093,658.371011797854,31.4905045579954,194.445389075794,7.44190780808773,21.7283935167119,6.3300440534614,806.351499456078,484.654304898672,1.45266940002412,0.944842586458942,4.13794442268871,0.493174538108042,0.0238745657795377,2.80795460841819,0.132653503236249,80.6351499456078,11.4415464849608,10,1e-05,17.8784308180194,10.1563298079899,6.0833973981612,12.471808868816,1.70245843654245,58.5737217249469,17.06404288973,102.069810055282
"81",0.8,0.22610776306512,4,1.24540730417982,12.2703651997498,0.586903105643919,3.62396869497932,0.138698279431788,0.404962124386367,0.117975960163127,15.9795071605353,9.03272654739519,63.6407546815916,627.020010971503,29.9909567278047,185.186084838994,7.08753124094639,20.6937080960687,6.02861338123543,816.558479883087,461.575528246362,1.38349466699112,0.899850072152946,3.94089944963641,0.469690036647028,0.0227376816338475,2.67424247764116,0.126336669467533,81.6558479883087,10.8967109430869,10,1e-05,17.8784308545738,10.1563298928468,6.08339750264218,12.4718086492477,1.70245860765512,58.5737216712442,17.0640428779947,102.069809985566
"82",0.81,0.214802374881203,4,1.24540730363802,12.2703651830115,0.586903104353485,3.62396869996904,0.138698279602593,0.404962124233865,0.117975961094644,17.0307904842097,9.03272652365918,60.4587169125806,595.669009525332,28.4914088247031,175.92678081416,6.73315468622976,19.6590226810559,5.72718275657698,826.76545871741,438.49675061918,1.31431993288219,0.854857575408121,3.74385446916748,0.446205534913237,0.0216007975758382,2.54053034459662,0.120019836554155,82.676545871741,10.3518753545101,10,1e-05,17.8784308318526,10.1563299230691,6.08339750224154,12.471808901941,1.70245845661368,58.5737216491863,17.0640430127293,102.069809717349
"83",0.82,0.203496986736652,4,1.24540730370451,12.2703651821324,0.586903104074047,3.62396869990262,0.138698279626381,0.404962124778689,0.117975960689998,18.1988831084167,9.03272652317499,57.2766791853928,564.318009003233,26.9918609799131,166.667476563536,6.37877812511292,18.6243373024954,5.42575206675746,836.972439644989,415.41797426301,1.24514519968245,0.809865067065662,3.54680949206085,0.422721032826109,0.0204639135127248,2.40681822958948,0.11370300290483,83.6972439644989,9.8070398097363,10,1e-05,17.8784309390009,10.1563298664819,6.083397462333,12.471808824512,1.70245852758419,58.5737217279896,17.0640429542014,102.069809711877
"84",0.83,0.192191598604637,4,1.24540730386652,12.2703651838885,0.586903104711611,3.62396869605862,0.138698279527791,0.40496212427579,0.117975960285252,19.504398407621,9.03272652959879,54.0946414655431,532.967008634849,25.4923131780441,157.408172159439,6.02440155895193,17.5896518767899,5.12432137933557,847.179421210824,392.339198234955,1.17597046664224,0.764872558961372,3.34976452379676,0.399236530837934,0.0193270293939385,2.27310610348645,0.10738616906938,84.7179421210824,9.26220428119589,10,1e-05,17.8784309543489,10.1563299234645,6.08339752468106,12.4718086827729,1.70245862201502,58.5737216552502,17.0640428956588,102.069809784466
"85",0.84,0.18088621043661,4,1.24540730335894,12.270365167982,0.586903105325407,3.62396867991964,0.138698279688434,0.404962121168084,0.117975960330928,20.9731031081984,9.03272652939617,50.9126037073568,501.616007435576,23.9927653671688,148.148867242868,5.67002500276342,16.5549663438733,4.82289071143517,857.386402168453,369.26042182967,1.10679573276863,0.719880051740314,3.15271954757647,0.375752026413984,0.018190145344481,2.13939396435856,0.101069335682238,85.7386402168453,8.71736876144672,10,1e-05,17.8784312062098,10.15633006493,6.08339748738668,12.4718087043556,1.70245864676703,58.5737212057517,17.0640429022654,102.069809782177
"86",0.85,0.169580822296352,4,1.24540730329735,12.2703651562137,0.58690310269445,3.62396870270928,0.138698279596261,0.404962124724313,0.117975960874801,22.6376350099405,9.0327264937155,47.7305659766725,470.265006553191,22.4932174324844,138.889563923461,5.31564843693526,15.5202810847757,4.52146006313533,867.59337972167,346.181644122404,1.03762099949288,0.674887549108925,2.95567456640031,0.352267527381336,0.0170532612266115,2.00568185292808,0.0947525023426447,86.759337972167,8.17253314793729,10,1e-05,17.8784310736687,10.1563299541635,6.08339756018167,12.4718087334757,1.70245863758492,58.5737217201247,17.0640429809312,102.069809378985
"87",0.86,0.158275434151362,4,1.24540730283924,12.2703651419388,0.586903101579208,3.62396870699933,0.138698279630399,0.404962125058053,0.117975961238224,24.5399572252029,9.03272647432277,44.5485282307876,438.914005628161,20.993669564834,129.630259821987,4.96127187594794,14.4855956918033,4.22002940547533,877.800358755714,323.10286717043,0.968446265886686,0.629895044764377,2.75862958983604,0.328783025874246,0.0159163771438099,1.87196972810042,0.0884356689913041,87.7800358755714,7.62769758367907,10,1e-05,17.87843108832,10.1563299650842,6.08339757912271,12.4718087609108,1.70245864492635,58.5737217683968,17.0640430334967,102.069809159847
"88",0.87,0.146970045992417,4,1.24540730202069,12.2703650931619,0.586903097675411,3.62396872267041,0.13869827982552,0.40496212634765,0.117975962536309,26.7349442565756,9.03272640691009,41.3664904713439,407.56300359138,19.4941216084091,120.370956065185,4.60689531969584,13.4509103275973,3.91859877663121,888.007333060558,300.024088694073,0.899271531985736,0.584902537352845,2.56158459711848,0.305298524579006,0.014779493069946,1.73825760117982,0.0821188359693384,88.8007333060559,7.08286197077305,10,1e-05,17.8784312965566,10.1563299969419,6.08339762312502,12.4718088789375,1.70245866576517,58.573721954924,17.0640432212518,102.069808398084
"89",0.88,0.135664657834684,4,1.24540730304704,12.2703651523551,0.586903102451251,3.62396870302747,0.13869827973876,0.404962124590761,0.117975960912377,29.2957629398476,9.03272648926185,38.1844527729888,376.2120051176,17.9945739382129,111.11165114656,4.25251875384209,12.4162248635064,3.61716805159641,898.214322084339,276.945315156479,0.8300967994128,0.539910038714362,2.36453965255123,0.281814021948121,0.0136426089942437,1.6045454814881,0.0758020018828958,89.8214322084339,6.53802651523335,10,1e-05,17.8784310527668,10.156329959592,6.08339756333068,12.4718087559794,1.70245865248598,58.5737217008077,17.0640429863662,102.069809328659
"90",0.89,0.124359269681153,4,1.24540730208596,12.2703651037872,0.586903098738525,3.62396871685781,0.138698279747245,0.404962125729343,0.11797596208499,32.3221844983896,9.03272642414846,35.0024150147145,344.861003324346,16.4950260055967,101.852347272527,3.89814219124032,11.3815394901556,3.31573741356948,908.421296470542,253.866537062107,0.760922065537272,0.494917532070917,2.16749466388026,0.258329520544626,0.0125057248954555,1.47083335447185,0.0694851687198042,90.8421296470542,5.99319091570325,10,1e-05,17.8784312493781,10.1563300034535,6.08339763295805,12.4718088312127,1.70245867096323,58.5737218654922,17.0640431559729,102.069808592878
"91",0.9,0.113053881570606,4,1.24540730270541,12.270365134969,0.586903098515241,3.62396872127132,0.138698278875831,0.404962126410014,0.117975962070707,35.9538907140168,9.03272645106496,31.8203773138331,313.510003936097,14.9954781868099,92.5930431224229,3.54376560746097,10.3468541032209,3.01430674037115,918.628280029406,230.787761739594,0.691747332909415,0.449925041957439,1.97044969524551,0.234845018887106,0.0113688406956478,1.33712122812417,0.0631683349341699,91.8628280029406,5.44835540134003,10,1e-05,17.8784312038476,10.1563295880035,6.08339786880986,12.4718090616798,1.7024582641375,58.5737219639444,17.0640431539071,102.069808897034
"92",0.91,0.101748493438543,4,1.24540730124023,12.2703650824468,0.586903094981639,3.62396873982907,0.138698279788096,0.404962127208928,0.11797596328738,40.3926423102565,9.03272637676227,28.6383395557935,282.15900240405,13.4959302901888,83.3337392573925,3.18938906847614,9.31216871355781,2.71287609497812,928.835253241947,207.708983908063,0.622572599038988,0.404932532721727,1.77340471837635,0.211360518349278,0.010231956669472,1.20340910000925,0.0568515016643976,92.8835253241947,4.90351980638954,10,1e-05,17.878431025458,10.156329796954,6.08339800398484,12.4718091876223,1.70245842681315,58.5737220794993,17.0640433298867,102.069808057414
"93",0.92,0.0904431052182908,4,1.24540730315836,12.2703651570549,0.586903102492012,3.62396870523454,0.138698279928789,0.404962124808258,0.117975960892448,45.9410828079057,9.03272649182279,25.4563018495746,250.808003494398,11.9963826256676,74.0744341388625,2.83501250629417,8.27748324634104,2.41144536719477,939.042246089705,184.630210146802,0.5533978662951,0.359940025781344,1.57635976940769,0.187876014841069,0.00909507267355771,1.0696969881003,0.0505346679071136,93.9042246089705,4.35868434362094,10,1e-05,17.8784309824559,10.1563299340777,6.08339757050524,12.4718087739959,1.70245866952039,58.5737217322665,17.0640429834837,102.069809357598
"94",0.93,0.0791377170389763,4,1.24540730635957,12.2703653181228,0.586903119034108,3.62396859840466,0.138698280882107,0.404962114948929,0.117975953609677,53.0747929839191,9.03272677195589,22.2742641680243,219.457005863366,10.4968350897315,64.8151279387024,2.48063595921039,7.24279766173943,2.11001456532152,949.249256488381,161.551438833491,0.484223134087484,0.314947516648711,1.37931483000087,0.164391507817471,0.0079581887825293,0.935984880732694,0.0442178335283745,94.9249256488381,3.81384898266534,10,1e-05,17.8784315078684,10.1563298739865,6.08339664189469,12.4718081136455,1.70245910253394,58.5737203062131,17.0640419301037,102.069812523102
"95",0.94,0.0678323289580617,4,1.24540730221099,12.2703651104152,0.586903097522903,3.62396871505044,0.138698279786909,0.404962125845591,0.11797596236311,62.5864022078562,9.0327264320097,19.0922263851387,188.106002028776,8.99728689895543,55.5558257909438,2.12625937893558,6.20811245471659,1.80858404912379,959.456201567458,138.472656783683,0.415048399676928,0.269955019571428,1.18226981079126,0.140907010598616,0.00682130451740803,0.80227274147054,0.0379010013243905,95.9456201567458,3.26901323701322,10,1e-05,17.878431631571,10.1563296221245,6.08339745725805,12.4718090212687,1.70245850816975,58.5737218823063,17.0640431962002,102.06980868171
"96",0.95,0.0565269407656689,4,1.24540730291487,12.2703651457556,0.586903101676846,3.62396870171556,0.138698280295088,0.404962124382159,0.117975960992338,75.9026584829889,9.03272648430334,15.9101886540661,156.7550020514,7.49773913119042,46.2965212953041,1.77188282124618,5.17342702390749,1.50715335588581,969.663188085585,115.393881254339,0.34587366639274,0.224962512444329,0.985224851811513,0.117422508920254,0.00568442045380595,0.66856061873321,0.0315841675572187,96.9663188085585,2.72417771775619,10,1e-05,17.8784312899007,10.1563298518139,6.08339741033985,12.4718086323468,1.70245887434899,58.5737216706355,17.0640429979318,102.069809272628
"97",0.96,0.0452214186302578,4,1.2454072971468,12.2703649928804,0.586903091132283,3.62396873716545,0.138698279937924,0.404962126924532,0.11797596394783,95.8773361007443,9.03272628744893,12.7281131533764,125.403628532138,5.99817342576368,37.0371076647896,1.41750205356351,4.13872938285818,1.20571914260242,979.870268570245,92.3148294807014,0.276698112029922,0.179969475144182,0.788177532424879,0.0939377296555138,0.00454752284659455,0.534846904762274,0.0252672593946923,97.9870268570245,2.17933565489037,10,1e-05,17.8784312409431,10.1563301380885,6.0833977707599,12.4718089020923,1.70245882352177,58.5737220383644,17.0640434254141,102.069807048173
"98",0.97,0.0327680722762004,4,1.2112374808607,10.5618740365144,0.453964540033175,4.09414301697835,0.140876955161613,0.43156094655907,0.166401917316855,100,6.75630355642469,8.96992131352589,78.2168489069418,3.36187268605245,30.3195213894152,1.04327617222581,3.19596098518587,1.23230343209937,740.558433442129,50.0343757760535,0.194998289424476,0.104065923434697,0.420257952643924,0.0722569512339045,0.00322612411657371,0.352691588291933,0.0220526516457416,74.0558433442129,1.12083736259481,10,1e-05,25.4425914185638,10.9805098223788,8.82470204656691,15.6694651167178,2.24715280663258,62.4209753103039,24.0683733207098,76.346230187599
"99",0.98,0.0179424331519377,4,1.15586351104786,7.79317555239518,0.266049806369776,4.27594221315501,0.1444759476363,0.381942111441592,0.22398547265673,100,3.66172105420809,4.68701485422132,31.6012480941775,1.07882927568791,17.3389024545647,0.58584850735114,1.54877140135386,0.908258827653573,405.498989233793,14.8482418633748,0.101891627265681,0.0387257890899054,0.127024107410674,0.0384800378502022,0.00175583541134563,0.152294001193427,0.0144828699279504,40.5498989233793,0.352894721022962,10,1e-05,48.9803798312619,10.4743187445077,14.0177604608516,20.4280780224068,3.08064926443014,55.2441069989119,32.3972587650694,41.3774479125514
"100",0.99,0.00438963623411412,4,1.07417515845304,3.7087579225719,0.0839362672454204,2.84140906738041,0.100710777060927,0.19528722915766,0.182653083253701,100,0.886795198773916,1.06564383259675,3.67930218426835,0.0832696276928332,2.81884199677364,0.0999109108104498,0.193736216760468,0.181202413910223,99.2057788909792,0.87975208411147,0.0231661702738423,0.00437947191171934,0.0094143383989711,0.00605995325865656,0.000299654698616322,0.0201575635963743,0.00305731881629311,9.92057788909792,0.0336733860928592,10,1e-05,121.391792894094,6.94465350209072,13.8349591325777,16.5528214048404,2.58970053343506,28.246344825364,26.4189419618153,10.0207857461452
"101",1,1.97316577317231e-09,-1,1.03470521378812,1.75028930971903,0.0668507221765549,1.66792104187608,0.128513101897748,3.42858462274685e-08,0.154169696793448,83.0890574725138,3.31332101289142e-07,4.61411750376344e-07,7.80516076753657e-07,2.98111078618022e-08,7.43785144953532e-07,5.7308549819558e-08,1.52892747713455e-14,6.87497353879395e-08,3.70523574585599e-05,1.47752734570641e-13,1.00306902255727e-08,9.32745153054574e-10,3.35101835376539e-09,1.56356019058649e-09,1.7929217196133e-10,1.74951186202533e-15,1.27570589687174e-09,3.70523574585599e-06,2.14839849699947e-08,10,1e-05,152.729969841586,15.1082587190381,7.73420928534728,25.781856682946,2.27866245990709,4.95910479834104e-06,22.2991049442043,3.74405274456731e-06
