"","convergence","mu","x_C","x_W","C","AA","NT","ATP","ADP","RNA","DNA","P","tau TC","tau ATPS","tau EAA","tau ENT","tau ADPS","tau RNAP","tau DNAP","tau Q","tau R","v TC","v ATPS","v EAA","v ENT","v ADPS","v RNAP","v DNAP","v Q","v R","p TC","p ATPS","p EAA","p ENT","p ADPS","p RNAP","p DNAP","p Q","p R","q TC","q ATPS","q EAA","q ENT","q ADPS","q RNAP","q DNAP","q Q","q R"
"21",4,0.41291583050678,0.115292150460685,1e-05,3.2185106353748,1.66370316219299,3.46911950062142,11.7649998613714,2.52822423104972,56.2122747859537,11.2502621168877,198.892905306982,0.283365764006486,0.00284481405246513,0.310515140434813,0.00806052253709615,0.00491886390509128,0.185975027049027,0.0322922417055978,0.1,0.0247328865597915,157.502010328641,1908.46677385847,99.2382043850202,334.864724135354,18.6662972051612,36.2670908248709,7.25845519595883,676.235878668347,1642.52058353477,44.6306774893327,5.42923309693536,30.8149649711132,2.69918465577151,0.0918169755641736,6.74477319714487,0.234391789597155,67.6235878668348,40.6242752646882,1.3198565297134,15.9928265547993,0.831609652354918,2.8061444536391,0.156422347882393,0.303915845512293,0.0608253790921697,5.66681236782026,13.7642149001372
"22",4,0.366439033312557,0.0922337203685478,1e-05,2.64656895225701,1.46980594678077,3.14706741319185,11.3951668363998,2.51802855754279,54.750791608799,10.4541960164378,202.618377110579,0.343601580823549,0.00325013941283992,0.35243881805872,0.00936042422855937,0.00508253602118181,0.197394972511205,0.0342751726667111,0.1,0.0264138852159318,140.152655672155,1712.58870749934,89.6353329580072,289.908743043651,16.5956205992764,31.3481674222274,5.98566481613041,688.902493876103,1484.9456447952,48.1566740455712,5.56615205622819,31.5909708040199,2.71366882245698,0.0843478394896894,6.18797064658723,0.205159695097927,68.8902493876103,39.2231838135182,1.32343239113715,16.1716191343681,0.846407814807876,2.73754799135105,0.156708995250732,0.296014227988749,0.0565213884971768,6.50516303353877,14.0220330180332
"23",4,0.321958937883137,0.0737869762948382,1e-05,2.16854370378664,1.29048291094747,2.83625869177939,11.0295203915818,2.50249510639094,53.2156574916992,9.67529332644201,206.281746705551,0.418769859161743,0.00375158794757615,0.403710964285476,0.0109806083994218,0.00528854075303325,0.21097403921765,0.0366330080770824,0.1,0.0284330322070845,123.462369899287,1520.81186946594,80.1125849961622,248.184000432114,14.6038266713386,26.7707133824692,4.86726119232668,701.357954603839,1328.28504147995,51.7023192544996,5.70545948001917,32.3423289402028,2.72521131974697,0.0772329325016079,5.64792553503753,0.178302418571773,70.1357954603839,37.7671713645881,1.32689415298211,16.344707938348,0.860998543105914,2.66732202942252,0.15695253733725,0.28771441117917,0.0523101931576666,7.53774425252384,14.2755534052285
"24",4,0.280123567055495,0.0590295810358706,1e-05,1.77131400496745,1.12582682451755,2.53940737247481,10.6740811730995,2.4819366287638,51.638399631318,8.92507290030759,209.843962082608,0.51270827139692,0.00437309594806997,0.46660658831826,0.0130033467499786,0.00554297617850444,0.227125425960722,0.0394374947485664,0.1,0.0308650217438234,107.688593429218,1336.6441188524,70.8540576463363,210.224039718443,12.7230072594533,22.601769846503,3.90644258916327,713.469482755009,1175.64478367276,55.21283258626,5.84527298016497,33.0609701068623,2.7336160836402,0.0705233261580885,5.13343660385321,0.154060309095703,71.3469482755009,36.2863018110724,1.33021614238091,16.5108070121153,0.875220004580093,2.59677837963223,0.157160095579467,0.279186849217766,0.0482540706115246,8.81308403086049,14.5220735005265
"25",4,0.241437343608516,0.0472236648286965,1e-05,1.442903848102,0.975768307102211,2.25864841625066,10.3342533954222,2.45686094555228,50.0522199584229,8.21329430503335,213.266051849566,0.630225305682583,0.00514470944047638,0.54397497846947,0.0155319955320495,0.00585373655905939,0.246350107121209,0.0427756206281441,0.1,0.0338035992941816,93.0365742024984,1163.05908260276,62.0240537565665,176.336991981825,10.9782829844176,18.8819922319856,3.09843118637844,725.104570376922,1029.80778080871,58.6340034164298,5.98360104209821,33.7395333068175,2.73886537159675,0.0642639764615848,4.65158080901149,0.132537316970935,72.5104570376922,34.8112095724879,1.33337228400912,16.6686140230425,0.888910140230387,2.52720889359435,0.157337459842092,0.270611050813273,0.0444057866837876,10.3919812765738,14.7588963217693
"26",4,0.206240651447619,0.0377789318629572,1e-05,1.17259353630759,0.840085622966619,1.99558550809919,10.0147020425859,2.42798206137465,48.4905238988725,7.54775288029261,216.510775732155,0.777339084161907,0.0061041589039103,0.639386259151214,0.0186962835662618,0.00623102810170982,0.269255411626302,0.0467528408020321,0.1,0.0373665244785582,79.6504568674227,1002.34541672628,53.7572479250672,146.615197071639,9.38692485568767,15.6261206842809,2.43227104843311,736.136684924202,893.06646864858,61.9154131943998,6.11847570030341,34.3716456530731,2.74115929957473,0.0584901925644282,4.20741755696832,0.113715581114785,73.6136684924202,33.3707900617367,1.33633750307617,16.8168749318962,0.901913551908488,2.45984008219632,0.157489363106766,0.262167624885772,0.0408074874583294,12.3505513733811,14.9834446873464
"27",4,0.174707486956502,0.0302231454903657,1e-05,0.950963344974932,0.718435790120714,1.75127966053068,9.71828082158687,2.39602627842263,46.9807657286122,6.93309006997995,219.551157764376,0.96158210340486,0.00729876257714614,0.757317982679506,0.0226588512541512,0.00668793803336687,0.296610795802568,0.0515027617553255,0.1,0.0417037582021172,67.6115139577822,856.05251609696,46.1541933491172,120.9559020466,7.95823119117452,12.8248304933406,1.89259803588949,746.473943715712,767.144620628093,65.0140218059113,6.24812406856028,34.9534005993533,2.74072179278559,0.0532241570617826,3.8039831786628,0.0974740257410135,74.6473943715712,31.992813764729,1.3390947312103,16.9547366541821,0.914117041894022,2.39561875867073,0.157618500667054,0.254005005020611,0.0374842672468639,14.7844541040695,15.1938517483997
"28",4,0.146858564175818,0.0241785163922926,1e-05,0.769814969580164,0.61024724034504,1.52654036386965,9.45047590859005,2.36250473607528,45.562754134512,6.37555951584267,222.342102842708,1.19233295318827,0.00878820749358362,0.903368648662689,0.0276232822812726,0.00724180358426081,0.329244004840117,0.0571691111065857,0.1,0.0469965957435109,56.9408314417119,724.93532186329,39.273030408684,99.1409405127512,6.69448978329653,10.455126018891,1.46297736924083,755.963153652441,653.056839586244,67.8924297098917,6.37088202796242,35.4780244091816,2.73859818541458,0.0484801801074742,3.4422875615678,0.0836371157685494,75.5963153652441,30.6914482875695,1.34161122655637,17.0805613777284,0.925331386337696,2.33590896788047,0.157732200635874,0.246338419844896,0.0344699368287342,17.8116235419092,15.3869967365196
"29",4,0.122585640265806,0.0193428131138341,1e-05,0.622193019950374,0.514962400612261,1.32152468922074,9.20978842508202,2.32791563228248,44.244904588859,5.87332626893444,224.885383920107,1.4813583153624,0.0106468898476148,1.08458200229653,0.033844765136619,0.0079139329611659,0.368378296844921,0.063964292354568,0.1,0.0534861790006101,47.6104258835574,609.158798803078,33.1443895247133,80.8057521458109,5.5914438658425,8.47467180863246,1.12497728307391,764.610442754199,551.354375485358,70.5281002805528,6.4856466305617,35.9478083556097,2.73485170306282,0.0442503119103998,3.12188516718369,0.0719583758267874,76.4610442754199,29.4898388199794,1.34389278970505,17.1946396677701,0.935562017663464,2.28089259148913,0.157828898941678,0.239213368235613,0.0317545754159518,21.5825513399876,15.5630023474123
"30",4,0.101681671175552,0.0154742504910673,1e-05,0.50220887686063,0.431882325843526,1.13604484062879,8.99138762569677,2.29207157080162,43.0198744765989,5.4211344692315,227.205397906355,1.84340491241641,0.0129679827981283,1.30979182671608,0.0416413870953163,0.00873031808889107,0.415726110431872,0.072185649086396,0.1,0.0614868469523584,39.5524939217819,508.324536966386,27.7670639877123,65.5358804100741,4.64011055398561,6.83489489147353,0.861296894529451,772.498360392279,462.052491184488,72.9112615937328,6.59194385124661,36.3690734630078,2.72900496478825,0.0405096411039149,2.84144426844296,0.0621732753877056,77.2498360392279,28.4101508094166,1.34596372165749,17.298185720934,0.944907819423768,2.23017334060612,0.157902065101014,0.232590151798221,0.0293097668102914,26.2879698606134,15.7235569485367
