"x_C","x_C2","protein","phi","mu","mu_norm","convergence","f.TS","f.LAC","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.LAC","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.LAC","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.x_LAC","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
0.25,0.01,"LAC",0.22,0.547315631112821,0.834999625075436,4,1.04842856756457,0.233427666623813,14.0928117213638,0.735738954833796,2.97002051597586,0.13944976928611,0.334833055044286,0.072652737100914,11.6143927610647,129.683623548129,28.8734460130936,1743.18684796372,91.006003270207,367.371735604973,17.2490066976924,41.4166164536134,8.98665917681209,1436.62294710723,32.4209058870323,28.8734460130936,3.11574729760765,14.0708893114797,1.13427227834334,0.0655652327115549,7.91064785082603,0.277474147613519,43.3736901813231,0.25,1e-05,0.01,12.3542138455766,8.78583795240093,3.92524407252716,9.53869074095305,1.21463015864127,48.4302530816056,10.5084918942762,131.242638200031
0.25,0.01,"LAC",0.225,0.54485787148395,0.831250000083985,4,1.04204705446362,0.239809178950135,14.0928116706313,0.735738959937219,2.97002044076639,0.139449771322383,0.334833042516123,0.0726527329039156,11.6143927826792,128.315464058344,29.5295936499491,1735.35893763906,90.5973349915012,365.722017530075,17.17154906145,41.2306306596096,8.94630343009939,1430.17169261371,32.0788660145859,29.529593649949,3.10175575620695,14.0077028874577,1.12917869945262,0.06527080808674,7.875124433407,0.276228121418685,43.1789180737104,0.25,1e-05,0.01,12.3542146268209,8.78583881268145,3.92524416272161,9.53869123036885,1.21463016663347,48.4302512695321,10.5084912872223,131.242638444275
0.25,0.01,"LAC",0.23,0.542399866049759,0.827500000085246,4,1.03560708005647,0.246249110112385,14.0928095084114,0.73573880653945,2.97002100810538,0.139449760089994,0.334833116551358,0.0726527709606301,11.6143899427255,126.947169979635,30.1857994608016,1727.52998565573,90.1886064059013,364.07221331326,17.0940820497274,41.0446368900245,8.90594883160486,1423.71944211558,31.7367924949088,30.1857994608016,3.0877618371784,13.9445051090208,1.1240846832205,0.06497634368746,7.83959665957004,0.2749820313037,42.9841077331065,0.25,1e-05,0.01,12.3542235621777,8.78584265455837,3.92524572999683,9.53869257182017,1.21463035905686,48.4302619779884,10.5084967917455,131.242606352798
0.25,0.01,"LAC",0.235,0.539941860612965,0.823750000082535,4,1.02910843928163,0.252747791513322,14.0928115396426,0.735738948369195,2.97002050754622,0.139449768216435,0.334833045202706,0.0726527435159642,11.6143925799828,125.578871958079,30.8420194963076,1719.70154778004,89.7799140159829,362.422278152116,17.0166174126992,40.8586252972486,8.86558619785804,1417.26786313272,31.3947179895199,30.8420194963076,3.07376995685276,13.8813173520397,1.11899064785395,0.0646818955259651,7.80406996891644,0.27373585049223,42.7893329962968,0.25,1e-05,0.01,12.3542147394605,8.78583894687162,3.925244726701,9.53869079128127,1.21463016208737,48.4302516581194,10.5084928221491,131.242636153805
0.25,0.01,"LAC",0.24,0.537483855179488,0.820000000084885,4,1.0225503747462,0.259305858819926,14.0928116780803,0.735738956124164,2.97002051220029,0.13944976590478,0.334833056610318,0.0726527388541199,11.6143927224957,124.210575762643,31.4982330632305,1711.872877738,89.3712051827965,360.772404918263,16.9391514988175,40.6726238365087,8.82522636211737,1410.81597818856,31.0526439406607,31.4982330632305,3.05977719562365,13.8181250648726,1.11389663285237,0.0643874419272396,7.76854388345362,0.272489709419873,42.5945408321606,0.25,1e-05,0.01,12.3542138864622,8.78583876701957,3.92524392443719,9.53869016725987,1.21463003566627,48.4302533081165,10.5084921478599,131.242637764201
0.25,0.01,"LAC",0.245,0.53502560366202,0.816249624654801,4,1.01593138808821,0.265924842729416,14.0928115478063,0.735738945271786,2.97002053538029,0.139449768465398,0.334833056917171,0.0726527381198238,11.6143925594949,122.842142747186,32.1545114892675,1704.04339127919,88.9624531729632,359.122368741679,16.8616784211427,40.4866023991026,8.78486296587817,1404.36341021039,30.7105356867966,32.1545114892675,3.04578281209248,13.754925700268,1.10880207000815,0.0640929574411444,7.73301332504754,0.271243435355015,42.3997284460164,0.25,1e-05,0.01,12.3542146598659,8.78583852467228,3.92524443768906,9.53869091291741,1.21463011711219,48.4302533524996,10.5084920416513,131.242635922293
0.25,0.01,"LAC",0.25,0.532567844307664,0.812500000082157,4,1.00925263860484,0.272603594576477,14.0928116589259,0.735738954379075,2.97002051383774,0.139449769672012,0.334833049638012,0.0726527422727837,11.6143926971046,121.473983475414,32.8106593693899,1696.21550154675,88.5537854129457,357.472657508528,16.7842206884938,40.3006172914011,8.74450823976802,1397.91217045057,30.3684958688536,32.8106593693899,3.03179139281933,13.691739758787,1.10370854870984,0.0637985340601291,7.6974897755586,0.26999743144211,42.2049567976614,0.25,1e-05,0.01,12.354213818409,8.78583871693271,3.92524394647794,9.53869096377313,1.21463013578193,48.4302522996421,10.5084926423354,131.242637477282
0.25,0.01,"LAC",0.255,0.530109838873175,0.808750000082963,4,1.00251128261083,0.279344951899648,14.0928117252046,0.735738956860115,2.97002053846899,0.139449770887809,0.334833056786862,0.0726527383239185,11.6143927404931,120.105687355501,33.466872681792,1688.38682255952,88.1450759314864,355.822786656107,16.7067552002296,40.1146152988894,8.70414849788875,1391.46027332559,30.0264218388752,33.4668726817919,3.01779856465847,13.6285474432996,1.09861454017501,0.0635040796777793,7.66196325652226,0.268751281622449,42.0101642809488,0.25,1e-05,0.01,12.3542126539861,8.78583868930035,3.9252440061772,9.53869108174398,1.2146301978415,48.4302533336518,10.5084920711716,131.242637967571
0.25,0.01,"LAC",0.26,0.527651587142749,0.804999624327983,4,0.995706433082983,0.286149797860486,14.0928116103046,0.735738949611951,2.97002051642887,0.139449768759578,0.334833054065878,0.0726527375006651,11.6143926437026,118.737254022253,34.1231512703757,1680.5573374467,87.7363243337195,354.172744890889,16.6292815496658,39.9285934836915,8.66378508906307,1385.00771294562,29.6843135055632,34.1231512703757,3.00380423218614,13.5653479445221,1.09351995179193,0.0632095935190779,7.62643269097964,0.267505009449694,41.8153526754521,0.25,1e-05,0.01,12.3542142487997,8.78583836369354,3.92524434175226,9.53869097767638,1.21463001670226,48.4302529400886,10.5084919520962,131.24263687384
0.25,0.01,"LAC",0.265,0.525193828002608,0.801250000082152,4,0.988839265010705,0.293016969976606,14.0928117490839,0.735738953442703,2.97002053718739,0.139449773045911,0.334833056147152,0.0726527356993701,11.6143927646507,117.369095024678,34.779299133773,1672.72945145966,87.3276559654405,352.523038868829,16.5518241871373,39.74260951694,8.62342965315994,1378.55647149435,29.3422737561695,34.779299133773,2.98981275982266,13.5021619316769,1.08842644411168,0.0629151705735982,7.59090956334589,0.266258990774174,41.6205804903055,0.25,1e-05,0.01,12.3542132995949,8.7858375893873,3.925244201137,9.53869151653197,1.21463022138894,48.430253241124,10.5084916915569,131.242638240553
0.25,0.01,"LAC",0.27,0.522735822568489,0.797500000083522,4,0.981906822927152,0.299949413357187,14.0928118136554,0.735738963115819,2.9700205320065,0.13944977260424,0.334833055686133,0.0726527353695107,11.6143928385251,116.000798793667,35.4355125503663,1664.90077211138,86.9189473300878,350.873164440681,16.4743584991741,39.5566066099098,8.58307034906241,1372.10457786207,29.0001996984167,35.4355125503663,2.9758199676552,13.4389698790263,1.08333243861277,0.0626207154474326,7.55538267439362,0.265012847623273,41.4257883037917,0.25,1e-05,0.01,12.354211566573,8.78583877377523,3.92524425722574,9.53869124799922,1.21463026334478,48.4302531744423,10.508491643846,131.242639075333
0.25,0.01,"LAC",0.275,0.52027781712855,0.793750000076015,4,0.974908879403948,0.30694735199615,14.092811570496,0.735738949449044,2.97002051767155,0.139449768675292,0.334833055228837,0.0726527374026356,11.6143926014114,114.632502790669,36.0917250090077,1657.07205648897,86.5102359386512,349.223288938022,16.3968924014745,39.3706037033891,8.54271132308209,1365.65264756561,28.6581256976673,36.0917250090077,2.96182692048515,13.3757762900692,1.07823834119,0.0623262591411327,7.51985570581415,0.263766710263163,41.2309954623113,0.25,1e-05,0.01,12.3542144619438,8.78583890034515,3.92524417348736,9.538690875598,1.21463014424142,48.430253108299,10.5084919379172,131.242636395949
0.25,0.01,"LAC",0.28,0.517819566130462,0.789999625438309,4,0.967843789633387,0.314012442952289,14.0928116445715,0.735738946918245,2.97002055631404,0.139449768362317,0.3348330620234,0.072652738473775,11.6143926400502,113.264069977985,36.7480038550213,1649.24259616518,86.1014850349384,347.573254826414,16.3194189923832,39.1845830640985,8.5023481503177,1359.20010524916,28.3160174944963,36.7480038550213,2.94783266676817,13.3125773651341,1.07314381473344,0.0620317749446904,7.48432539002246,0.262520446261271,41.0361840251859,0.25,1e-05,0.01,12.3542141344735,8.7858378044423,3.92524412587997,9.5386906895381,1.21463016008812,48.4302540910645,10.5084920928468,131.242636832568
0.25,0.01,"LAC",0.285,0.515361806261202,0.786250000080115,4,0.960712731255244,0.321143500416195,14.0928115832716,0.735738949995611,2.97002053878602,0.139449769776098,0.334833054030767,0.0726527382433458,11.6143925924874,111.895910555991,37.4041513442391,1641.41468422492,85.6928164506596,345.923543787369,16.2419612630013,38.9985978598027,8.46199288886634,1352.74884199058,27.9739776389977,37.4041513442391,2.93384118134058,13.2493912639664,1.0680502890186,0.0617373481267901,7.44880164311428,0.261274419541506,40.8414111667628,0.25,1e-05,0.01,12.3542133986057,8.78583914487869,3.9252449121238,9.53869101995137,1.21463023616375,48.4302529350102,10.5084920595175,131.242636295108
0.25,0.01,"LAC",0.29,0.51290355480055,0.78249962473671,4,0.953511884577272,0.32834434315005,14.0928114018858,0.735738941535306,2.97002051102958,0.139449768944165,0.334833052326113,0.0726527384096723,11.6143924310104,110.527477542602,38.0604296608706,1633.58519272638,85.2840647852155,344.273501613902,16.1644877789125,38.8125761934287,8.42162960196729,1346.29627522533,27.6318693856504,38.0604296608706,2.91984675962163,13.1861916115643,1.06295568559066,0.0614428652662616,7.41327137468803,0.260028160557991,40.6465989666078,0.25,1e-05,0.01,12.3542156504154,8.78583942247776,3.92524425594164,9.5386911728369,1.21463018573839,48.430252688449,10.508492083575,131.242634470418
0.25,0.01,"LAC",0.295,0.510445795389805,0.778750000078036,4,0.946243175483956,0.335613014678591,14.0928095080626,0.735738812277959,2.9700209663899,0.139449764737042,0.334833106475558,0.0726527650484752,11.6143899810409,109.159322177311,38.7165690018971,1625.75707104812,84.8753810105163,342.623845480003,16.0870294136552,38.6265982068527,8.38127744799088,1339.84473619579,27.2898305443277,38.7165690018971,2.90585439125813,13.1230012949215,1.05786216263516,0.0611484322033528,7.3777471489528,0.258782164634236,40.4518116449322,0.25,1e-05,0.01,12.3542228755973,8.78584343190406,3.9252465017794,9.53869340541479,1.21463054260003,48.4302605206247,10.5084959366115,131.242606785762
0.25,0.01,"LAC",0.3,0.507987789956495,0.775000000080642,4,0.938903369647241,0.342952812884842,14.0928091262012,0.735738776516121,2.97002110439843,0.139449771775592,0.33483312017408,0.0726527699604249,11.6143894318026,107.791027186937,39.372780173742,1617.92834147927,84.4666672053048,340.973987270137,16.0095645905739,38.4405968990518,8.34091873048954,1333.39277232914,26.9477567967342,39.372780173742,2.89186127697534,13.0598076544487,1.05276812289395,0.060853980205742,7.34222028220443,0.25753602965986,40.2570162625051,0.25,1e-05,0.01,12.3542245172884,8.78584279740031,3.92524663118668,9.53869556861093,1.21463075891209,48.4302625019789,10.5084966470759,131.242600579369
0.25,0.01,"LAC",0.305,0.505529538605109,0.771249624903936,4,0.931491389308982,0.350364839711896,14.092811482488,0.735738943024989,2.97002053930821,0.139449769511222,0.334833056051237,0.0726527394461808,11.61439248632,106.422589168952,40.0290693224398,1610.09914192435,84.0579356586788,339.323883511824,15.9320909465488,38.2545680757824,8.30055192224125,1326.94057530208,26.6056472922381,40.0290693224398,2.87786816541636,12.9966139456414,1.04767359683687,0.0605595011982646,7.30669077111584,0.256289736463013,40.0622227640659,0.25,1e-05,0.01,12.3542146577766,8.78583900914889,3.92524426594206,9.53869113931246,1.21463022953169,48.4302532272509,10.5084922334956,131.242635095416
0.25,0.01,"LAC",0.31,0.503071779083393,0.767500000075963,4,0.92400851943034,0.35784771087988,14.0928115156211,0.735738948155304,2.97002051038421,0.139449768194427,0.334833053981471,0.0726527374852596,11.6143925517979,105.054429805315,40.685217109037,1602.2712420878,83.649267359212,337.674171468532,15.8546329131042,38.0685835966989,8.26019646984935,1320.48932602533,26.2636074513289,40.685217109037,2.86387670918669,12.9334276867988,1.04258005714993,0.0602650754070096,7.27116751456871,0.255043716189023,39.8674505156508,0.25,1e-05,0.01,12.3542147792746,8.7858392807187,3.92524423247624,9.53869084284476,1.21463015112399,48.43025292788,10.5084919498679,131.242635835317
0.25,0.01,"LAC",0.315,0.500613527763231,0.763749624946893,4,0.916450658122298,0.365405570883571,14.0928114820207,0.735738942843537,2.97002054496918,0.139449769822602,0.334833056269404,0.0726527393271938,11.6143924819974,103.68599691828,41.3414956503858,1594.44176829834,83.2405160978707,336.024136535463,15.777159714966,37.8825623974341,8.21983337479226,1314.03677047212,25.9214992295699,41.3414956503858,2.84988226957513,12.8702286879455,1.037485526019,0.0599705914104692,7.23563698182971,0.253797450728384,39.6726386591067,0.25,1e-05,0.01,12.3542145230852,8.78583902675467,3.92524441623738,9.53869072589522,1.21463064295937,48.4302532588065,10.5084922162853,131.242635046571
0.25,0.01,"LAC",0.32,0.498155768214853,0.760000000078244,4,0.908819737759461,0.37303649232663,14.0928115038937,0.7357389478477,2.97002052671603,0.139449765448117,0.334833059212407,0.0726527383873333,11.614392525418,102.317837586919,41.997643372015,1586.61386707262,82.8318477741689,334.374425704624,15.6997013377265,37.696578482865,8.17947803916158,1307.58551857175,25.5794593967298,41.997643372015,2.83589097170228,12.8070424435856,1.03239199253486,0.0596761648653304,7.20011384705491,0.252551434548819,39.4778659141867,0.25,1e-05,0.01,12.3542145654607,8.78583956891233,3.92524416837065,9.53869030627828,1.21463009078627,48.4302536844826,10.5084920803439,131.242635537223
0.25,0.01,"LAC",0.325,0.495697516675589,0.756249624614906,4,0.901111655348578,0.380744521369068,14.0928088657018,0.73573876244942,2.97002115182806,0.139449764455985,0.334833128770275,0.0726527781384338,11.6143891169876,100.949411015641,42.6539097030891,1578.78410084293,82.4230763078015,332.724456732342,15.622227838853,37.5105647976643,8.13911918483373,1301.1325885168,25.2373527539101,42.6539097030891,2.82189540963569,12.7438377196189,1.02729741974084,0.059381674148706,7.16458216588264,0.251305209402278,39.2830349665311,0.25,1e-05,0.01,12.3542257279109,8.78584388721778,3.92524653107623,9.53869446217514,1.21463065960216,48.4302637453326,10.5084978299431,131.242597021959
0.25,0.01,"LAC",0.33,0.493239757343347,0.752500000076,4,0.893328190171556,0.388528043056218,14.0928116613007,0.73573894263764,2.97002063452139,0.139449759152597,0.334833075619851,0.0726527467292722,11.6143925865467,99.5812454230908,43.3100699552583,1570.95651092783,82.0144276428287,331.074690099191,15.5447693727194,37.3245746030532,8.0987604357587,1294.68172092377,24.8953113557727,43.3100699552583,2.80790532959637,12.6806573147446,1.02220398332231,0.0590872515072611,7.12905988166724,0.250059159736381,39.0882819963721,0.25,1e-05,0.01,12.3542134698803,8.78583756253371,3.92524462695988,9.538688793138,1.21462997533215,48.4302560576552,10.5084932869219,131.242636227977
0.25,0.01,"LAC",0.335,0.490781505791449,0.748749624593388,4,0.885465242917733,0.396390988435081,14.0928115937047,0.735738943646593,2.97002057024846,0.139449769573948,0.334833061507524,0.0726527401006467,11.6143925714731,98.2128121454053,43.9663487581105,1563.12703262335,81.6056770588964,329.424643899774,15.4672971439927,37.1385515500857,8.05839638814225,1288.22917096821,24.5532030363513,43.9663487581105,2.793910913111,12.6174582249667,1.01710938261271,0.0587927727603436,7.09352961078493,0.248812886468235,38.8934704724801,0.25,1e-05,0.01,12.3542140698145,8.78583799495501,3.92524419930975,9.53869096887565,1.21463024698462,48.4302540164483,10.5084923281575,131.242636057646
0.25,0.01,"LAC",0.34,0.488323746470063,0.745000000071043,4,0.877524793384829,0.404331387583776,14.0928090490976,0.735738761550127,2.97002116648542,0.139449764883411,0.334833134140311,0.0726527783987386,11.6143892941461,96.8446600080866,44.6224836680788,1555.29884877021,81.1969881127289,327.775001063661,15.3898387488855,36.9525753342904,8.01804538824367,1281.7775530359,24.2111650020217,44.6224836680788,2.77991817512632,12.5542659925227,1.01201580282514,0.0584983414894409,7.05800543427845,0.247566916041292,38.6986796914674,0.25,1e-05,0.01,12.3542265899939,8.78584128170729,3.92524579140762,9.53869426505591,1.21463065532022,48.4302645220546,10.5084978675936,131.242599023851
0.25,0.01,"LAC",0.345,0.485865495282689,0.741249625144559,4,0.86950226973852,0.412353960245926,14.0928115060245,0.735738945249772,2.97002053758596,0.13944976946222,0.334833053483737,0.0726527405538117,11.614392513147,95.4762201115198,45.2787748146263,1547.46965035984,80.7882577493549,326.124892885635,15.312365875341,36.7665449851433,7.97767790865787,1275.32536100254,23.8690550278799,45.2787748146263,2.7659251084117,12.4910729148731,1.00692128800653,0.0582038623810201,7.02247556965372,0.246320599938183,38.5038862127903,0.25,1e-05,0.01,12.3542143338865,8.78583914817563,3.92524453299326,9.53869102671913,1.21463027932837,48.4302528558877,10.5084923937033,131.242635398561
0.25,0.01,"LAC",0.35,0.483407735603631,0.73750000007654,4,0.861399847769826,0.420456380917723,14.0928114340656,0.735738939345504,2.97002057353096,0.139449769388693,0.334833062078863,0.0726527385154547,11.6143924011434,94.1080610682975,45.9349219464147,1539.64173838052,80.3795881941606,324.475187953176,15.2349079786439,36.5805616699188,7.93732245332185,1268.87409161701,23.5270152670744,45.9349219464147,2.75193359109334,12.4278864979772,1.00182777020163,0.0579094368304716,6.9869525018956,0.245074578397889,38.3091125430349,0.25,1e-05,0.01,12.35421429612,8.78583933257985,3.9252446112586,9.53869108467341,1.21463034589631,48.4302540990868,10.5084920988754,131.24263413292
0.25,0.01,"LAC",0.355,0.480949484063645,0.733749624612102,4,0.853212964902218,0.428643262731512,14.0928114366686,0.735738939308435,2.97002055019432,0.139449769024685,0.334833056678334,0.0726527398100761,11.614392427399,92.7396277701465,46.5912008691257,1531.81226802067,79.9708374980991,322.82514638801,15.157434549139,36.3945396036589,7.89695928640739,1262.42154632148,23.1849069425366,46.5912008691257,2.73793933008931,12.3646874197182,0.996733203672718,0.0576149524144263,6.95142188977721,0.243828313742757,38.1143015085318,0.25,1e-05,0.01,12.3542147819424,8.78583896817579,3.92524461938446,9.53869114656116,1.2146302017256,48.4302533179542,10.5084922861294,131.242634429609
0.25,0.01,"LAC",0.36,0.47849147871206,0.729999624739389,4,0.844942864285665,0.436913317938365,14.0928091311234,0.735738774162341,2.97002115727928,0.139449763251591,0.334833135338972,0.0726527744473972,11.6143893910866,91.3713390863908,47.2474017026664,1523.98333216092,79.5621098828105,321.175338269703,15.0799682938919,36.2085452633316,7.85660376599836,1255.96931602179,22.8428347715977,47.2474017026664,2.72394542734072,12.3014899502139,0.991639178802988,0.0573204909186261,6.91589442595843,0.242582209860473,37.9194919619198,0.25,1e-05,0.01,12.3542241886205,8.78584281755411,3.92524638699347,9.53869383544832,1.21463057055787,48.4302646954289,10.5084972960715,131.242600119279
0.25,0.01,"LAC",0.365,0.476033719296925,0.726250000074018,4,0.836588062491804,0.445268166830836,14.092811465785,0.735738937241281,2.97002059000452,0.139449773785508,0.334833049776802,0.0726527508523812,11.6143924131655,90.0031726810682,47.9035615082674,1516.15568137421,79.1534586561966,319.525568213716,15.002511550272,36.022551778505,7.81624598042308,1249.51838642577,22.500793170267,47.9035615082674,2.70995493381184,12.238308573072,0.986545653167762,0.0570260750613375,6.88037110749433,0.241336175709538,37.7247370719189,0.25,1e-05,0.01,12.3542141143584,8.78583869400522,3.92524431707402,9.53869198180938,1.21463042254683,48.4302523197166,10.5084938832884,131.24263426877
0.25,0.01,"LAC",0.37,0.473575713870263,0.722500000086766,4,0.828145757873453,0.453710472796399,14.0928115327989,0.735738941081435,2.97002058720896,0.139449770331131,0.334833061645852,0.0726527418562611,11.6143924893447,88.6348763750224,48.559774996163,1508.32700175105,78.7447492993229,317.875694074091,14.9250455445957,35.8365502003639,7.77588574416163,1243.06649243425,22.1587190937556,48.559774996163,2.69596212527107,12.1751160427561,0.981451622556549,0.0567316188526667,6.84484490716901,0.240090019028232,37.5299447040431,0.25,1e-05,0.01,12.3542138884458,8.78583852888999,3.92524432843973,9.53869124704697,1.21463026217292,48.4302540364561,10.5084925820896,131.242635129595
0.25,0.01,"LAC",0.375,0.471117462219537,0.718749624453379,4,0.819614503618012,0.462241723030572,14.0928113907884,0.735738936192252,2.97002056112329,0.139449769031813,0.334833057909587,0.0726527403382522,11.6143923681294,87.2664433170826,49.2160533318697,1500.4975155805,78.335998067349,316.225652186153,14.8475720123013,35.6505283151632,7.73552227122823,1236.61393103909,21.8166108292707,49.2160533318697,2.68196777445808,12.111916763603,0.976357046355524,0.0564371331837639,6.80931436256121,0.238843746079373,37.3351327724806,0.25,1e-05,0.01,12.3542149276432,8.78583906761455,3.92524468943272,9.53869120510278,1.21463022799531,48.4302534960426,10.5084923625248,131.242633759862
0.25,0.01,"LAC",0.38,0.468659457341116,0.714999625302537,4,0.81099470206603,0.47086147962651,14.0928090768125,0.735738761391176,2.97002126049885,0.139449765016515,0.334833148220641,0.0726527786017064,11.6143892268182,85.8981561567535,49.8722529285585,1492.6685854833,77.9272698768013,314.575852805555,14.7701059709708,35.4645350691481,7.69516706539878,1230.16169763994,21.4745390391884,49.8722529285585,2.66797390523438,12.0487194045612,0.971263061712448,0.0561426723176612,6.77378694750447,0.237597646289057,37.1403226576796,0.25,1e-05,0.01,12.35422360626,8.78584215875085,3.92524657023787,9.5386943093426,1.21463067210071,48.4302665586336,10.5084978969508,131.242598263046
0.25,0.01,"LAC",0.385,0.466201451487543,0.711249624663979,4,0.802283836646499,0.47957239140585,14.0928114652011,0.735738939387981,2.97002056297218,0.13944976972219,0.334833056198678,0.0726527429472692,11.6143924447951,84.529850947808,50.5284799624876,1484.84015029945,77.5185788896396,312.925904813639,14.692640822224,35.2785224381184,7.65480401294443,1223.71013519553,21.132462736952,50.5284799624876,2.65398198068421,11.9855316236652,0.966168977181301,0.0558482246267811,6.73826053542273,0.236351469276548,36.9455491158879,0.25,1e-05,0.01,12.3542145125941,8.78583875026262,3.92524440982651,9.53869099803184,1.21463043175383,48.4302532485768,10.508492739893,131.242634626184
0.25,0.01,"LAC",0.39,0.46374369211934,0.707500000070209,4,0.793481596940396,0.48837463752596,14.092811723343,0.735738950525669,2.97002058191193,0.139449770808496,0.334833061355068,0.0726527413948557,11.6143926945203,83.161691299019,51.1846286048837,1477.01227424923,77.1099112017287,311.276198133737,14.6151830570636,35.0925387463111,7.6144486213715,1217.25890507305,20.7904228247547,51.1846286048837,2.63999068013965,11.9223458710673,0.961075484630386,0.0555538003613421,6.70273746405669,0.235105452101414,36.7507772660843,0.25,1e-05,0.01,12.354212711216,8.78583788110567,3.92524416309567,9.53869101049506,1.21463027614643,48.430253994397,10.5084925153519,131.24263744808
0.25,0.01,"LAC",0.395,0.461285440734316,0.703749624842185,4,0.78458377934698,0.497272449343341,14.092811416611,0.735738941946522,2.97002053362359,0.139449770579616,0.334833052836142,0.0726527397607526,11.6143924226291,81.7932588254893,51.840906257045,1469.18277196232,76.7011596348715,309.626154170411,14.5377096473586,34.9065163910856,7.57408514432733,1210.80632882263,20.4483147063723,51.840906257045,2.62599620338952,11.8591462995623,0.955980879942931,0.0552593153848321,6.66720686080601,0.233859180117641,36.5559646730882,0.25,1e-05,0.01,12.3542149015276,8.78583962906356,3.92524443590562,9.53869131270319,1.2146303848087,48.4302527622195,10.5084922789953,131.242634375709
0.25,0.01,"LAC",0.4,0.458827681253123,0.700000000076035,4,0.775592421989789,0.506263807712186,14.0928114849849,0.735738939746747,2.97002057659498,0.139449770607734,0.334833059613875,0.0726527414332657,11.6143924499437,80.4250996028695,52.4970538728609,1461.35487561442,76.2924905313487,307.976449901889,14.4602517672252,34.7205328549922,7.53373008880281,1204.35507507555,20.1062749007174,52.4970538728609,2.61200478582539,11.7959600740873,0.950887374335676,0.0549648902596284,6.63168361605557,0.232613166193558,36.3611920040291,0.25,1e-05,0.01,12.354214287958,8.78583876152764,3.92524436498673,9.53869133036849,1.21463030785187,48.4302537425509,10.5084925209075,131.242634684364
0.25,0.01,"LAC",0.405,0.456369675845434,0.696250000117728,4,0.766503298549564,0.515352935217403,14.0928116883891,0.735738952009175,2.97002054772714,0.139449770895412,0.334833056737758,0.0726527394780377,11.6143926927558,79.0568027879356,53.153268150002,1453.52620984768,75.8837820299747,306.326573104236,14.3827861632986,34.5345297058587,7.49337061926171,1197.90319800361,19.7642006969839,53.153268150002,2.59801199696896,11.7327678390504,0.945793344851563,0.054670436108062,6.59615683458564,0.23136702332643,36.1664011062637,0.25,1e-05,0.01,12.3542132769727,8.78583824030479,3.92524415227063,9.53869106049448,1.21463027698105,48.4302533265493,10.5084922381034,131.242637428141
0.25,0.01,"LAC",0.41,0.453911425108747,0.692499625878823,4,0.757314824330574,0.524541410363662,14.0928116994354,0.735738948827247,2.9700206023189,0.139449774742276,0.334833062184611,0.0726527397403872,11.6143926451131,77.6883703639388,53.8095466381192,1445.69674275526,75.4750311380622,304.676540229406,14.3053131924654,34.3485088491218,7.45300735119677,1191.45064691338,19.4220925909847,53.8095466381191,2.58401771998527,11.669569073268,0.940698827762767,0.0543759530171246,6.56062645448797,0.230120755583218,35.9715888765704,0.25,1e-05,0.01,12.3542121425066,8.78583816722349,3.92524433676977,9.53869178400246,1.21463044873746,48.4302541143822,10.5084922760496,131.242636889779
0.25,0.01,"LAC",0.415,0.451453664917079,0.688750000028753,4,0.748028143780461,0.533828089083492,14.0928116427256,0.735738949172942,2.9700205564912,0.139449769667709,0.334833062060823,0.0726527366537213,11.6143926370655,76.3202106154028,54.4656942790476,1437.86883111137,75.0663621759586,303.026826314185,14.2278547669625,34.1625245386252,7.4126517956586,1184.99938752435,19.0800526538507,54.4656942790476,2.57002621386211,11.6063824468528,0.935605265332787,0.0540815258721233,6.52510328809449,0.228874734157231,35.7768163917705,0.25,1e-05,0.01,12.3542135425116,8.78583835447662,3.9252442413428,9.5386908763411,1.2146302625507,48.4302540964774,10.5084918295942,131.24263679884
0.25,0.01,"LAC",0.42,0.448995659489202,0.685000000039648,4,0.738638860253509,0.543217368014428,14.0928114113806,0.73573893881138,2.97002055056706,0.139449767178559,0.334833063712273,0.0726527345901151,11.6143923984103,74.9519151335563,55.1219063298637,1430.04012073841,74.6576513498313,301.376951890425,14.1503888806693,33.9765218508237,7.37229232070209,1178.54746103488,18.7379787833891,55.1219063298637,2.55603345420059,11.5431893284349,0.930511193215341,0.0537870692130673,6.48957642398965,0.227628585133656,35.5820229345969,0.25,1e-05,0.01,12.3542150509192,8.78583924892765,3.92524464265553,9.5386916232556,1.21462947486225,48.4302543353431,10.5084915311142,131.242634102037
0.25,0.01,"LAC",0.425,0.44653765407216,0.681250000067071,4,0.729146202703983,0.552710026739828,14.092811471902,0.735738936775452,2.97002060201855,0.139449770778088,0.334833063133216,0.0726527425316202,11.6143924103664,73.5836190718195,55.7781195512993,1422.21144011142,74.2489413772197,299.727083270724,14.0729236119374,33.7905189369102,7.3319338579071,1172.09556013006,18.3959047679549,55.7781195512993,2.54204035466554,11.4799968450695,0.925417187482937,0.0534926164560688,6.45404924868401,0.226382457960979,35.3872312075671,0.25,1e-05,0.01,12.354214123527,8.78583862668385,3.92524437457533,9.53869132467222,1.21463038334458,48.4302542515884,10.5084926797735,131.24263423714
