"","convergence","mu","x_S","x_W","S","AA","NT","ATP","ADP","RNA","DNA","P","tau TS","tau ATPS","tau AAS","tau NTS","tau ADPS","tau RNAP","tau DNAP","tau R","v TS","v ATPS","v AAS","v NTS","v ADPS","v RNAP","v DNAP","v R","p TS","p ATPS","p AAS","p NTS","p ADPS","p RNAP","p DNAP","p R","q TS","q ATPS","q AAS","q NTS","q ADPS","q RNAP","q DNAP","q R"
"21",4,0.448287174353875,0.115292150460685,1e-05,3.06125974268254,1.25202114076835,2.43185381566375,8.47502531176007,1.84458806255194,50.2853466786168,8.12024387132138,129.529660595737,0.343738507536322,0.00357155747404569,0.447916658768513,0.00690304070701404,0.00695497503153694,0.167082335226587,0.0294750375989467,0.0375557746905116,120.01459762191,1405.78636147163,70.2410476716013,293.98068841167,13.8560413694687,35.2223062093158,5.68781434396724,1161.32971086958,41.2536386691275,5.0208467862255,31.4621353814635,2.02936065918177,0.0963684217605975,5.88502517351841,0.167648541644263,43.614636962815,1.30594202792907,15.2971015869167,0.764329823686108,3.1989586600608,0.150774881753297,0.383272459440677,0.0618921026777544,12.6370400581206
"22",4,0.399671522483033,0.0922337203685478,1e-05,2.52042076470881,1.10899915083685,2.22008724477984,8.22610557943636,1.8445923559755,48.9140136927453,7.5387312163849,132.627049595864,0.417281371461165,0.00406735423972625,0.507548883245189,0.00801895646036955,0.00717208340559861,0.177908726865125,0.0313849241238989,0.0400296917919818,107.343355027906,1270.53465392304,64.0519411803415,255.52065605896,12.4076275861324,30.5461536302116,4.70783778569206,1060.14509668824,44.7923824032873,5.16771451135302,32.5094912157689,2.04900901566186,0.0889885399133478,5.43442730297745,0.14775513169157,42.4372814752108,1.3101411850267,15.5070593487178,0.781763213004263,3.11866659134006,0.151436890572681,0.372820226316656,0.0574598415882995,12.939224350816
"23",4,0.352796981575558,0.0737869762948382,1e-05,2.06739969516391,0.976227156681846,2.01376445611778,7.97757589631442,1.84001414404381,47.4743610525359,6.96973335259108,135.680924081411,0.509077934909232,0.00468068093077628,0.580438292261265,0.00941348339276971,0.00744653047420472,0.190762887247844,0.033652529852953,0.0429977201225298,95.0482120240256,1136.24154296488,57.7857945621745,219.570023448908,10.9958041667832,26.170017627442,3.84203263934473,957.356409466085,48.3869474940058,5.31838412291152,33.5410879126289,2.06691876928635,0.0818805908163385,4.99226812193782,0.129294118091568,41.1641429517327,1.31421139909057,15.7105699948069,0.798991883192073,3.03594798439973,0.152036644040199,0.361847264119939,0.0531229676264564,13.2371633250157
"24",4,0.30837927173042,0.0590295810358706,1e-05,1.69028657044151,0.85388311336882,1.81475578682686,7.7335989099612,1.83095274411852,45.9951503935588,6.42143861615316,138.659935049973,0.623841762013915,0.00544066227358123,0.669793661954445,0.0111589841284287,0.00778615930694335,0.206028853212695,0.0363456028231626,0.0465669458479245,83.3288874982019,1005.55682141105,51.5751395993213,186.641278491497,9.6456636807747,22.1624234085887,3.09412275611079,855.196995777961,51.9840400035375,5.47089506219336,34.5447016180411,2.08272706439626,0.0751026740397094,4.56609867928572,0.112457756779712,39.8239121917001,1.31812483945208,15.9062416837257,0.815833195967497,2.95235557119426,0.152578406748851,0.350572792633832,0.0489438918914113,13.5277985414608
"25",4,0.266999216909127,0.0472236648286965,1e-05,1.37805784526866,0.742003511409235,1.6246123580511,7.49801565233041,1.81767467666523,44.5063794048681,5.90079738877309,141.53245973697,0.767482638198644,0.00638385546897147,0.779634409474754,0.0133466151351829,0.00820114809214894,0.224171575326533,0.0395461650832448,0.0508718089264691,72.3514042583736,880.828231932784,45.5449814568822,157.057762236571,8.37802220615838,18.5674507008754,2.46173169053412,755.781118339868,55.5284466175932,5.62308012564857,35.508434722675,2.09618950656457,0.0687094008320172,4.16229467341298,0.0973520478245175,38.4479526424189,1.32185286307136,16.0926430134862,0.832102220467184,2.86942948527449,0.153065621235736,0.339225452781007,0.0449755898534535,13.8080448523873
"26",4,0.229076218681397,0.0377789318629572,1e-05,1.12075481315548,0.640500820546933,1.4445813543539,7.27418089200135,1.80061690981222,43.0375413866639,5.41326908062737,144.268554980865,0.947402129901206,0.00755616296815875,0.914998272913872,0.016091026015522,0.00870472697238243,0.245757748040757,0.0433541873466772,0.0560816122260776,62.2401175464864,763.974633113707,39.8049175656081,130.955303818072,7.20851278198783,15.4044956909392,1.9375800182735,660.969900992915,58.9664199288426,5.77271683134646,36.4214308260105,2.10720520060718,0.062748135644133,3.78577417070878,0.0840022071114078,37.0682576805936,1.32536817327739,16.2684086058147,0.847623252671144,2.78861928036544,0.153501211027987,0.32803004105689,0.0412596728706355,14.0749809737429
"27",4,0.194859477131414,0.0302231454903657,1e-05,0.909560690240185,0.549173928227144,1.27563680128947,7.06483336064661,1.78037153335215,41.6159427065427,4.96271354574632,146.841766894793,1.17286081320005,0.00901522910191601,1.08220189639179,0.0195361839054777,0.00931404160712413,0.271483084219077,0.0478924004981346,0.0624099845559839,53.07438092314,656.409410813049,34.4432236463155,108.302694167155,6.14723477976792,12.6707200564497,1.51098713543299,572.27019836345,62.2488615696032,5.91768122313334,37.2745219478893,2.11582135070825,0.057255600507519,3.43988616020148,0.072364801037686,35.7153742417128,1.32864679177326,16.432339720166,0.86224045952185,2.71121442478952,0.15388787634176,0.317194685263283,0.0378255605620908,14.3260260385164
"28",4,0.164435640486483,0.0241785163922926,1e-05,0.736800571320715,0.467712948375033,1.11851253036998,6.87203623387631,1.75765746185581,40.2653939568858,4.55144057736788,149.230445639638,1.45543442496312,0.0108334349260823,1.28916650236227,0.0238626051738104,0.0100511977340924,0.302206715179473,0.0533123641137122,0.0701266060508556,44.8896583144557,559.017601396635,29.5234733688345,88.935133544791,5.19893190666057,10.345415382408,1.16940476011822,490.776078176744,65.3339540356906,6.05608080726507,38.0606729004859,2.12222397785945,0.0522554925999272,3.1264539998847,0.0623437323677306,34.4164606934844,1.33166959638135,16.5834798386559,0.875825598614343,2.63829616527901,0.15422838608525,0.306900868573824,0.0346908580592064,14.5590678672817
"29",4,0.137749147212206,0.0193428131138341,1e-05,0.595888057586427,0.395704041311958,0.973721859030844,6.69712011295976,1.73326700849878,39.004983900736,4.18030940784004,151.419005072329,1.80958316584519,0.0131016191886719,1.54582393618575,0.0292963225248387,0.0109445075529328,0.338998050893819,0.0598027330807558,0.0795720115562863,37.6822262728017,472.182558432196,25.0839144787599,72.5927238073499,4.36358609680976,8.39516135836283,0.89974071252051,417.156776408679,68.1891223148313,6.18635606811143,38.7753154145034,2.12669984961666,0.0477573009944071,2.84594333742411,0.0538069536727531,33.1940038331746,1.33442378146221,16.7211892047466,0.888285415259055,2.57069357602058,0.154525717718638,0.297294084609268,0.0318621143890247,14.772585860715
"30",4,0.114630413816247,0.0154742504910673,1e-05,0.48123605483936,0.332634903594609,0.841565958659942,6.54071885397797,1.70801361251628,37.8486253733234,3.84896316262035,153.398242080849,2.25336109676037,0.0159337093322461,1.86462246656504,0.0361200701362546,0.0120300249201751,0.383194273348795,0.0675994000164027,0.0911756232882234,31.4162054458594,395.848530674256,21.1390548387439,58.9590001517994,3.63728499191134,6.77906810768777,0.689387875147911,351.682079368252,70.7920551595306,6.30733542736031,39.4163565742723,2.12960322064644,0.0437566290944722,2.5977000775074,0.0466022067385815,32.0648327856988,1.33690333621571,16.8451668106929,0.899563538539577,2.50897531653594,0.154783124551234,0.288480376321062,0.0293366094711917,14.9656821542292
