"reaction","phi","rel_phi","mu","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"TS",0.0617184368737475,0.972362104117074,1.07188218272277,4,1.23837615422365,11.9188077101267,0.559880531409237,3.70226557815216,0.13535716063903,0.43023901223805,0.112337851207112,8.5871444229327,246.895160351119,2376.25371802374,111.62342968919,738.121006660813,26.9861687554831,85.7767888646185,22.3968070546932,1712.01972197802,4.9289414952129,3.54276282889553,15.427665187206,1.71783111246501,0.0849643455675227,10.002859478896,0.460748917659944,43.6946697673712,10,1e-05,16.9399310948395,8.30524708218904,4.74233705223778,10.1073968614918,1.45629495538382,51.2156520168174,13.3726978076946,79.8604431332741
"TS",0.0615911823647295,0.970357233799307,1.07180887921873,4,1.2386495993042,11.9324799638333,0.560992975615791,3.69766495550386,0.135362751819913,0.429797550897941,0.111976020133257,8.60619762596296,246.932788812143,2378.81686359853,111.837568954648,737.153364493407,26.985437872788,85.6829146253114,22.3231420307426,1715.7010199182,4.92969269860903,3.54937581719145,15.4652259198069,1.71665693785804,0.0849948956902614,10.0095951672068,0.460046186985513,43.8220502981076,10,1e-05,16.8991592845972,8.29952795879047,4.72812347719983,10.0898004294044,1.45302503811994,51.1631004588909,13.3296254366629,80.0376379214556
"TS",0.0614639278557114,0.96835236348154,1.07173022708521,4,1.23892352475355,11.9461762371107,0.562107517696324,3.69305094603241,0.135368529868813,0.429353243688278,0.111614240240942,8.62528958557849,246.969273037712,2381.37253988013,112.051536871179,736.179505199314,26.9846094177079,85.5880579805527,22.2493860373225,1719.38094331836,4.93042105882909,3.55599737928338,15.5028300640921,1.71547045851458,0.0850253067959021,10.0162954236354,0.459341638865797,43.9498118158637,10,1e-05,16.8583974996681,8.29376651646024,4.71392186635128,10.0721964344417,1.44975525237354,51.1102101286526,13.2865591582817,80.21519314588
"TS",0.0613366733466934,0.966347493163773,1.07164619275404,4,1.23919794538597,11.9598972462099,0.563224229032,3.68842315547168,0.135374494935818,0.428906044890468,0.111252486419965,8.64442145673882,247.00460740492,2383.92077303126,112.265340731869,735.199341519835,26.9836825494786,85.4922085904277,22.1755344521859,1723.05960973764,4.9311264636191,3.56262777204724,15.5404791748048,1.71427148254026,0.0850555789978162,10.0229603930568,0.458635221869019,44.0779634607359,10,1e-05,16.8176451366137,8.28796314274667,4.69973143256665,10.0545839019085,1.44648535719061,51.0569755837613,13.2434959834326,80.3931195476711
"TS",0.0612094188376754,0.964342622846005,1.07155675764317,4,1.23947282712806,11.973641352968,0.56434296192824,3.68378229455102,0.135380646500203,0.428456023789272,0.110890814992849,8.66359079335355,247.038779991292,2386.46115279854,112.478945693757,734.213016922706,26.9826566697191,85.3953802618428,22.1015992029031,1726.7364423736,4.93180867496227,3.56926621449967,15.5781682108425,1.71306023653786,0.0850857069962605,10.0295891690127,0.457927048971497,44.2064891163654,10,1e-05,16.7769054422872,8.28211766482703,4.68555402692073,10.0369649940345,1.44321581789729,51.003405071875,13.2004426167488,80.571394378188
"TS",0.0610821643286573,0.962337752528238,1.07146188445378,4,1.23974820004166,11.987409996311,0.565463836517569,3.67912784550364,0.135386985410106,0.428003125595542,0.110529189209664,8.68279963498675,247.071787335655,2388.99384021235,112.692368302997,733.220417335083,26.9815309803532,85.2975606035032,22.0275732845386,1730.41172781817,4.93246762376082,3.5759133350539,15.6159006483081,1.71183654576855,0.0851156925523109,10.0361822803362,0.457217048087099,44.3354034315098,10,1e-05,16.7361746053575,8.27622966581562,4.6713882200507,10.019337853363,1.43994631709716,50.9494920708933,13.1573946835184,80.7500366053768
"TS",0.0609549098196393,0.960332882210471,1.07136155386571,4,1.24002403500775,12.0012017561816,0.566586736589563,3.67446028947741,0.135393510931038,0.427547393789592,0.110167649633633,8.7020459992082,247.103618317672,2391.51846608711,112.905579851287,732.221640275541,26.9803048193204,85.1987582700674,21.9534654792834,1734.0849793752,4.9331030880116,3.58256841971826,15.6536721092678,1.71060051316208,0.0851455309253016,10.0427388945015,0.456505299224809,44.464693937825,10,1e-05,16.6954567599753,8.27029965449517,4.65723552023883,10.0017043261389,1.43667715586131,50.8952417567131,13.1143570123877,80.9290277926363
"TS",0.0608276553106212,0.958328011892704,1.07125571719562,4,1.2403003867128,12.0150193325929,0.567711881227803,3.66977872086773,0.135400224568445,0.42708873630783,0.109806129283461,8.72133364534412,247.13427173692,2394.03541631961,113.11861531824,731.216487016462,26.9789772302042,85.0989525966483,21.8792625427133,1737.75680642104,4.93371504374976,3.58923272723321,15.6914894874147,1.70935187549998,0.0851752264823427,10.0492601378824,0.455791670980891,44.5943867324571,10,1e-05,16.6547439558656,8.26432642633094,4.6430932257548,9.98406099491891,1.43340770677774,50.8406431700841,13.0713216299032,81.1084029017003
"TS",0.0607004008016032,0.956323141574937,1.07114436463546,4,1.24057720272082,12.028860135754,0.568839054006692,3.66508408156885,0.135407124880705,0.426627241062773,0.109444705915551,8.74065889282848,247.163734003671,2396.5441090166,113.331426957594,730.205153739096,26.9775476470272,84.9981619019718,21.8049808763968,1741.42639802326,4.93430321967402,3.59590498610624,15.7293452027296,1.70809088865203,0.0852047718268859,10.0557444862057,0.455076319189047,44.7244578289214,10,1e-05,16.6140431012733,8.25831080127888,4.62896407686374,9.96641111817385,1.43013863187355,50.7857067761125,13.0282977921872,81.2881277033049
"TS",0.0605731462925852,0.95431827125717,1.07102745983297,4,1.24085449995911,12.042724997343,0.569968335011554,3.66037592903009,0.135414212836094,0.426162864390564,0.109083342734668,8.76002306618899,247.191999219113,2399.04458438706,113.544023274073,729.187542794326,26.9760153142369,84.8963762029462,21.7306135191313,1745.0938969945,4.93486749802222,3.60258549797133,15.76724101046,1.70681733692864,0.0852341675546041,10.0621926161685,0.454359165148201,44.8549172233041,10,1e-05,16.5733534975411,8.25225289348,4.61484721911654,9.94875373559385,1.4268696448022,50.7304273770527,12.9852811191349,81.4682145155576
