"","convergence","mu","x_C","x_W","C","AA","NT","ATP","RNA","DNA","P","tau TC","tau ATPS","tau EAA","tau ENT","tau RNAP","tau DNAP","tau R","v TC","v ATPS","v EAA","v ENT","v RNAP","v DNAP","v R","p TC","p ATPS","p EAA","p ENT","p RNAP","p DNAP","p R","q TC","q ATPS","q EAA","q ENT","q RNAP","q DNAP","q R"
"21",4,0.821909686258546,0.115292150460685,1e-05,23.2558538739725,13.5372083610759,4.47752725235886,11.8526925206251,36.7615571273734,6.13361045989852,129.981550187113,0.179473420777069,0.0897040896003444,0.174252771752393,0.0243250489475784,0.238725140271886,0.0383914699267653,0.522723011864298,220.753658408568,70.0041389859401,114.114073322608,38.9360767528627,30.214679884935,5.04127384872733,106.833095133689,39.6194142236382,6.27965755598974,19.8846935724203,0.947121972840057,7.21300369380125,0.193541913356004,55.8441172550671,1.18843483108154,0.37686966408859,0.614336996409734,0.209613693980667,0.162661757200767,0.0271398692915864,0.575139602597843
"22",4,0.769992335781122,0.0922337203685478,1e-05,22.0355880160206,13.2085365281132,4.25332403993499,11.4124805305252,35.8523922052913,5.81205201619279,133.425626518306,0.219703557047403,0.0913948889327101,0.177537198041701,0.0250013877177823,0.248638519948778,0.0399857268923473,0.533540714712814,206.88876524209,65.7409949353605,108.270188083104,35.3563296374664,27.6060672174932,4.47523550762967,102.73670981589,45.4541976368325,6.00839093044314,19.2219858237222,0.883957305544015,6.86393169456398,0.178945544787015,54.8142175824128,1.18889107307395,0.377782147436533,0.622177139205293,0.203175965758492,0.158638903563236,0.0257170443194371,0.590378878399582
"23",4,0.715000991312984,0.0737869762948382,1e-05,20.7814625562286,12.8477211570401,4.01946344066814,10.9493390301497,34.8347629986482,5.47576582885237,137.091485333395,0.269991227385321,0.0933395090434335,0.18131467848667,0.0257892871656741,0.260458135695368,0.0418865422901908,0.546313224546366,192.19272096863,61.2049933704644,101.865766482041,31.6959884166375,24.9068900761863,3.91517799582721,98.0205479139472,51.8903486288448,5.71284403220575,18.4697586984895,0.817416947276545,6.48720215521295,0.163993268695841,53.5499216026701,1.1893833436665,0.37876668428005,0.630395601524037,0.196150408266233,0.154136119463045,0.0242290523400547,0.606599492625643
"24",4,0.657838902137267,0.0590295810358706,1e-05,19.5106179449484,12.457327153733,3.77939112228231,10.4690215594488,33.7136291164511,5.12980895356897,140.94020467877,0.332850815307718,0.0955650718737344,0.185637898237484,0.0267035523088478,0.274515977312403,0.0441473062929303,0.561303991438184,176.905607299033,56.4680301357614,94.9852038515151,28.0389551618485,22.1781367650292,3.37458789018973,92.7159495128836,58.8831756219901,5.39637135849224,17.6328536066542,0.748739705849859,6.08825288902013,0.14897896520062,52.0418325315627,1.18990861037007,0.379817216056929,0.638892761209225,0.188596589346471,0.149175350072793,0.0226982697060574,0.623629224242344
"25",4,0.599542284086246,0.0472236648286965,1e-05,18.2395992252499,12.0409400245785,3.53667289843241,9.97759848031729,32.4979453214322,4.77950641264024,144.92773803557,0.411425300210714,0.0981011356579995,0.190564275013815,0.0277609280508337,0.29120255030042,0.0468308194927575,0.578799646407963,161.303589393202,51.61406590192,87.7427054336393,24.4697935051527,19.4838923661214,2.86551619143919,86.8903070892991,66.3643776911639,5.06339848090517,16.7206250487122,0.679304176915302,5.67375914679344,0.134194471514863,50.2920790195656,1.19046265021638,0.380925296908689,0.647564099724168,0.180593471825243,0.143796218236426,0.0211482584630099,0.641273177148542
"26",4,0.541210019931205,0.0377789318629572,1e-05,16.9835609066108,11.6029574215235,3.29477180303332,9.48110225145667,31.2001916123103,4.43010464492659,149.007310950347,0.509643406339459,0.100980213358784,0.196156966179707,0.0289805154582809,0.310979491271836,0.0500113216957631,0.599113755509613,145.680245453088,46.7335623408388,80.2750231881548,21.0666368607223,16.8858563243559,2.39761702317804,80.6442497293326,74.2449765290805,4.71916509619395,15.7465050085941,0.610521995196154,5.2511550094375,0.119907996249395,48.3150793155955,1.19104013645027,0.382080276527019,0.656305693844791,0.172234814425974,0.138053945187214,0.019602232942153,0.659324384736049
"27",4,0.483926694527646,0.0302231454903657,1e-05,15.755729662051,11.1483219689296,3.05685660580023,8.98522099032142,29.8356026888573,4.08647254025936,153.131795284801,0.632416039000392,0.104238324901748,0.20248594147581,0.0303842634775743,0.334394880803288,0.0537769545151486,0.622591816697581,130.326043060222,41.9172204446034,72.731412927876,17.8950922500345,14.4382445884589,1.9775531486857,74.104563519258,82.4202799307404,4.36938084368277,14.7270886215668,0.543729197880544,4.82807507816641,0.10634678572816,46.1368948270361,1.19163483615838,0.383269674608614,0.665018927090634,0.163623592189898,0.132015941101139,0.0180817369038025,0.677574315419475
"28",4,0.428689593997727,0.0241785163922926,1e-05,14.5671015436679,10.6822337705366,2.82566370873503,8.49507094984406,28.421203443719,3.75286951673055,157.255856961179,0.785881829826556,0.107915623304206,0.209629199292079,0.0319975550957819,0.362101967063229,0.0582327724809287,0.649617499115005,115.508788899857,37.2498814032701,65.2623323438753,15.0040229027401,12.1838741652147,1.60881610945366,67.4139494744526,90.776258381669,4.01984416964166,13.6808904731801,0.480092049488799,4.4118048016751,0.093685822465468,43.7932812630592,1.19223989337792,0.384479787690251,0.673614163011562,0.154866091456569,0.125757537361589,0.0166056173306661,0.695822375934422
"29",4,0.376349091550482,0.0193428131138341,1e-05,13.4263711554964,10.2098735673668,2.60341670276706,8.01505061862694,26.9747846760773,3.43279857005952,161.33770481533,0.97771406835926,0.112057009735493,0.217673961440212,0.0338498803731594,0.394881986894362,0.0635044130970466,0.680620180512547,101.457577461462,32.8053654625271,58.0085624828696,12.423659841943,10.1519357076115,1.29193062331769,60.7192986400894,99.1965008257206,3.67607115701082,12.6269535930983,0.420539399446594,4.00881654304547,0.0820432959958918,41.3267800010129,1.19284819328455,0.385696385633482,0.682013218569195,0.146066371455327,0.119357454318926,0.0151893742038032,0.713883649625356
"30",4,0.327568715294767,0.0154742504910673,1e-05,12.3400063639505,9.73616909461351,2.39180030643159,7.54877144410321,25.5139469703472,3.12894538606607,165.340360495911,1.21750436652514,0.116712829838005,0.226718025777273,0.0359756375043852,0.433671822642793,0.0697425445770573,0.716083651947674,88.3519363760538,28.6428133986323,51.0922254637418,10.165994405136,8.35757083117545,1.02494462034115,54.1603294740192,107.568868328797,3.34298380627629,11.5835284897069,0.365728129590782,3.6244429752221,0.071482245873158,38.7833265204449,1.19345271181855,0.386905423093539,0.690150748626648,0.137321648950641,0.112893570665253,0.0138448910887879,0.731594515468633
