"","phi","mu","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.IDLE","f.R","v.TS","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.IDLE","v.R","p.TS","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.IDLE","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"49",0.48,0.52954528244948,4,1.24550424312661,12.2752121563296,0.587325957459143,3.62425517625408,0.13875433150372,0.404792068731475,0.118117434180127,4.0959540647033,9.03747146706147,149.058502545383,1469.0634355899,70.2895459473706,433.740834201132,16.6057345767932,48.4443950635563,14.1359677901979,490.192452373109,1081.57958602785,3.60361214944881,2.34932460997687,10.1350280049962,1.22614403567745,0.0593220533815871,6.98432339474164,0.329452774262586,49.0192452373109,28.4169753179986,10,1e-05,17.7868623867359,10.1875532924128,6.08949069048744,12.4751468812658,1.70388867017423,58.5491248213205,17.0845056798136,102.123427577795
"50",0.49,0.519361210096986,4,1.24550421805617,12.2752109087715,0.587325858590038,3.62425553463393,0.138754329527945,0.404792100080961,0.118117467188871,4.26328018990439,9.03746979165371,146.191846598745,1440.81065654121,68.9377447123176,425.399289278007,16.2863773267014,47.5127291754791,13.8641125365735,500.405213000943,1060.77874186906,3.53430837931032,2.30414265504701,9.94011165267862,1.20256320537635,0.058181185356556,6.85000237912119,0.323116874154887,50.0405213000943,27.8704610145477,10,1e-05,17.7868683520568,10.1875536665243,6.08949198088317,12.4751487416211,1.70388877636714,58.5491293557102,17.0845104541983,102.123408645687
"51",0.5,0.509177647186564,4,1.24550421288159,12.2752106432874,0.587325849422002,3.62425550030493,0.138754327684783,0.404792092598753,0.118117467817535,4.43729150120704,9.03746955122678,143.325336456776,1412.5594095395,67.5860218757632,417.0581147893,15.9670360762931,46.5811052798699,13.5922670042226,510.617540101211,1039.97911107073,3.46500813411987,2.25896321947826,9.7452069736707,1.1789834794923,0.0570403754137654,6.71568827704805,0.316781241149817,51.0617540101211,27.3239802183688,10,1e-05,17.7868704592158,10.1875548547372,6.08949247225166,12.4751484665257,1.70388900337602,58.5491282734837,17.0845105451283,102.123405928863
"52",0.51,0.498994083080925,4,1.24550421617864,12.2752107976545,0.587325852593166,3.62425555720785,0.138754328532073,0.40479210205708,0.118117468555934,4.61840551459376,9.03746965416163,140.45882695756,1384.30820779175,66.2343003142856,408.716949768093,15.6476951002978,45.6494832197882,13.3204214494473,520.829887661436,1019.17951765971,3.39570790446849,2.21378397037369,9.55030283458278,1.15540382198474,0.0558995670524277,6.58137450854777,0.31044561087411,52.0829887661436,26.7775001079988,10,1e-05,17.7868686191053,10.1875541756239,6.08949241971563,12.4751484426001,1.70388900843798,58.549129641536,17.0845106519303,102.123407092026
"53",0.52,0.488811029946416,4,1.24550421848381,12.2752109242384,0.587325863142769,3.62425549407659,0.138754327417027,0.404792098066619,0.118117462572822,4.80705634201096,9.03746985200097,137.592461163767,1356.05841979915,64.8826473773986,400.376189751769,15.3283699268981,44.7179063756459,13.0485887888825,531.041728510036,998.380977901379,3.32641114901414,2.16860696787318,9.3554084113904,1.13182528920746,0.054758815300756,6.44706742172292,0.304110288790349,53.1041728510036,26.2310481333081,10,1e-05,17.7868687728731,10.1875538771328,6.08949221488711,12.4751481463893,1.70388881000158,58.5491290643557,17.0845097865329,102.123409327611
"54",0.53,0.478626957209118,4,1.24550421130942,12.2752105842792,0.587325842327318,3.6242555520299,0.138754327803661,0.404792096178058,0.118117474200625,5.00375422954051,9.03746943610156,134.725807332138,1327.80575217837,63.5308556615698,392.034607985689,15.0090129478753,43.786236500897,12.776730842991,541.254555500633,977.580288338202,3.25710743000773,2.12342528299179,9.16049387399771,1.10824441662046,0.0536179495043152,6.31274649872824,0.297774357417788,54.1254555500633,25.6845392686163,10,1e-05,17.7868701579102,10.1875548124368,6.08949241495418,12.4751486323398,1.70388900982582,58.5491287911943,17.0845114683785,102.123404627948
"55",0.54,0.468443903704848,4,1.24550422179935,12.2752110899682,0.587325876346128,3.62425545603322,0.13875432884187,0.404792090049961,0.118117462986324,5.20898425204607,9.03747006431371,131.859442301365,1299.55600320358,62.1792051353139,383.693844489602,14.6896879976508,42.8546594285177,12.504897633288,551.466423324612,956.781792978676,3.18781069300004,2.07824837728216,8.9656000251887,1.08466590314694,0.0524771987735745,6.17843950968996,0.291439028700599,55.1466423324612,25.1380886585018,10,1e-05,17.7868676152989,10.187553982131,6.08949197760341,12.4751480023844,1.70388894466599,58.5491279048264,17.0845098463419,102.123411726745
"56",0.55,0.458259831153181,4,1.24550421632953,12.2752107875969,0.587325853135312,3.62425554893923,0.138754328841038,0.404792099568076,0.118117469099194,5.42335645924911,9.03746965183348,128.992788723918,1271.30334117401,60.8274132614691,375.352266316309,14.3703309792615,41.9229907792471,12.2330390667142,561.679249857577,935.981105574473,3.11850698013869,2.03306672284305,8.77068548752963,1.06108504345674,0.0513363325885574,6.04411885525603,0.285103087196486,56.1679249857577,24.5915795709514,10,1e-05,17.7868687584283,10.1875543297185,6.08949243457281,12.475148503593,1.70388902647122,58.5491292815266,17.0845107305075,102.123407065718
"57",0.56,0.448076777458565,4,1.24550421469176,12.2752107345743,0.587325850790114,3.62425554804946,0.1387543235165,0.404792102846445,0.118117471457885,5.64745065080123,9.03746960169283,126.126422351613,1243.05353229746,59.4757588460726,367.01151274433,14.051005371576,40.9914146624091,11.9612072897631,571.891076393607,915.182537744416,3.04921021069833,1.9878896773121,8.57579080967139,1.03750652676938,0.05019557917607,5.90981168652026,0.278767776896317,57.1891076393607,24.0451265927245,10,1e-05,17.78686945259,10.1875544796109,6.08949232573633,12.4751476050696,1.70388881054916,58.5491297557099,17.0845110716684,102.123406499129
"58",0.57,0.437892705243554,4,1.24550418419841,12.275209215919,0.587325723235409,3.62425608354818,0.138754329482593,0.404792145749601,0.118117513398167,5.8819899305268,9.03746745274998,123.259766434043,1214.8007530436,58.1239568563096,358.669978007992,13.7316489665137,40.0597492745817,11.6893522301557,582.103789133982,894.381682144368,2.97990644126257,1.94270773335177,8.38087453643525,1.01392573935538,0.049054713325264,5.77549060675339,0.272431874882527,58.2103789133982,23.4986116573104,10,1e-05,17.7868742666562,10.1875547919127,6.08949479709732,12.4751515929155,1.70388920909826,58.5491359612223,17.0845171379109,102.123382216075
"59",0.58,0.427709651222298,4,1.24550421449436,12.2752107247484,0.587325847460575,3.62425557201105,0.138754328744051,0.404792102895297,0.118117469888083,6.12767601934496,9.03746956240367,120.393403138066,1186.55109809429,56.7723149418918,350.329173581841,13.4123238149106,39.1281685471966,11.4175158978948,592.315755106423,873.583327709724,2.910609746195,1.89753103491481,8.18598212983238,0.990347145895279,0.0479139635725648,5.64118389221992,0.266096511195903,59.2315755106423,22.9521661206934,10,1e-05,17.7868689304951,10.1875542598961,6.08949251695518,12.4751485767159,1.70388905325078,58.5491297627757,17.0845108446123,102.123406055161
"60",0.59,0.417526088083199,4,1.24550421469318,12.2752107346455,0.587325850151823,3.62425555388765,0.138754328121285,0.404792104282885,0.118117465673991,6.38535795884621,9.03746959172905,117.526893554147,1158.29988236595,55.4205934095507,341.988001060045,13.092982712471,38.196545616133,11.1456698832388,602.528097682362,852.783727406041,2.84130951449587,1.85235173238318,7.99107782734547,0.966767447281043,0.046773154703318,5.50687008552048,0.259760874323585,60.2528097682362,22.4056859822491,10,1e-05,17.7868689629394,10.1875544704661,6.08949251827135,12.4751484708996,1.70388899238434,58.5491299634764,17.084510235086,102.123406386538
"61",0.6,0.407342524947919,4,1.24550421449755,12.2752107249628,0.587325844693227,3.62425555798404,0.138754328772674,0.404792099729077,0.118117470782168,6.65592396474527,9.03746957868194,114.660383934076,1130.04866480015,54.0688711150589,333.646830670339,12.7736417303155,37.2649221320703,10.8738247462847,612.740437447319,831.98412307439,2.77200928192272,1.80717236105872,7.79617333692985,0.943187745938769,0.0456323463490335,5.37255603929976,0.253425250369431,61.2740437447319,21.8592061325058,10,1e-05,17.7868700798058,10.1875534137422,6.08949242166891,12.4751482093554,1.7038893571912,58.5491293048137,17.0845109739328,102.123406239106
"62",0.61,0.397158452732255,4,1.24550421166389,12.275210581795,0.587325840058662,3.62425556970626,0.138754328797222,0.404792101154261,0.118117470504663,6.94037961824674,9.03746941472906,111.793730780162,1101.79602300799,52.7170813465457,325.3052439678,12.4542847249116,36.3332526334222,10.6019655127392,622.953277305962,811.183465477365,2.70270557930062,1.76199080233284,7.60125920226977,0.919606874191193,0.044491480465119,5.23823542320606,0.247089300905712,62.2953277305962,21.3126979931708,10,1e-05,17.7868700469096,10.1875545895317,6.08949266009818,12.4751487874349,1.70388909116716,58.5491295109523,17.0845109337944,102.123404386438
"63",0.62,0.386975398717088,4,1.24550421334049,12.2752106670537,0.587325845352651,3.62425557870354,0.138754328589727,0.404792102658472,0.118117470901824,7.23977687621285,9.03746949456284,108.927364640842,1073.54622654158,51.3654276191756,316.964490962443,12.1349596283193,35.4016762831767,10.3301335198774,633.16511278472,790.384909597746,2.63340881549289,1.71681379582275,7.40636475895669,0.896028371132883,0.0433507287762688,5.10392824891575,0.240753986898842,63.316511278472,20.766245304092,10,1e-05,17.7868689077909,10.1875547034271,6.08949266362458,12.4751487586123,1.70388895809191,58.5491297285214,17.0845109912399,102.12340528856
"64",0.63,0.37679183566492,4,1.24550421382631,12.2752106913409,0.587325845977774,3.62425556904365,0.138754328892313,0.404792102065758,0.118117469841519,7.5553731059218,9.03746953032273,106.060855106658,1045.29501232146,50.0137059025084,308.623319384001,11.8156186134923,34.4700531792042,10.058287812564,643.377455787283,769.585309905715,2.56410858499613,1.67163447218816,7.21146041290166,0.8724486731702,0.0422099203125861,4.9696143691598,0.234418354919241,64.3377455787283,20.2197653262708,10,1e-05,17.7868691979989,10.1875543598007,6.08949255402706,12.4751486367176,1.70388907802708,58.5491296427913,17.0845108378773,102.123405692647
"65",0.64,0.366608272465562,4,1.24550421332369,12.2752106660484,0.587325843552611,3.62425558191166,0.138754328949432,0.404792103289586,0.118117470822779,7.88850239938683,9.03746949056508,103.19434544691,1017.04379347337,48.6619839106996,300.282149595977,11.4962775723189,33.5384302150014,9.78644227535295,653.589793557401,748.785703491561,2.49480835146376,1.62645515665795,7.01655604487941,0.848868981668079,0.041069111631848,4.83530046140225,0.228082724632674,65.3589793557401,19.6732850553094,10,1e-05,17.7868692313541,10.1875543508275,6.08949259532052,12.475148689192,1.70388909092408,58.5491298198057,17.0845109798068,102.123405243385
"66",0.65,0.356424709341357,4,1.24550421313559,12.2752106566603,0.587325842855265,3.62425558432845,0.138754328986037,0.40479210345295,0.118117471021944,8.24066767382326,9.0374694782211,100.327835835966,988.792576231322,47.3102620792083,291.940978968411,11.1769365315869,32.6068071666182,9.51459667263194,663.802133175185,727.986099622134,2.42550811911126,1.58127584432675,6.82165169979145,0.825289287917099,0.0399283029755893,4.70098655727039,0.22174709356284,66.3802133175185,19.1268048814246,10,1e-05,17.786869269499,10.1875543606117,6.08949260889307,12.4751487079324,1.70388909765711,58.5491298434348,17.0845110086139,102.123405103898
"67",0.66,0.3462411462166,4,1.24550421425576,12.2752107126781,0.587325847427961,3.62425556392762,0.138754328928993,0.404792101609713,0.118117469462786,8.61354864006186,9.03746955795477,97.4613263281031,960.541364148999,45.958540663237,283.599806543779,10.8575954833411,31.6751839604148,9.24275093138982,674.014479632805,707.186503013519,2.35620788925084,1.53609654523281,6.62674742587432,0.801709590933811,0.0387874943727742,4.56667266664149,0.21541146097485,67.4014479632805,18.5803249683276,10,1e-05,17.7868691261193,10.1875543128525,6.08949251471491,12.4751486023016,1.70388907969293,58.5491295768289,17.0845107830974,102.123406004889
"68",0.67,0.336057583103934,4,1.24550428360374,12.2752141798187,0.587326108508968,3.62425464585938,0.138754329335388,0.404792029708481,0.118117386856527,9.00903293943227,9.03747413663821,94.5948220003246,932.290410913785,44.606838709376,275.258566046,10.5382544709347,30.7435554429664,8.97089904219988,684.227166874831,686.387247753387,2.28690778462323,1.49091794613372,6.43184685486609,0.778129830657294,0.0376466891249225,4.43235958001524,0.209075759147737,68.4227166874831,18.0338566119604,10,1e-05,17.7868538926548,10.1875512302127,6.08948791971232,12.4751429931834,1.70388820992847,58.5491191770347,17.0844988349281,102.123457744012
"69",0.68,0.325874019967301,4,1.24550421452828,12.2752107263172,0.587325847979422,3.6242555649657,0.138754328940348,0.404792102167504,0.118117469070014,9.42922560852144,9.03746957123481,91.7283071520475,904.038931964743,43.2550971352574,266.917465057797,10.2189133968824,29.8119378860606,8.6990596711712,694.439161855415,665.587297929361,2.2176074256539,1.44573792746192,6.23693876550388,0.754550204253248,0.0365058770562926,4.29804487383877,0.20274019813544,69.4439161855415,17.4873646975084,10,1e-05,17.7868690236473,10.1875542574055,6.08949251942957,12.4751485766537,1.70388908455437,58.5491296575077,17.0845107262869,102.123406154953
"70",0.69,0.315689948586569,4,1.2455042127048,12.2752106217853,0.58732583737856,3.62425564008831,0.138754332152729,0.404792105527487,0.118117476676228,9.87655516343534,9.03746938054961,88.861654357328,875.786297878239,41.9033071296659,258.575883330598,9.89955664426167,28.8802685699821,8.42720103143519,704.651997337154,644.786643166239,2.14830373171562,1.40055636263556,6.04202462528008,0.730969348904067,0.0353650122653904,4.16372419583271,0.196404258349025,70.4651997337154,16.9408567315127,10,1e-05,17.786868435756,10.187554447302,6.08949254083554,12.4751496354848,1.70388903128067,58.5491301434957,17.0845118264496,102.123404000211
"71",0.7,0.305506893719858,4,1.24550421218729,12.275210609306,0.587325839579434,3.6242555936637,0.138754329156336,0.404792103936457,0.118117471859051,10.353659317143,9.03746941888461,85.9952877935567,847.536490639382,40.5516529843985,250.235125473546,9.58023132450612,27.9486918903654,8.1553686343045,714.863831034769,623.988081290873,2.07900695764643,1.35537928444266,5.84712998344106,0.707390818229455,0.034224259693513,4.02941703778916,0.190068937926567,71.4863831034769,16.3944040507504,10,1e-05,17.7868694973242,10.1875544248768,6.08949267280242,12.4751487999652,1.70388912883945,58.5491299133692,17.0845111296931,102.123404433396
"72",0.71,0.295323330600751,4,1.24550421190968,12.2752105954276,0.587325838512965,3.62425559766042,0.138754329210598,0.404792104147243,0.118117472270377,10.8636917730971,9.03746940019286,83.1287781832854,819.28527337201,39.1999311477213,241.893954895185,9.26089028413078,27.0170688418689,7.88352304074467,725.076169973527,603.188477343616,2.0097067253102,1.31019997219776,5.65222563778995,0.683811124628272,0.0330834510387137,3.89510313191626,0.183733306988887,72.5076169973528,15.8479238749566,10,1e-05,17.7868695489993,10.1875544373148,6.08949269156119,12.4751488299243,1.7038891372329,58.5491299438573,17.0845111891873,102.123404222179
"73",0.72,0.285139767472314,4,1.24550421161496,12.2752105808072,0.58732583716219,3.62425560068616,0.138754329614387,0.40479210427561,0.118117472655013,11.4101551192989,9.03746938205341,80.2622685705631,791.034056094821,37.8482092963934,233.552784228214,8.94154926573723,26.0854457862374,7.6116774433225,735.28850892402,582.388873498932,1.94040649291471,1.26502064859242,5.45732128420765,0.660231430305923,0.0319426425217493,3.76078923269654,0.177397676323547,73.528850892402,15.301443717239,10,1e-05,17.7868697197084,10.1875543780108,6.08949261429158,12.4751487888797,1.70388927439378,58.5491299624242,17.084511244821,102.123404017204
"74",0.73,0.274955695339114,4,1.24550421187074,12.2752105838705,0.587325840082341,3.62425558024216,0.138754328428877,0.404792101896916,0.118117470002447,11.9971277083072,9.03746940377102,77.3956157167334,762.78142790401,36.496420153606,225.211195172385,8.62219218511104,25.1537760089357,7.33981806774567,745.501361590803,561.588232588481,1.8711027975474,1.21983913458224,5.26240724624244,0.636650553784114,0.0308017762659781,3.62646859219807,0.171061724293491,74.5501361590803,14.7549362786185,10,1e-05,17.7868695258164,10.187554743474,6.08949314141586,12.4751492891887,1.70388860166144,58.54912961837,17.0845108611539,102.123404262612
"75",0.74,0.264772641229164,4,1.24550421072698,12.275210536304,0.587325834183937,3.62425561233027,0.138754329229693,0.404792105353045,0.118117473467885,12.6291887032745,9.03746932315491,74.5292493351873,734.53162086713,35.1447655976547,216.870443198385,8.30286715246063,24.222199723567,7.06798624614211,755.713184797738,540.789664734555,1.80180602788365,1.17466203372943,5.06751259124591,0.613072043516087,0.0296610250267355,3.49216141967085,0.164726413919925,75.5713184797738,14.208483316884,10,1e-05,17.786869809381,10.1875545035892,6.08949277402118,12.4751489184162,1.70388916248613,58.5491301182644,17.0845113623949,102.12340335165
"76",0.75,0.254588567524998,4,1.24550421128882,12.2752105781714,0.587325836932673,3.62425560995221,0.138754329539155,0.4047921051615,0.118117473001496,13.3118832155043,9.03746936927384,71.6625960576321,706.278990639143,33.7929762298948,208.528853962571,7.98351011492987,23.2905299368598,6.79612696475389,765.92604103034,519.989022055031,1.73250232227243,1.12948046776384,4.87259853220358,0.589491169438458,0.028520159250703,3.35784078983015,0.158390464651721,76.592604103034,13.6619758643495,10,1e-05,17.7868693513204,10.1875544994308,6.08949275066208,12.4751489096271,1.70388916860815,58.5491300905593,17.0845112949363,102.123403872794
"77",0.76,0.244405514976527,4,1.24550421077825,12.2752105389581,0.587325834572436,3.62425560972481,0.138754329330299,0.404792104833042,0.11811747293621,14.0513946482511,9.03746932932804,68.7962301571963,678.029188627573,32.4413221110391,200.188101266508,7.66418506923392,22.3589535618744,6.5242949669583,776.137866002598,499.190460087292,1.66320556423991,1.08430340627068,4.67770393399996,0.565912655642798,0.027379407682555,3.22353361330876,0.15205515059287,77.6137866002598,13.1155230894096,10,1e-05,17.7868697953644,10.1875545076824,6.08949287708494,12.4751487600933,1.70388930961799,58.5491300430513,17.0845112854934,102.123403421407
"78",0.77,0.234221951856825,4,1.24550421075971,12.2752105379764,0.587325834525466,3.62425560918537,0.138754329431146,0.404792104736368,0.118117473304871,14.8552501747658,9.03746932798471,65.9297205675477,649.777972394777,31.0896003544995,191.846930355387,7.34484403015623,21.4273304920741,6.25244936296514,786.350206223652,478.39085752137,1.59390533240225,1.03912410599084,4.48279960208265,0.542332960974306,0.0262385991024178,3.08921971462503,0.145719519896026,78.6350206223652,12.5690429487886,10,1e-05,17.7868698208997,10.1875545152825,6.08949276966067,12.4751489450837,1.70388917500295,58.5491300290683,17.0845113388166,102.123403406227
"79",0.78,0.224038388734546,4,1.24550421054651,12.2752105273009,0.587325833811101,3.62425561103914,0.138754329432823,0.404792104935073,0.118117473390166,15.7321834561132,9.03746931489871,63.0632109674031,621.526755668528,29.7378785640421,183.505759565812,7.02550298551229,20.495707437439,5.98060374285861,796.562545409159,457.591254361806,1.52460510031085,0.993944795302469,4.28789526413452,0.518753266983621,0.0250977904391137,2.95490581378206,0.139383888618659,79.6562545409159,12.0225627978682,10,1e-05,17.7868698775231,10.1875545312823,6.0894927846986,12.4751489584759,1.70388918081484,58.549130057809,17.0845113511536,102.123403258355
"80",0.79,0.213854825603814,4,1.24550421029015,12.2752105145044,0.58732583245309,3.62425561464205,0.138754329733522,0.404792105635636,0.118117473475891,16.692634185918,9.03746929796153,60.1967013637742,593.275538865455,28.3861567446428,175.16458884532,6.70616195504765,19.5640844053712,5.70875812215467,806.774884229694,436.791651059078,1.4553048681352,0.94876547836899,4.09299091798806,0.495173572778742,0.0239569818755361,2.82059192204222,0.133048257603295,80.6774884229694,11.4760826452039,10,1e-05,17.7868700459264,10.18755445404,6.08949269374852,12.4751489407488,1.70388927589483,58.5491301591385,17.0845113635529,102.123403066965
"81",0.8,0.203671262480296,4,1.24550421010589,12.2752105052509,0.587325832206331,3.62425561630533,0.13875432951555,0.404792105316373,0.118117473791824,17.7491299973968,9.03746928623904,57.3301917666744,565.02432230438,27.0344349836024,166.823418024871,6.38682089955083,18.6324613237964,5.43691251184506,816.987223476252,415.992048089076,1.3860046361174,0.903586175153054,3.89808658966825,0.471593879203284,0.0228161731261734,2.68627800984553,0.126712626201903,81.6987223476252,10.9296024975605,10,1e-05,17.7868699699727,10.1875545572295,6.08949281518375,12.4751490207479,1.70388918035236,58.5491301129603,17.0845114092494,102.123402934501
"82",0.81,0.19348719636481,4,1.24550421474862,12.2752107033944,0.587325840874012,3.62425563395998,0.13875432695046,0.404792111781107,0.118117474834512,18.9168970340409,9.03746947861482,54.4635407973319,536.771719455883,25.6826468485496,158.481835904488,6.06746396935951,17.7007925251204,5.16505350471709,827.200085854667,395.191426752836,1.31670098630912,0.858404663124456,3.70317272876838,0.448013029456089,0.0216753078701211,2.55195752465256,0.120376683429445,82.7200085854668,10.3830955992705,10,1e-05,17.7868687798123,10.1875539075097,6.0894924563079,12.4751482069137,1.70388908687238,58.5491310480193,17.0845115600639,102.123405108347
"83",0.82,0.183304136213044,4,1.24550439815575,12.2752199075965,0.587326559706536,3.62425284736352,0.138754326731199,0.40479187921082,0.118117233166162,20.2143153634755,9.03748199208108,51.5971803748881,508.522279529093,24.3310216206487,150.140961498422,5.74813869364637,16.7692058228435,4.89321129181198,837.413081405829,374.393369602456,1.24740436071158,0.813228588007324,3.50828346722914,0.424434343998092,0.0205345604066579,2.41765137678457,0.114041250051277,83.7413081405829,9.83666042274476,10,1e-05,17.7868332355046,10.1875466810576,6.08948002734067,12.4751329727774,1.70388655946091,58.549097409053,17.0844766051537,102.123546510516
"84",0.83,0.173120573108366,4,1.24550420969354,12.2752104846847,0.587325830767394,3.62425562060275,0.138754329598012,0.404792105513339,0.118117474201903,21.6643791993456,9.03746926030758,48.7306629855722,480.270673154381,22.9792696797784,141.799905489372,5.42879776784812,15.8375921329438,4.62137565111583,847.624241924253,353.593239861373,1.17810394031054,0.768048245438051,3.31337359011786,0.400854797395659,0.0193937471581711,2.28333630512661,0.107705732440211,84.7624241924253,9.29016209106335,10,1e-05,17.7868700674188,10.1875545836602,6.08949284388664,12.4751490422435,1.70388921126773,58.5491301414494,17.0845114685633,102.123402641476
"85",0.84,0.162936502415294,4,1.24550421516116,12.2752107536063,0.587325844111919,3.62425562672672,0.138754325890529,0.404792111160493,0.118117475439301,23.2958201678137,9.03746953995387,45.8640107269818,452.018058892329,21.6274810528017,133.458319063183,5.10944066956439,14.9059228403014,4.34951652081815,857.837117742868,332.792611120614,1.10880025933363,0.722866717147345,3.11845966396864,0.377273936547939,0.0182528813123077,2.14901575016322,0.101369786865354,85.7837117742868,8.74365503185345,10,1e-05,17.7868684631196,10.1875538075193,6.08949238883238,12.4751478663003,1.70388908707872,58.5491309582537,17.0845116475405,102.123405801479
"86",0.85,0.152753446856365,4,1.24550420899546,12.2752104497835,0.587325828280578,3.62425562794455,0.13875432971638,0.404792106008919,0.11811747491736,25.1446006340613,9.03746921567538,42.9976437855858,423.768239802724,20.2758261016639,125.117563917307,4.79011568147528,13.9743460164027,4.0776844226369,868.04891816959,311.994033622911,1.03950347613504,0.677689627619273,2.92356491549202,0.353695409356968,0.0171121298547666,2.01470850158904,0.0950344701210578,86.804891816959,8.19720179000473,10,1e-05,17.7868702343146,10.1875546268524,6.08949285869841,12.4751492011175,1.7038891566618,58.54913021313,17.0845115720469,102.123402137132
"87",0.86,0.14256937472874,4,1.24550420857003,12.2752104072788,0.587325824213779,3.62425564658706,0.138754330269303,0.40479210806637,0.118117476432895,27.2577052484553,9.03746915133027,40.1309909097527,395.51561036906,18.9240366675653,116.775976674371,4.47075869227233,13.0426764497262,3.80582525566386,878.261762601645,291.193389684009,0.97019978023578,0.632508056919823,2.72865082026637,0.330114537363667,0.0159712642807026,1.88038789292567,0.0886985230220057,87.8261762601645,7.65069427485355,10,1e-05,17.786870501988,10.1875545802757,6.08949272675171,12.4751494119838,1.70388916292171,58.5491305107198,17.084511791254,102.123401410032
"88",0.87,0.132385812617963,4,1.24550421343807,12.27521066398,0.587325841712769,3.62425559206923,0.138754327296929,0.404792104221217,0.118117474077132,29.6957914165219,9.03746948011552,37.2644817558117,367.264404970537,17.5723155948283,108.43480490223,4.1514175884026,12.1110533548574,3.53397958055861,888.474134030213,270.39379949654,0.900899558931711,0.587328771056497,2.53374661099366,0.306534845454055,0.0148304554878269,1.74607401180578,0.0823628916667985,88.8474134030213,7.10421457688781,10,1e-05,17.7868695748141,10.1875540767193,6.08949245891999,12.4751482472152,1.70388914776773,58.5491299545568,17.0845114505164,102.123405125305
"89",0.88,0.122202248312375,4,1.24550410953998,12.2752054770103,0.587325427527588,3.62425727886216,0.138754331700108,0.404792247563264,0.118117614199029,32.5402005975122,9.03746230499186,34.397968957788,339.013041959872,16.220582228087,100.093679674315,3.83207663308453,11.179434141873,3.26213779261381,898.685762222681,249.593996072086,0.831599249528941,0.54214908477241,2.33884021868467,0.282955220622242,0.0136896452194115,1.61175969056223,0.0760273037456035,89.8685762222681,6.55772741100442,10,1e-05,17.7868874739848,10.1875577655453,6.0894998318386,12.475157753845,1.70389072303001,58.5491506875505,17.0845317177476,102.123324046408
"90",0.89,0.112019194159572,4,1.2455044463367,12.2752223154722,0.587326772077868,3.6242518353371,0.138754325346238,0.404791786027079,0.118117150843613,35.9017140207975,9.03748555650136,31.531611394581,310.763675691386,14.8689630079302,91.7527840258334,3.51275138278559,10.2478456261358,2.99029370018731,908.899922623913,228.79603793458,0.762302693055805,0.496973174602216,2.14395189620796,0.259376490287677,0.0125488987119291,1.47745377782154,0.0696918499870764,90.8899922623913,6.0112957453999,10,1e-05,17.7868273361686,10.1875463434398,6.08947654834886,12.4751286128924,1.70388574786873,58.5490839309567,17.0844646980202,102.123586788465
"91",0.9,0.101835631033579,4,1.24550445824974,12.2752229117659,0.587326812441601,3.62425172824821,0.138754326311815,0.404791770651055,0.118117148822478,39.9356177278747,9.03748629136568,28.6651015361856,282.512446113242,13.5172400243525,83.4116193601775,3.19341036956425,9.31622294072774,2.71844877128669,919.112356039666,207.996414993112,0.693002454720972,0.451793832034119,1.94904736932175,0.235796810208027,0.0114080900076913,1.34313977839392,0.0633562276577132,91.9112356039666,5.46481492612143,10,1e-05,17.7868241504211,10.1875455008833,6.08947566348922,12.4751277994473,1.70388568393455,58.5490817069686,17.0844644056833,102.123595092432
"92",0.91,0.0916520678955329,4,1.24550446745134,12.2752233713292,0.587326851858701,3.62425154905259,0.138754326886617,0.404791748165862,0.118117139858161,44.8659442226871,9.03748695628919,25.7985915633989,254.261210924789,12.1655168337737,75.0704536840023,2.87406934342613,8.38460017773749,2.44660370755083,929.32478393745,187.196787195755,0.623702213620633,0.406614473536459,1.75414277155898,0.212217121897703,0.0102672811859424,1.20882578540971,0.0570206030174222,92.932478393745,4.918333962096,10,1e-05,17.7868227870114,10.1875453927851,6.0894749465133,12.4751272054729,1.70388550394889,58.5490784547103,17.0844631090844,102.123602606068
"93",0.92,0.0814685034653885,4,1.24550417939768,12.2752089798367,0.587325677107103,3.6242564989198,0.138754330520243,0.404792193042243,0.118117541726187,51.0287356376449,9.03746678128256,22.9320757115239,226.009696600556,10.8137709351208,66.7293822100252,2.5547283304427,7.45298600504707,2.17476621478212,939.535048105349,166.396769996371,0.554401830388489,0.361434400560679,1.5592341825691,0.188637590032041,0.00912646871163083,1.0745111235298,0.0506850648546047,93.9535048105349,4.3718391573117,10,1e-05,17.786870824729,10.1875534720139,6.08949530837606,12.4751518329304,1.70388985156499,58.54914280163,17.0845212352756,102.123374628493
"94",0.93,0.0712849418691177,4,1.24550420514563,12.2752102573178,0.58732581446238,3.62425569644776,0.138754329521731,0.404792111513326,0.118117480129391,58.9524652519655,9.03746894307938,20.0655670387098,197.758508815046,9.46205195853334,58.3881976006619,2.23538731497417,6.5213615632569,1.90291948127357,949.747611227224,145.59721130481,0.485101620716062,0.31625515576134,1.3643302613818,0.165057860434154,0.00798566050218037,0.940197287209682,0.0443494201054108,94.9747611227224,3.82536066796398,10,1e-05,17.786870271527,10.1875552003414,6.08949342230138,12.4751496216594,1.70388909200741,58.5491310092875,17.0845123259152,102.123399056797
