"reaction","phi","rel_phi","mu","convergence","f.TS","f.AAS","f.R","v.TS","v.AAS","v.R","p.TS","p.AAS","p.R","c.x_S","c.S","c.AA","c.P"
"R",0.203979158316633,0.448887730200633,0.894226369867477,4,1.0000000000123,0.930683832480961,0.309711580389751,304.036965758683,282.962288504692,94.1637691608676,33.4440662334551,50.3783652503393,21.4795058487208,100,23.5674969606561,211.130565711012,105.301937332515
"R",0.203068537074148,0.44688376711938,0.890323296686156,4,1.00000000002523,0.930905850503038,0.308228822827129,302.709920880931,281.79443634626,93.3039225688684,33.2980912969024,50.2184677874889,21.2812406768326,100,23.4920108375457,211.710189409809,104.797799761224
"R",0.202157915831663,0.444879804038128,0.886418846993403,4,1.00000000000991,0.931127733181385,0.306748120135386,301.382407980743,280.625518361076,92.4484870890531,33.1520648778817,50.0582610498171,21.0840349183325,100,23.4165707216977,212.289068435639,104.294360846031
"R",0.201247294589178,0.442875840956875,0.882513033260512,4,1.0000000000411,0.931349492519758,0.305269475617185,300.054431320907,279.455542327545,91.5974589021811,33.0059874452997,49.8977474030524,20.8878868614908,100,23.3411725572567,212.867205746875,103.791621709843
"R",0.200336673346693,0.440871877875622,0.87860586946669,4,0.999999999981036,0.931571119824176,0.30379287267867,298.725995613009,278.284510259081,90.7508283527929,32.859859517431,49.7369237167243,20.6927934765924,100,23.2658192533323,213.444604029472,103.289576710748
"R",0.199426052104208,0.438867914794369,0.874697369270011,4,1.00000000007287,0.931792643005298,0.302318330925716,297.397105573476,277.112435004241,89.9085965725602,32.7136816130824,49.5757966967141,20.4987542049469,100,23.1905014029755,214.021266107058,102.788232514743
"R",0.198515430861723,0.436863951713116,0.87078754503478,4,1.00000000000597,0.932014026407491,0.300845806212547,296.067765313592,275.939310037742,89.0707455487832,32.5674541844951,49.4143557935747,20.3057641341961,100,23.1152310234815,214.597194866281,102.287574112266
"R",0.197604809619238,0.434859988631863,0.866876410469838,4,1.00000000006058,0.932235304649536,0.299375324839747,294.7379795776,274.765150166668,88.2372783733095,32.421177753536,49.2526095165274,20.1138231754507,100,23.0399964397549,215.172393135328,101.787610445514
"R",0.196694188376754,0.43285602555061,0.862963978023218,4,1.00000000021429,0.932456468904196,0.297906869317168,293.407752590768,273.589956871276,87.4081849889714,32.2748527849845,49.0905545300693,19.9229282527834,100,22.9648006454317,215.74686385959,101.288335567837
"R",0.195783567134269,0.430852062469358,0.859050259944495,4,1.00000000008534,0.932677532632876,0.296440444600773,292.077088406053,272.413738129905,86.5834619374009,32.1284797246658,48.92819363385,19.733077805747,100,22.8896389338362,216.320609930915,100.789751164263
"R",0.194872945891784,0.428848099388105,0.855135269193307,4,1.00000000002261,0.932898480311849,0.29497602645406,290.745991532297,271.23649365111,85.7630972877038,31.9820590685527,48.7655215723173,19.5442683535103,100,22.8145167016574,216.893634311648,100.29184899438
"R",0.193962324649299,0.426844136306852,0.851219019766712,4,0.999999999927874,0.933119331480443,0.293513626447692,289.414466699808,270.058233707172,84.9470896736122,31.8355913369789,48.6025428207062,19.3564988345301,100,22.7394272721265,217.465939711136,99.7946329922151
"R",0.193051703406814,0.424840173225599,0.8473015206621,4,0.999999999958678,0.933340085470721,0.29205323360827,288.08251701321,268.87896106284,84.1354306431942,31.6890768714531,48.4392559749474,19.1697665804115,100,22.6643709259054,218.037529633233,99.298099426812
"R",0.192141082164329,0.422836210144346,0.843382785171566,4,1.00000000001985,0.93356075295774,0.29059485031688,286.750146964025,267.698683105163,83.3281160336999,31.5425161660427,48.2756630290409,18.9840699126555,100,22.5893440011177,218.608406897892,98.8022491077392
"R",0.191230460921844,0.420832247063094,0.839462824798684,4,0.999999999967706,0.933781310837262,0.28913844442927,285.417360422335,266.517396959486,82.5251316082872,31.3959096464569,48.1117565924344,18.7994048670604,100,22.5143543043509,219.178574578718,98.3070711059517
"R",0.190319839679359,0.418828283981841,0.835541651992427,4,1.00000000000239,0.934001794166786,0.287684042112941,284.084161678105,265.335116701083,81.7264799316278,31.2492577845915,47.9475452164773,18.6157713173311,100,22.4393899841058,219.748035698308,97.8125743183998
"R",0.189409218436874,0.416824320900588,0.831619275830165,4,1.00000000007177,0.934222191197034,0.286231621451386,282.75055380255,264.151841916634,80.9321494753725,31.1025609182805,47.7830244400182,18.4331659351724,100,22.3644550174116,220.31679371352,97.3187512934712
"R",0.188498597194389,0.414820357819335,0.827695712190813,4,1.00000000000011,0.934442496189155,0.284781169510623,281.416542144907,262.967576110779,80.1421319916534,30.9558196359398,47.6181918451744,18.2515861524975,100,22.2895512957246,220.884851070701,96.8255976336117
"R",0.187587975951904,0.412816394738082,0.823770969854749,4,1.00000000003967,0.934662728753388,0.283332695359577,280.082129761725,261.78232766777,79.3564247442925,30.8090342737897,47.4530514857799,18.0710306626867,100,22.2146722373349,221.452211353896,96.3331164222563
"R",0.186677354709419,0.410812431656829,0.819845059868847,4,1.00000000000283,0.934882885733468,0.281886186560497,278.747320356198,260.596099244335,78.5750191489432,30.6622052391818,47.2876013535169,17.8914968378703,100,22.1398188515846,222.01887771881,95.841303430569
"R",0.185766733466934,0.408808468575577,0.815917992909439,4,1.00000000006083,0.935102979771303,0.280441646043895,277.412117606085,259.408897782337,77.7979108892404,30.5153329366693,47.1218436873253,17.7129830309296,100,22.0649868984401,222.584853467319,95.3501596549243
