"","kcat","km","phi","rel_phi","mu","convergence","f.TC","f.TC2","f.ATPS","f.EAA","f.ENT","f.RNAP","f.DNAP","f.R","v.TC","v.TC2","v.ATPS","v.EAA","v.ENT","v.RNAP","v.DNAP","v.R","p.TC","p.TC2","p.ATPS","p.EAA","p.ENT","p.RNAP","p.DNAP","p.R","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.RNA","c.DNA","c.P"
"855",5.07,10,0.38,4.8867451411766,0.498146067353729,4,1.11855205374222,1.78173916629725e-20,0.237104107509611,0.29849084746099,0.258809487090421,0.161648183619401,0.0629148451353768,0.160003893043959,125.92772131468,2.00589997075486e-18,26.6934201883083,33.6044014476529,29.1370337704719,18.1985159740625,7.08301688621264,18.0134000783364,13.7413151390985,-2.83907087568059e-18,1.56156973726765,3.76351998634193,0.515876319553377,4.02159312220437,0.252538428155272,12.3044670953136,10,1e-05,105.42737948529,12.2093028267403,7.73969958385532,13.7114937747556,36.5324894979847,14.2187550005952,36.1608798279347
"856",5.07,10,0.39,5.01534369752336,0.483357780386706,4,1.11678531843859,0,0.233570636811572,0.292782633864224,0.255793364881661,0.159202018125838,0.0625184153464453,0.155039397342848,121.9963532277,0,25.5149897134416,31.983240673127,27.9425751576273,17.3910467098519,6.82944031938434,16.9363267677017,13.6653476758629,0,1.48982831737065,3.57596260433948,0.495540363720282,3.85781457310145,0.244426214938643,11.7099840501502,10,1e-05,107.423457585926,12.1235670052628,7.70048249851952,13.6047711534853,35.9796560964393,14.1291618682966,35.0389037994836
"857",5.07,10,0.4,5.14394225387011,0.468796350202977,4,1.11504165855152,8.9367881490616e-19,0.230083317035562,0.287182076775643,0.252792291010905,0.156776879679869,0.0621181244593967,0.150207482400708,118.136405926829,9.4683460870071e-17,24.3768615547637,30.426359532566,26.7828313650916,16.6101929517703,6.5812895063324,15.9141786121143,13.5789261430256,-1.32103844848362e-16,1.42081673454234,3.39644703814696,0.475786514095257,3.69894063255872,0.236461652152024,11.1395123080391,10,1e-05,109.388459835502,12.0366605374384,7.66078683299045,13.49693084366,35.4315748076504,14.0386961278236,33.94689102256
"858",5.07,10,0.41,5.27254081021686,0.454459558661836,4,1.11331998227404,7.18999144490079e-18,0.22663996449933,0.281683897000932,0.249805150515407,0.154371456548232,0.0617140896391905,0.14550177499642,114.346713161368,7.3846863657603e-16,23.2777058025789,28.9311503299809,25.6569524907589,15.8551619869141,6.33852209458544,14.9441759735614,13.4823588878721,-1.02355068270976e-15,1.35441852670426,3.22458878407725,0.456597821756881,3.54482001708448,0.228643339716673,10.5919737719793,10,1e-05,111.323939487457,11.9486559954411,7.62063057812455,13.3880393569379,34.8879491799005,13.9473842584571,32.8834011491909
"859",5.07,10,0.42,5.40113936656361,0.44034525367314,4,1.1116192276942,0,0.223238455401741,0.276283123402742,0.246830831116818,0.151984481951941,0.061306400644068,0.14091635718752,110.626152682369,0,22.2162507058064,27.4951514256477,24.5641173970021,15.1251958286489,6.10109205480824,14.0237178858499,13.3759398597396,0,1.29052491942563,3.06003032820518,0.437958282286894,3.39530985339308,0.220969852567316,10.0663636287619,10,1e-05,113.231373124496,11.8596129849357,7.58002836570269,13.2781493322807,34.3484929211388,13.8552465455594,31.8470967243796
"860",5.07,10,0.43,5.52973792291036,0.426451362632764,4,1.1099383757787,2.6688984134703e-19,0.219876751536582,0.270975061490525,0.243868183439206,0.149614708244207,0.0608951095813776,0.136445731483494,106.973649610364,2.5722311252454e-17,21.1912833087132,26.1160366319416,23.5035297234763,14.4195675413458,5.86894935565489,13.1503677943426,13.2599503695144,-3.52199020807885e-17,1.22903432635993,2.90243857110563,0.419852671579424,3.25027504973157,0.213439738887561,9.56174458809119,10,1e-05,115.112168926092,11.7695813888756,7.53899062867856,13.1673049148537,33.8129240631907,13.7622947653913,30.8367353152697
"861",5.07,10,0.44,5.65833647925712,0.412775902762416,4,1.10827643721634,1.5045918665068e-17,0.216552874411153,0.265755271657456,0.240916049877734,0.147260918293778,0.0604802439235154,0.132084781300732,103.388176355397,1.40359394112911e-15,20.2016446601743,24.7916061109347,22.4744208350815,13.7375814188161,5.64204192636935,12.3218397544244,13.1346599082882,-1.91100355049869e-15,1.16985157965637,2.75150259033044,0.40226656773591,3.10958777935481,0.206051552533906,9.0772405960659,10,1e-05,116.967671526821,11.6786006628472,7.49752461125954,13.0555399664304,33.2809675343938,13.6685351267145,29.8511605739655
"862",5.07,10,0.45,5.78693503560387,0.399316989423246,4,1.10663245636068,1.45594915231195e-20,0.213264912660521,0.26061954944067,0.237973253148736,0.144921916732161,0.0600618035627249,0.127828738728435,99.8687538370715,1.31393062489524e-18,19.2462284493456,23.519777934053,21.4760484403977,13.0785710689509,5.42031587862747,11.5359862870429,13.0003271747839,-1.7792974367084e-18,1.1128874531687,2.60693169550717,0.385186266064136,2.97312702184546,0.198803856383688,8.61203148487318,10,1e-05,118.799166857418,11.586702366264,7.45563442497,12.9428806189522,32.7523531814685,13.5739676051758,28.8892949526262
"863",5.07,10,0.46,5.91553359195062,0.386072842558686,4,1.10500550557214,6.50377560643294e-17,0.210011011061886,0.255563906406894,0.235038622700094,0.142596541776247,0.0596397688860214,0.123673152059979,96.4144513469068,5.67470436677106e-15,18.3239778500986,22.298580139232,20.5076985939802,12.4418994023063,5.20371669336147,10.7907870522615,12.8572006384025,-7.64506129803458e-15,1.05805812615093,2.46845364844342,0.36859879196173,2.84077818022722,0.191695237216075,8.16534774315344,10,1e-05,120.60788498276,11.4939090269143,7.41332252054846,12.8293449038599,32.2268184414319,13.4785877682408,27.9501323655553
"864",5.07,10,0.47,6.04413214829738,0.373041791850374,4,1.10339468450968,1.54741851614605e-17,0.206789369024956,0.250584550119247,0.232110937848202,0.140283626681762,0.0592140922150525,0.119613870455273,93.0243866314533,1.30458901377259e-15,17.4338833470092,21.1261431665499,19.5686801168299,11.8269541350072,4.99218882016941,10.0843397996434,12.705520483046,-1.74892292860191e-15,1.00528475830406,2.33581309352037,0.352491747564807,2.71243237861962,0.184724309258581,7.73646795257835,10,1e-05,122.395010593436,11.4002381694744,7.37058748301347,12.7149445598723,31.7040996300782,13.3823848406019,27.0327347228917
