"","x_C","x_C2","protein","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.TC","f.LAC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.TC","v.LAC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.TC","p.LAC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_GLY","c.x_LAC","c.C","c.AA","c.NT","c.ATP","c.RNA","c.DNA","c.p"
"110",0.5,0.001,"LAC",0.1,10,0.750266895634497,0.901590824322829,FALSE,4,1.18731551668713,0.00779236246583343,0.390215759569385,0.633432310562277,0.28958508329871,0.215775497466054,0.047873415872517,0.549529574421098,201.321597066636,1.32127546089931,66.1651084425102,107.404984272273,49.1021389318991,36.586962056153,8.11743163888092,93.1784096164195,30.1982395599954,12.4199893324536,4.34570378048722,13.5942741037522,1.02440200958597,9.7980581353798,0.350735190550674,52.4622817069633,0.5,0.001,9.29911386733519,14.3499521602613,5.86157441099147,12.711021184956,48.7652624273281,10.8193919871888,124.193683819168
"111",0.5,0.001,"LAC",0.11,11,0.74207809736686,0.891750398971144,FALSE,4,1.18644173293563,0.00866614652808689,0.390215759419656,0.633432310567514,0.28958508328254,0.215775497451354,0.0478734158676256,0.549529574438824,198.977727781854,1.45339640111672,65.4429484386708,106.23271110708,48.5662129639576,36.1876331572019,8.02883381969901,92.1614125964826,29.846659167278,13.6619261704972,4.29827252708897,13.4458991869501,1.01322115799609,9.69111709570861,0.346907086499418,51.8896814311559,0.5,0.001,9.299113971865,14.3499521598844,5.86157441176468,12.7110211676009,48.7652624240059,10.8193919860834,124.193683823174
"112",0.5,0.001,"LAC",0.12,12,0.733889299141686,0.881909973670486,FALSE,4,1.18554844948699,0.00955943009896207,0.390215758977325,0.633432311401538,0.289585082368847,0.215775497187421,0.0478734158472586,0.549529574661726,196.63385847651,1.58551734094779,64.7207883905998,105.060438085407,48.0302868499927,35.7883042190386,7.94023599842787,91.1444156157839,29.4950787714765,14.9038630049093,4.25084127684085,13.2975243072556,1.00204030295657,9.58417610658465,0.343078984543203,51.3170811189835,0.5,0.001,9.29911400389107,14.3499524009956,5.86157426952178,12.7110211281918,48.7652623643572,10.8193919814804,124.19368387355
"113",0.5,0.001,"LAC",0.13,13,0.725700500772969,0.872069548197333,FALSE,4,1.18463500647143,0.0104728732742293,0.390215759245739,0.633432310553142,0.289585083325276,0.215775497462456,0.0478734158834437,0.549529574407487,194.289989139068,1.71763827979864,63.9986284480749,103.888164764168,47.4943610367308,35.3889753632473,7.85163818495407,90.1274185381777,29.1434983708603,16.1457998301073,4.20341003055246,13.1491493803462,0.990859456983904,9.47723501402277,0.33925087843154,50.7444808547876,0.5,0.001,9.29911407379154,14.3499521579559,5.86157441533892,12.7110211483988,48.7652624265151,10.8193919896583,124.193683816092
"114",0.5,0.001,"LAC",0.14,14,0.717511702349867,0.862229122658826,FALSE,4,1.18370071344413,0.0114071662988592,0.390215759243212,0.633432310550946,0.289585083334562,0.215775497461304,0.0478734158869265,0.549529574400866,191.946119758587,1.84975922007865,63.2764684558255,102.715891575501,46.9584350627832,34.989646459,7.76304036545498,89.1104214949116,28.7919179637881,17.3877366687393,4.15597878669205,13.0007744880282,0.979678607145774,9.37029397180882,0.335422774326328,50.1718805540671,0.5,0.001,9.29911407331112,14.3499521577124,5.86157441691091,12.7110211482027,48.7652624262548,10.8193919904454,124.193683814596
"115",0.5,0.001,"LAC",0.15,15,0.709322903890167,0.852388697076339,FALSE,4,1.18274484859761,0.0123630312677456,0.390215759396152,0.633432310982271,0.289585083777789,0.215775497754995,0.0478734153766942,0.549529574105769,189.602250388457,1.98188016017723,62.5543084852802,101.5436184511,46.4225091559697,34.5903176002378,7.67444246319494,88.0934244008801,28.4403375582686,18.6296735056659,4.10854755590753,12.852399640289,0.968497760363879,9.26335293259486,0.331594666316565,49.5992801284973,0.5,0.001,9.2991139238467,14.3499522634692,5.8615745660185,12.7110211688064,48.7652624926289,10.8193918751329,124.193683747904
"116",0.5,0.001,"LAC",0.16,16,0.701134105222623,0.842548271244088,FALSE,4,1.18176665510784,0.0133412240285061,0.390215759541327,0.633432310544868,0.289585083354427,0.215775497460331,0.0478734158948738,0.549529574370409,187.258380826278,2.11400110082706,61.8321484946091,100.371345157692,45.8865830965967,34.1909886370242,7.58584472353304,87.0764273708218,28.0887571239417,19.8716103477744,4.06111631627993,12.7040247476308,0.957316910427642,9.15641188383482,0.327766565991875,49.0266799118314,0.5,0.001,9.29911386818776,14.3499521598249,5.86157441982442,12.7110211828174,48.7652624260347,10.8193919922415,124.193683807712
"117",0.5,0.001,"LAC",0.17,17,0.692945306844834,0.832707845760033,FALSE,4,1.18076534308684,0.0143425361372724,0.390215759518502,0.633432310601154,0.289585083206677,0.215775497374295,0.0478734158668258,0.549529574524618,184.914511472814,2.24612204163402,61.1099885026439,99.1990719846984,45.3506571009162,33.7916597217038,7.49724689954583,86.0594303584756,27.7371767209222,21.1135471913598,4.01368507012885,12.5556498500724,0.946136059655866,9.04947084533347,0.323938461931792,48.4540796431595,0.5,0.001,9.29911389548794,14.3499521596908,5.86157441221558,12.7110211766071,48.7652624065907,10.8193919859026,124.193683842564
"118",0.5,0.001,"LAC",0.18,18,0.684756508548006,0.82286742037327,FALSE,4,1.17974008273724,0.0153677970143436,0.390215759203967,0.633432310224659,0.289585083925902,0.215775497814544,0.0478734160396311,0.549529573708729,182.570642211139,2.37824298024131,60.3878284727595,98.0267987561114,44.8147312452501,33.3923308920952,7.40864910762144,85.042433205486,27.3855963316709,22.3554840142683,3.96625380832957,12.4072749043175,0.934955208873481,8.94252979847162,0.320110358136129,47.8814792341053,0.5,0.001,9.29911409772392,14.3499521489705,5.86157443621019,12.7110211616884,48.765262506087,10.8193920249566,124.193683658173
"119",0.5,0.001,"LAC",0.19,19,0.676571804396759,0.813031914894489,FALSE,4,1.17869053494965,0.0164173449150829,0.390215759718312,0.63343231076418,0.28958508391249,0.215775497878021,0.047873415961005,0.549529574328146,180.227944744717,2.51029786400796,59.6660296284075,96.8551117692662,44.2790732212877,32.9932016553309,7.32009557277847,84.0259447420023,27.0341917117075,23.5967999216748,3.91884630029137,12.2589742569412,0.923779952506492,8.83564223601072,0.316284167768521,47.3091652512603,0.5,0.001,9.29911388648719,14.3499521602756,5.86157443660288,12.7110211921148,48.7652625204327,10.8193920071871,124.193683798161
"120",0.5,0.001,"LAC",0.2,20,0.66838300597283,0.803191489354987,FALSE,4,1.17761473705999,0.0174931417045376,0.390215757547795,0.633432312322384,0.289585083716722,0.215775496562617,0.0478734173004478,0.549529575905348,177.884075190497,2.64241881182358,58.9438693077538,95.6828388158203,43.7431472151217,32.5938725517633,7.23149795489108,83.0089479380975,26.6826112785745,24.8387368311416,3.87141504131277,12.1105994145762,0.912599105888928,8.72870103728657,0.31245606868273,46.7365653771453,0.5,0.001,9.29911379613107,14.3499522471812,5.86157438692653,12.7110208799812,48.7652622231515,10.8193923099012,124.193684154609
"121",0.5,0.001,"LAC",0.21,21,0.66019011343203,0.793346143942004,FALSE,4,1.17651169600958,0.0185961840030116,0.390215759807449,0.633432311421176,0.289585083498133,0.21577549716503,0.0478734159134177,0.549529574656119,175.539034149645,2.77460580275536,58.2213486010355,94.509979393477,43.2069532617656,32.1943440885268,7.14285562939031,81.9914422431841,26.3308551224468,26.0812945459004,3.82396010574684,11.9621503222386,0.901412661838943,8.62170663330626,0.308626044459533,46.1636784363454,0.5,0.001,9.29911379341736,14.3499522915995,5.86157451484901,12.7110211967274,48.7652623592967,10.8193919964324,124.193683872283
"122",0.5,0.001,"LAC",0.22,22,0.652001314750306,0.783505718092713,FALSE,4,1.17538150437156,0.0197263755172716,0.390215759663623,0.633432310918487,0.289585082688211,0.215775497276828,0.0478734155001128,0.549529574573636,173.195164677459,2.90672674658937,57.4991885641556,93.3377060924643,42.6710271497225,31.7950151888788,7.05425774557144,80.9744451562583,25.9792747016189,27.3232314179401,3.77652884425038,11.8137753697014,0.890231805736746,8.51476567332456,0.304797940474744,45.5910781005948,0.5,0.001,9.29911399392705,14.3499522752737,5.86157439994716,12.7110212025075,48.765262384563,10.8193919030255,124.193683853642
"123",0.5,0.001,"LAC",0.23,23,0.643812516008193,0.773665292170852,FALSE,4,1.17422256186325,0.020885317341832,0.390215759510912,0.633432310531176,0.289585083436693,0.215775497464527,0.0478734159253365,0.549529574304148,170.851295110929,3.03884768743722,56.7770285211896,92.1654328014548,42.1351012634753,31.3956862969158,6.96565998463625,79.9574480349282,25.6276942666393,28.5651682619098,3.72909760465758,11.6654004882001,0.87905096060103,8.40782458605131,0.300969837169219,45.0184777875091,0.5,0.001,9.29911388532519,14.3499521603441,5.86157443058347,12.7110211805163,48.7652624269831,10.819391999126,124.193683792737
"124",0.5,0.001,"LAC",0.24,24,0.635623717704098,0.763824866775355,FALSE,4,1.1730337587692,0.0220741206273853,0.390215759355913,0.63343231024568,0.289585083968038,0.215775497806959,0.0478734160531973,0.549529573695644,168.507425795531,3.17096862371938,56.0548685170885,90.9931595892096,41.5991753719324,30.9963574478456,6.8770621841498,78.9404509202948,25.2761138693297,29.8071050629622,3.68166635358806,11.5170255727811,0.867870111048108,8.300883543567,0.297141733346875,44.4458774085926,0.5,0.001,9.29911397411818,14.3499521518018,5.86157444438132,12.7110211784974,48.7652625043727,10.8193920280226,124.193683655216
"125",0.5,0.001,"LAC",0.25,25,0.627434919637645,0.753984441665431,FALSE,4,1.17181392545717,0.0232939546855846,0.390215760178653,0.633432310286662,0.28958508230557,0.215775496443861,0.0478734157298469,0.549529575800012,166.163556609786,3.30308957247955,55.3327086731621,89.8208864583355,41.0632491828922,30.5970283672521,6.78846432177934,77.9234542221133,24.9245334914679,31.0490419813078,3.63423510948334,11.3686506565392,0.856689255519049,8.19394248140995,0.293313628365917,43.8732775267097,0.5,0.001,9.29911411662556,14.3499519496669,5.86157444980074,12.7110212139214,48.7652621963127,10.8193919549454,124.193684130803
"126",0.5,0.001,"LAC",0.26,26,0.619246121065838,0.744144015948226,FALSE,4,1.17056182936861,0.0245460503862913,0.390215759232302,0.633432310541994,0.289585083483639,0.215775497469472,0.0478734159398352,0.549529574296701,163.819687140759,3.43521050655863,54.6105485340402,88.6486132849636,40.527323364464,30.197699601359,6.69986652977866,76.9064569484876,24.5729530711138,32.2909787616511,3.58680385947913,11.2202757771144,0.845508408817049,8.08700146389802,0.289485525006781,43.3006769239741,0.5,0.001,9.29911406533068,14.3499521593611,5.8615744367989,12.711021148309,48.7652624281007,10.8193920024028,124.193683791054
"127",0.5,0.001,"LAC",0.27,27,0.611057322882431,0.734303590697759,FALSE,4,1.16927617482458,0.0258317049222747,0.390215759371589,0.633432311469097,0.289585081883151,0.21577549645838,0.0478734155078054,0.549529576192451,161.475817816265,3.56733145489647,53.8883885825992,87.4763402590193,39.9913971833789,29.7983705693436,6.61126865254095,75.88946019807,24.2213726724398,33.5329156760268,3.53937262364655,11.0719009221204,0.834327556005378,7.98006043723715,0.285657420188391,42.7280769118296,0.5,0.001,9.29911398527806,14.3499521889044,5.86157440123414,12.7110211145316,48.7652621995939,10.819391904764,124.193684219494
"128",0.5,0.001,"LAC",0.28,28,0.602868524185415,0.724463164830092,FALSE,4,1.16795559394749,0.0271522855950132,0.39021575928686,0.633432310642651,0.289585083503304,0.215775497531932,0.0478734159488394,0.549529574214429,159.131948343613,3.69945238595339,53.1662285548263,86.3040669171992,39.4554714134109,29.3990418000536,6.52267089029883,74.8724628490537,23.869792251542,34.7748524279619,3.49194137766916,10.923526011094,0.823146710045437,7.87311938694121,0.281829316974067,42.1554762902333,0.5,0.001,9.29911398025134,14.3499521949842,5.86157442509238,12.7110211577483,48.7652624422167,10.8193920044377,124.193683772461
"129",0.5,0.001,"LAC",0.29,29,0.594679726070843,0.714622739662343,FALSE,4,1.16659864436321,0.0285092353339845,0.390215759224824,0.633432310524091,0.2895850835187,0.21577549747988,0.0478734159491255,0.549529574266677,156.788079071784,3.83157332251209,52.4440685817818,85.1317937569566,38.9195454598892,28.9997129039145,6.43407307349053,73.8554658525579,23.5182118607676,36.0167892316137,3.44451013008222,10.7751511067704,0.811965859804308,7.76617834286095,0.278001212840584,41.5828760395292,0.5,0.001,9.29911405445944,14.3499521571777,5.86157444027096,12.7110211480287,48.7652624304529,10.8193920045024,124.193683784269
"130",0.5,0.001,"LAC",0.3,30,0.586495021798757,0.704787234038351,FALSE,4,1.16520450985583,0.029903370400544,0.390215760524605,0.633432310131925,0.289585082924401,0.215775495986393,0.0478734174531687,0.549529573412302,154.445381636186,3.96362819973268,51.7222698203719,83.9601066177824,38.3838873520492,28.6005834542121,6.34551974888764,72.8389771650772,23.1668072454279,37.2581050774872,3.39710261287945,10.6268503944038,0.800790596065908,7.65929064025609,0.274175028581605,41.0105619960783,0.5,0.001,9.2991140361521,14.3499522834593,5.86157430357368,12.7110213469529,48.7652620929248,10.8193923444161,124.19368359118
"131",0.5,0.001,"LAC",0.31,31,0.578302128806984,0.694941888083436,FALSE,4,1.16376945726368,0.0313384219646611,0.390215759483282,0.633432310517563,0.289585083549158,0.215775497480867,0.0478734159646818,0.549529574218153,152.100340134207,4.09581520664901,50.9997485951268,82.7872473197999,37.8476934849131,28.2010550754911,6.25687743063413,71.8214717104822,22.815051020131,38.5006629425007,3.3496476526925,10.4784013473234,0.789604161735732,7.55229625317341,0.270345004466225,40.4376753912796,0.5,0.001,9.29911388846548,14.3499521613779,5.86157444341555,12.7110211787394,48.765262430676,10.8193920080181,124.193683773302
"132",0.5,0.001,"LAC",0.32,32,0.570113330614844,0.685101462822476,FALSE,4,1.16229390919837,0.0328139705269998,0.390215759177099,0.633432310015665,0.289585084439466,0.215775498048364,0.0478734161877786,0.549529573186756,149.756470890174,4.22793613829301,50.2775885837654,81.6149740999513,37.3117676388733,27.8017262557791,6.16827964166386,70.8044745644333,22.463470633526,39.7425996999543,3.30221639452298,10.3300264102235,0.778423311672362,7.445355210029,0.266516900836402,39.8650749794423,0.5,0.001,9.29911409287604,14.3499521438811,5.86157446595104,12.7110211706388,48.7652625589303,10.819392058438,124.193683540207
"133",0.5,0.001,"LAC",0.33,33,0.561928626550255,0.67526595744783,FALSE,4,1.16077612556447,0.034331754545119,0.390215760209928,0.633432310474725,0.289585083451896,0.215775496574762,0.0478734167677575,0.549529573876031,147.413773477394,4.35999102336342,49.5557897996244,80.4432871017015,36.7761094962657,27.4025968259609,6.07972619316171,69.7879861055005,22.1120660216091,40.9839156196162,3.25480888396487,10.1817257411499,0.767248050288526,7.33846755094968,0.262690712591467,39.2927611158132,0.5,0.001,9.29911394297848,14.3499522234437,5.86157444471911,12.7110212785124,48.7652622258962,10.8193921895132,124.193683695983
"134",0.5,0.001,"LAC",0.34,34,0.553735733774928,0.665420611753018,FALSE,4,1.15921188690386,0.0358959928178432,0.390215759228592,0.633432310512441,0.289585083594646,0.215775497488951,0.0478734159799614,0.54952957421537,145.068732123745,4.49217802650036,48.8332686073386,79.2704277883881,36.2399155785295,27.003068375789,5.99108397447065,68.7704806140728,21.7603098185617,42.2264734491034,3.2073539096607,10.0332766411956,0.756061610289236,7.23147313090494,0.258860692282978,38.7198745206752,0.5,0.001,9.29911405405703,14.3499521560972,5.86157444841581,12.7110211490571,48.765262432503,10.8193920114713,124.193683772674
"135",0.5,0.001,"LAC",0.35,35,0.545551029718228,0.655585106387853,FALSE,4,1.15760230135569,0.0375055795142995,0.390215761715192,0.633432309869311,0.289585083677945,0.21577549643287,0.0478734171853806,0.549529573510055,142.726034816986,4.62423290047033,48.1114699992173,78.0987406527556,35.7042575736885,26.6039390043226,5.90253060140492,67.7539919797206,21.4089052225479,43.4677892644211,3.15994641130135,9.88497595672878,0.744886351023485,7.12458543937143,0.25503450557635,38.1475604623021,0.5,0.001,9.29911388847263,14.3499521297994,5.86157443349084,12.7110214600407,48.7652621938286,10.819392283896,124.193683613272
"136",0.5,0.001,"LAC",0.36,36,0.537362231243057,0.645744680786775,FALSE,4,1.15594283925884,0.0391650403833776,0.390215759543342,0.633432309368274,0.28958508453335,0.21577549689046,0.0478734166138153,0.549529574353121,140.382165264346,4.75635384809278,47.3893097344576,76.9264673974086,35.1683316980584,26.2046101552,5.81393270895518,66.7369950351076,21.0573247896519,44.7097261720722,3.11251513514185,9.7366010109226,0.733705504454682,7.01764438996549,0.251206397533221,37.5749604040635,0.5,0.001,9.29911412807525,14.3499517771439,5.86157465257084,12.7110211571828,48.765262297244,10.8193921547223,124.193683803805
"137",0.5,0.001,"LAC",0.37,37,0.529169338554682,0.635899335196452,FALSE,4,1.15423115027345,0.0408767291032459,0.390215759516743,0.633432310597237,0.289585083670498,0.215775497521154,0.0478734160002748,0.549529574238513,138.037123958447,4.88854084461665,46.6667886707019,75.7536082408462,34.6321376629557,25.8050816697043,5.7252905167034,65.7194894974229,20.7055685937671,45.9522839393965,3.06506019046311,9.5881519970751,0.72251906291617,6.91065000672129,0.247376380023064,37.0020736075418,0.5,0.001,9.2991138840841,14.3499521633626,5.86157445368974,12.7110211788579,48.7652624397807,10.8193920160621,124.193683777904
"138",0.5,0.001,"LAC",0.38,38,0.520984634579199,0.626063829928885,FALSE,4,1.15246741802833,0.0426404617191985,0.390215758913505,0.633432311001968,0.289585083817066,0.215775497621191,0.0478734160353186,0.549529574944892,135.694426561978,5.02059573295668,45.944989691599,74.5819212436321,34.0964796702768,25.4059524441265,5.63673699998336,64.7030010432467,20.3541639842967,47.1935998897928,3.01765265109022,9.43985127805075,0.711343803391653,6.80376243685031,0.243550190066012,36.4297597040072,0.5,0.001,9.29911399784799,14.3499521122127,5.86157445628597,12.7110210754513,48.7652624623891,10.819392023982,124.193683937546
"139",0.5,0.001,"LAC",0.39,39,0.512795836064298,0.616223404280064,FALSE,4,1.15064645938886,0.0444614204844216,0.390215759635021,0.633432310975785,0.289585083640066,0.215775497527754,0.0478734159431946,0.549529574692081,133.350557173422,5.15271667152086,45.2228297758963,73.4096480383149,33.5605536673924,25.0066235244672,5.54813916796883,63.6860039593601,20.0025835760133,48.4355367122961,2.97022141841077,9.29147640287439,0.700162953312159,6.69682139778747,0.239722085680582,35.8571593340355,0.5,0.001,9.29911388712455,14.3499521700046,5.86157445822065,12.7110211724098,48.7652624412723,10.819392003162,124.19368388041
"140",0.5,0.001,"LAC",0.4,40,0.504602980147391,0.606378102877774,FALSE,4,1.14876545451789,0.0463424270188875,0.390215762805128,0.633432309061403,0.289585083412727,0.215775497331778,0.0478734158166975,0.549529572119042,131.005526635862,5.28490305250456,44.5003123195019,72.2367937775302,33.0243621177622,24.6070967331866,5.45949743375262,62.6685027081081,19.6508289953793,49.6780886935429,2.92276668979654,9.14302794341383,0.688976557432483,6.5898273649275,0.235892084262234,35.2842749701488,0.5,0.001,9.29911400240035,14.3499522256798,5.86157447972079,12.7110216520711,48.7652623969818,10.8193919745736,124.193683298904
"141",0.5,0.001,"LAC",0.41,41,0.49641823923075,0.596542553218258,FALSE,4,1.14682431328929,0.0482835666635898,0.390215759869387,0.633432310923625,0.28958508378189,0.215775497486003,0.0478734159192068,0.54952957461818,128.662818426079,5.41695855120387,43.7785098181858,71.065101656089,32.4887017320599,24.2079657120378,5.37094352506572,61.6520098672026,19.2994227639118,50.9194103813164,2.87535893409492,8.99472662276663,0.677801254167026,6.48293930324322,0.232065876977028,34.7119587272316,0.5,0.001,9.29911384951174,14.3499521571541,5.86157450512966,12.7110211990283,48.7652624318367,10.8193919977407,124.193683863709
"142",0.5,0.001,"LAC",0.42,42,0.488229440820352,0.586702127695018,FALSE,4,1.1448170799748,0.0502907998243376,0.390215759586256,0.633432310471697,0.289585083734688,0.215775497548856,0.0478734160192727,0.54952957461846,126.318949032277,5.54907949132168,43.0563497950716,69.8928284190457,31.9527757513846,23.8086368154885,5.28234571611441,60.6350128262289,18.9478423548415,52.1613472184238,2.82792768063658,8.84635170064268,0.66662040317979,6.37599827095311,0.228237773609004,34.1393584614855,0.5,0.001,9.2991139856896,14.3499520597683,5.8615744576424,12.7110211680886,48.7652624460415,10.8193920203556,124.193683863772
"143",0.5,0.001,"LAC",0.43,43,0.480040642410554,0.576861702172498,FALSE,4,1.14274136594607,0.0523665139592423,0.390215759765964,0.633432310950068,0.289585083872538,0.215775497631847,0.0478734160441398,0.549529574508822,123.975079668438,5.68120043040587,42.3341898232713,68.7205552846883,31.4168497909993,23.4093079209207,5.19374789864095,59.6180157734037,18.5962619502657,53.4032840458152,2.78049644534505,8.69797683780239,0.655439554525109,6.26905722917768,0.224409669514223,33.5667581065483,0.5,0.001,9.29911384694135,14.3499521736832,5.86157446442055,12.7110211902358,48.7652624647975,10.8193920259756,124.193683838994
"144",0.5,0.001,"LAC",0.44,44,0.4718518439635,0.567021276605208,FALSE,4,1.14059360527862,0.0545142744771331,0.39021575957089,0.633432310482534,0.289585083720676,0.215775497623242,0.0478734160526273,0.549529574530744,121.631210265194,5.81332137116708,41.6120298075541,67.5482820423571,30.8809237967712,23.0099790144611,5.10515007892566,58.6010187303869,18.2446815397792,54.6452208889706,2.7330651928651,8.54960191654998,0.644258703250074,6.16211619638412,0.220581565758094,32.9941578403911,0.5,0.001,9.29911397833307,14.3499520795013,5.86157443012629,12.7110211706337,48.7652624628527,10.8193920278938,124.193683843948
