"","phi","mu","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.IDLE","f.Q","f.R","v.TS","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.IDLE","v.Q","v.R","p.TS","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.IDLE","p.Q","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"21",0.2,0.0303520098903876,-1,1.09722634067721,4.85551266543818,0.289634868841604,0.298465480689632,0.0397026244488924,0.0117664469244138,0.00394904743818585,15.6537056330148,43.0751731745293,4.7520188448776,7.52648359219565,33.3066524684077,1.98676609123202,2.04734015213381,0.272342305688051,0.0807125808339434,0.0270887050797224,107.377442771953,295.476486582505,32.5967309932615,-0.182043027988106,0.0646237200529932,0.062952697774482,0.00787924300184732,0.00423424513539566,1.81052350134193,0.00857349907269778,10.7377442771953,29.5476486582505,11.6356761332799,10,1e-05,167.546825241702,1.02010482166228,0.291612889415596,1.12499104502662,0.0717996957394602,1.70189888314721,0.571190221459201,53.6978129471169
"22",0.21,0.0136356533132696,-1,1.07299414200182,3.64847267556998,0.221028889096609,0.204460003868362,0.0310709318135315,0.00521492345295172,0.00217209680952906,27.6405178324487,72.7182431652005,3.58950522712508,3.30660060481637,11.2433437271042,0.681135366690096,0.630075734794397,0.0957499746784795,0.0160706087466896,0.00669365874701701,85.1786131951291,224.092730257261,11.0616262385738,-0.0780549235704643,0.0500336976143918,0.0215776009220732,0.00235739000578503,0.00523796813190473,1.78856165234198,0.0105109527251665,8.51786131951291,22.4092730257261,7.8340503831035,10,1e-05,181.831889484289,1.27883805601749,0.0880153969286794,1.14959529550857,0.0273736888129257,0.754286528234937,0.314172082530284,40.5614090665134
"23",0.22,0.00704503495441756,-1,1.05003888547195,2.50613822879921,0.148399483483323,0.213103403995103,0.0341780776625864,0.00419637968691453,0.000396117191648514,37.2649139426162,99.9999648015065,2.39095296056462,1.67184870727234,3.99021790148332,0.236278377928799,0.339298530191496,0.0544175799085445,0.00668138299624848,0.000630689038233348,59.3323724135951,159.217733927573,3.80682246302937,-0.0387842555573104,0.00158849552445578,0.00734245308732521,0.00173432051570701,-0.000345993910816913,1.15209872394348,0.00153442455211348,5.93323724135951,15.9217733927573,4.03758965210834,10,1e-05,193.392875848631,1.11696112197471,0.388510321249935,0.890533441325313,2.51013538641135,0.606964357915318,0.0572943906000411,27.0177684543802
"24",0.23,1.27322727063682e-07,-1,1.08855042702649,4.42710399568872,0.177526001751871,4.51490803283696,0.250648411540133,0.572676126815917,0.0337591246459682,37.4671288702089,89.6592398204437,4.15310333946711e-05,3.13229692148689e-05,0.000127389635541988,5.10829939491381e-06,0.000129916191119251,7.21239207987219e-06,1.64787190790461e-05,9.71416661784881e-07,0.00107811424719832,0.0025799389160094,1.19505284108562e-09,-1.28013098196164e-06,5.93757373048964e-08,-9.08281616697391e-07,1.30195054955009e-05,-5.01786599048306e-08,9.25780595882068e-05,7.70011302617244e-08,0.000107811424719832,0.00025799389160094,1.0346301747451e-11,10,1e-05,51.6925401330139,40.12031323511,0.169243091562638,0.951723308097616,45.3528026075663,82.8318749826542,4.88291978879284,0.000469300677359784
"25",0.24,0.00396107055778367,-1,1.03370381527051,1.68563264894058,0.0829815435478628,0.445505365032031,0.0401129624476507,0.0070843874768716,0.00422509121969395,39.4380071209298,90.3950603209119,1.30177496127038,0.925373667078888,1.50898162767238,0.0742852392710355,0.398817269756448,0.0359092020453329,0.00634195745593224,0.00378230988214728,35.3049807233494,80.9218339134109,1.16535147866027,-0.0214109862685842,0.000562468174689924,0.00230305035493459,-0.00563212925164332,0.000610773376342873,0.0341359867850608,0.000287245459793137,3.53049807233494,8.09218339134109,3.0765191900487,10,1e-05,195.244699160134,1.1017603669906,7.50852867588254,0.128002317729252,5.66915209616161,1.02468580465471,0.611117194016533,14.7100570623553
"26",0.25,0.0453899680887329,-1,1.25231092610581,12.6152520598831,0.752206179321886,0.672900320210144,0.0964251440170619,0.0237382037304282,0.00708341725272221,34.3036312465312,76.8567630370206,12.4580803075042,12.8463717719238,129.408930785048,7.71623087147839,6.90270083783947,0.989141931434216,0.243509646016603,0.0726626347716145,351.891204439343,788.40688089373,127.796642078614,-0.419943012587656,0.538471281674359,0.297850791979555,0.0272242181197729,0.0172926344438639,5.9460982721591,0.0250342152914721,35.1891204439343,78.840688089373,20.3144705404097,10,1e-05,78.0874714715219,1.06702755698921,0.136570859775604,1.43899222391631,0.0369211432383416,3.43349378756914,1.02454547143374,140.776307474797
"27",0.26,0.0261648666236426,-1,1.18711229838815,9.35609760184758,0.454818199503979,2.12217175242061,0.0810608247767873,0.134184127440747,0.187838964908811,37.6168721447864,79.7211702379066,7.5721901644573,7.01970349974227,55.3250363666481,2.68945820133407,12.5489530331277,0.479333721123285,0.793465614234321,1.11074061076504,222.438339997531,471.41199571635,44.7763281286257,-0.215464370257562,0.0282369795351851,0.0901421311563408,0.0400069644908393,-0.00427368967181482,9.85866185734655,0.19471949700517,22.2438339997531,47.141199571635,6.18868591737465,10,1e-05,89.2445260152351,0.11001445785821,0.0290897783869876,3.12603491471713,1.34498417336661,19.4083921930296,27.1690278844105,85.5657488583675
"28",0.27,0.0199877394672564,-1,1.05900076656473,2.9501307368256,0.167794093910277,0.330989809138087,0.0261704618776976,0.0295537274281616,0.00625638224507479,18.4700613055631,37.6240156722583,2.73510261342589,4.78374910040486,13.3264164710154,0.757964367108389,1.4951568041294,0.118217972467316,0.133500958131211,0.0282615120607999,83.4334987702858,169.95629919101,12.3550851704613,-0.111911662325388,0.00688388082261724,0.0233184636770396,0.0090825158089449,-0.00161314302286809,2.57993410578633,0.0077059565018992,8.34334987702858,16.995629919101,3.05427961833434,10,1e-05,187.66024643092,0.833473785667482,0.205093233878356,0.538207405338577,0.676327662523513,4.2746511352093,0.904923127927617,30.9066595317125
"29",0.28,0.000511800941730276,-1,1.06775946692335,3.36642816416062,0.1976788216039,3.3749912924398,0.511117003537721,0.00505988723330361,0.00154262945605209,17.1549395188175,34.9332188074005,0.0627964709934935,0.123504547961091,0.389384689658749,0.0228649187948837,0.390375161127291,0.0591193770063616,0.000585262041538157,0.000178431341086721,1.98426060943882,4.0406210680252,0.0072634802161486,-0.00488719384568818,0.000177633809646397,-0.00391861711422593,-0.00229968225725539,0.0179504451572809,0.00762321873038058,3.27918629974513e-05,0.198426060943882,0.40406210680252,0.0924333581369391,10,1e-05,54.6146532043987,43.8238935358097,27.9175145260458,0.0179166926965889,98.0588181275466,0.731862089425035,0.223125924523374,0.709600122226477
"30",0.29,0.0164015695847572,-1,1.04904790609941,2.45174730913354,0.137235057613819,0.299330100631022,0.0220594288257517,0.0134217858020827,0.020849996091319,19.8461087623597,37.6476480333714,2.24478011833701,3.88856328389713,9.08802592546886,0.508696698404196,1.10954326519453,0.0817688920561378,0.0497512679553118,0.0772858215518124,73.5646574506656,139.550597276324,8.32084931282476,-0.0901593738210419,0.0627114456591696,0.0153660219167264,0.00405622348010943,0.00277035164092347,0.530142399587609,0.0116197060565492,7.35646574506656,13.9550597276324,3.51798308998916,10,1e-05,193.775335303942,0.575904616073367,0.122380898567428,1.18924705447622,0.0169751978540802,1.94132709841324,3.01574343464838,25.3660153372082
"31",0.3,0.00388228163570492,-1,1.02287586381472,1.14342025240036,0.0681405862262865,0.107373117062165,0.0138499970260381,0.0036802481618718,0.0026775785008518,41.6308730417224,76.3350341096268,1.07757630461712,0.897466833062772,1.00323195519987,0.0597862539208605,0.0942087058017777,0.0121519271385788,0.0032290337269298,0.00234929572829545,36.5267468987427,66.9760268451451,0.945460761857799,-0.0203461801703463,0.000734324513267413,0.00180404797937972,0.000370828896655244,-0.000221743050569336,0.567714753223263,0.00582776748837449,3.65267468987427,6.69760268451451,1.2704510689047,10,1e-05,210.75865852438,0.787837796532547,0.0436334929892335,1.02873587096331,0.28661170574079,0.532311094133136,0.387284954363204,12.1766122421735
"32",0.31,0.0446398890580136,-1,1.1271346903225,6.35884560436954,0.373757986108504,0.530871759374793,0.0476494661412531,0.0345525212262106,0.0142403244289014,21.1274681350718,37.4787989282256,6.08452070434599,11.3712278616523,64.1519446834372,3.77070039778123,5.35576075601026,0.480717115381519,0.348587081412071,0.143665149600319,213.146890399549,378.109170317491,61.3843864021813,-0.287100215387893,0.105816863195406,0.130379806867642,0.0311779051487542,0.002060121308693,1.10529540296071,0.00642725355415588,21.3146890399549,37.8109170317491,8.53542074975812,10,1e-05,146.543202234618,1.96320410959043,0.999670881575089,0.583609110550469,0.0882903901359988,4.99767667015911,2.0597205253963,68.7550839591096
"33",0.32,0.0380469185936182,-1,1.15430110996021,7.71533138109026,0.444237770650812,0.660700681438473,0.0646231124198709,0.0262759783382836,0.0309241741176598,30.938989322834,53.1788611128315,7.35755562653989,9.92537768207852,66.3410762052832,3.81982449493259,5.68110325936492,0.555668527236145,0.225936721989783,0.265904714961862,266.032105038439,457.263946723438,63.2647043134417,-0.260799746180374,0.302922166460862,0.12364879007123,0.0170362206723917,0.00235093877483896,0.428441681820889,0.00711439310256957,26.6032105038439,45.7263946723438,10.1900589589906,10,1e-05,130.680191764626,0.629281871202674,0.838429399034037,2.4068571368459,0.0301842056426693,3.80055750684933,4.47287254437831,83.1403785799007
"34",0.33,9.63693681067683e-05,-1,1.04827375572486,2.42481234263383,0.326327379833904,2.45427640521807,0.232198747663629,0.163173505807056,0.00379727041433295,27.2353041038079,45.2673188087834,0.0158451481065385,0.0228308543539177,0.052811145111588,0.00710723972625995,0.0534528569906289,0.00505716732878108,0.0035538336480846,8.27025643813132e-05,0.593170684549599,0.985898537544759,0.000345099041792272,-0.000795646061968638,2.26684006588786e-05,-0.000961012571138929,-0.000366414496204127,0.00331791198891562,0.0199134847043144,6.53846907474663e-06,0.0593170684549599,0.0985898537544759,5.72096079744815e-06,10,1e-05,68.7916341594556,73.5351276341378,15.1743164420498,1.20148550667547,42.91745001653,23.6014158799325,0.549237192729118,0.179050173603885
"35",0.34,0.00479397231471534,-1,1.02804848385695,1.40214976198574,0.0787628568709904,0.233977408848165,0.0149131797928262,0.0173953819974916,0.0109267061554902,43.176421960844,79.7130926729893,1.21756496035106,1.11382652917374,1.51914197365003,0.0853346518904358,0.253499955784847,0.0161575018575669,0.0188468134121711,0.0118384058569016,46.7789651654983,86.3641732231906,1.31915583275165,-0.0254245005907643,0.00179111236254619,0.00264876394932606,0.00095452220912916,0.000510670084268421,0.173484415747944,0.00153752678333423,4.67789651654983,8.63641732231906,0.288667702552327,10,1e-05,205.322385348082,1.29022479048343,0.27581938018759,1.12489048392517,0.132929542403256,2.51606805211718,1.5804387783301,13.758484051967
"36",0.35,0.00434121117734434,-1,1.0232942714142,1.16469524746228,0.070661758001842,0.112718521718565,0.0106465209389193,0.00547048717342037,0.00312438473738985,44.1997690353604,69.4596578121842,1.09645873794128,1.00396805550332,1.14269849398518,0.0693272206845378,0.11058968884151,0.0104454478281699,0.00536717005418632,0.00306537675140747,43.3650000901499,68.1478236883413,1.07575071787435,-0.0227766406295618,0.00818479379959971,0.00212450279135728,0.000605645227908355,9.08969789784915e-05,0.103172420615551,0.000831398145870816,4.33650000901499,6.81478236883413,1.14646834395763,10,1e-05,210.188402715161,1.10157682193256,0.491578538556309,0.569598647641049,0.015780085871915,0.791251264763522,0.451911008416067,12.3899837387365
"37",0.36,0.0292387346676087,-1,1.18360284825996,9.18009244160166,0.549808605476767,0.542462379185436,0.073371911897345,0.0217913367243054,0.00624634688813177,55.4564816512091,84.8588208957196,9.00866804126218,7.82119321685438,60.6616288900492,3.63310999297171,3.58456646730877,0.484838221268889,0.143996151432793,0.0412755731226878,366.453881687332,560.743187932993,59.5288643321491,-0.215045021384005,0.0795211577939963,0.135699709395951,0.0123225820581592,0.00512324521624462,1.73987737634733,0.00703667991842237,36.6453881687332,56.0743187932993,7.31370617488408,10,1e-05,115.824736437123,2.09920619823424,0.37476597701183,1.71279749212632,0.135400342252108,3.15189894380353,0.90347161389938,101.797948866263
"38",0.37,5.75038397779515e-06,-1,0.985988424703091,0.563856524789888,0.48105952262562,0.553490445308269,0.0224242298461052,0.00615317190521637,0.0533992986717974,7.84906973962335,10.6678215910543,0.000213829155121731,0.00128137752097313,0.000732780484859508,0.000625178595507505,0.000719308865015322,2.91422326368453e-05,7.99658085682084e-06,6.93970225607632e-05,0.0102005472609199,0.0138637599002697,2.77889542957029e-07,-3.86165187354595e-05,0.000119270974783626,-7.94515660160765e-05,2.05792331123804e-06,3.88503712481475e-08,5.77115621996726e-06,7.06653091525921e-07,0.00102005472609199,0.00138637599002697,6.12637305295394e-08,10,1e-05,92.9587555027678,108.716552590047,5.24014542591217,4.75223023066839,0.000983127741098028,0.889994784370495,7.72367455988878,0.00241626945287556
